plant,step,t_end_exact,metric,archived_lower,archived_upper,archive_equal_to_base,optimized_lower,optimized_upper,fresh_pair_equal,status
brusselator,769,4432983185213326715/288230376151711744,endpoint_x,1.8526778314600376,1.896499784179241,True,,,,NOT_RUN_REFERENCE_DEFECT_STOP
brusselator,769,4432983185213326715/288230376151711744,endpoint_y,1.328138973292046,1.3490613103570372,True,,,,NOT_RUN_REFERENCE_DEFECT_STOP
brusselator,769,4432983185213326715/288230376151711744,tube_x,1.8522588519697616,1.9330887055730857,True,,,,NOT_RUN_REFERENCE_DEFECT_STOP
brusselator,769,4432983185213326715/288230376151711744,tube_y,1.3082512123996248,1.3506315519740348,True,,,,NOT_RUN_REFERENCE_DEFECT_STOP
brusselator,770,2219373896368180475/144115188075855872,endpoint_x,1.8174201432598152,1.8605409904163632,True,,,,NOT_RUN_REFERENCE_DEFECT_STOP
brusselator,770,2219373896368180475/144115188075855872,endpoint_y,1.3465232276698287,1.3676242310031719,True,,,,NOT_RUN_REFERENCE_DEFECT_STOP
brusselator,770,2219373896368180475/144115188075855872,tube_x,1.8170120507294054,1.896557247052308,True,,,,NOT_RUN_REFERENCE_DEFECT_STOP
brusselator,770,2219373896368180475/144115188075855872,tube_y,1.3265265225585305,1.3691474263045327,True,,,,NOT_RUN_REFERENCE_DEFECT_STOP
brusselator,771,4444512400259395185/288230376151711744,endpoint_x,1.7827121756913245,1.82514102353536,True,,,,NOT_RUN_REFERENCE_DEFECT_STOP
brusselator,771,4444512400259395185/288230376151711744,endpoint_y,1.3650618480980539,1.3863374546023954,True,,,,NOT_RUN_REFERENCE_DEFECT_STOP
brusselator,771,4444512400259395185/288230376151711744,tube_x,1.7823144272835725,1.8605926617863922,True,,,,NOT_RUN_REFERENCE_DEFECT_STOP
brusselator,771,4444512400259395185/288230376151711744,tube_y,1.3449589264802702,1.3878145324146176,True,,,,NOT_RUN_REFERENCE_DEFECT_STOP
brusselator,772,1112569251945607355/72057594037927936,endpoint_x,1.7485468438906473,1.7902925072866027,True,,,,NOT_RUN_REFERENCE_DEFECT_STOP
brusselator,772,1112569251945607355/72057594037927936,endpoint_y,1.3837511331645427,1.4051971182482346,True,,,,NOT_RUN_REFERENCE_DEFECT_STOP
brusselator,772,1112569251945607355/72057594037927936,tube_x,1.7481589143330523,1.8251872829924936,True,,,,NOT_RUN_REFERENCE_DEFECT_STOP
brusselator,772,1112569251945607355/72057594037927936,tube_y,1.363544852931817,1.4066290028287178,True,,,,NOT_RUN_REFERENCE_DEFECT_STOP
brusselator,773,4456041615305463655/288230376151711744,endpoint_x,1.7149173425499413,1.7559883501217721,True,,,,NOT_RUN_REFERENCE_DEFECT_STOP
brusselator,773,4456041615305463655/288230376151711744,endpoint_y,1.402587120582631,1.4241993392578134,True,,,,NOT_RUN_REFERENCE_DEFECT_STOP
brusselator,773,4456041615305463655/288230376151711744,tube_x,1.714538723791164,1.7903337197702425,True,,,,NOT_RUN_REFERENCE_DEFECT_STOP
brusselator,773,4456041615305463655/288230376151711744,tube_y,1.3822804685055794,1.4255869663125502,True,,,,NOT_RUN_REFERENCE_DEFECT_STOP
brusselator,774,2230903111414248945/144115188075855872,endpoint_x,1.681817178321802,1.7222217263018298,True,,,,NOT_RUN_REFERENCE_DEFECT_STOP
brusselator,774,2230903111414248945/144115188075855872,endpoint_y,1.4215659768404505,1.4433398005822802,True,,,,NOT_RUN_REFERENCE_DEFECT_STOP
brusselator,774,2230903111414248945/144115188075855872,tube_x,1.681447381330019,1.756024838465138,True,,,,NOT_RUN_REFERENCE_DEFECT_STOP
brusselator,774,2230903111414248945/144115188075855872,tube_y,1.401162119160378,1.4446840791533337,True,,,,NOT_RUN_REFERENCE_DEFECT_STOP
brusselator,775,4467570830351532125/288230376151711744,endpoint_x,1.6492401419433786,1.6889861130371502,True,,,,NOT_RUN_REFERENCE_DEFECT_STOP
brusselator,775,4467570830351532125/288230376151711744,endpoint_y,1.440683529856839,1.4626141972314546,True,,,,NOT_RUN_REFERENCE_DEFECT_STOP
brusselator,775,4467570830351532125/288230376151711744,tube_x,1.648878695087597,1.7222538053706966,True,,,,NOT_RUN_REFERENCE_DEFECT_STOP
brusselator,775,4467570830351532125/288230376151711744,tube_y,1.4201857987811117,1.4639160336491805,True,,,,NOT_RUN_REFERENCE_DEFECT_STOP
brusselator,776,559166929734320795/36028797018963968,endpoint_x,1.6171803203593282,1.656275283706838,True,,,,NOT_RUN_REFERENCE_DEFECT_STOP
brusselator,776,559166929734320795/36028797018963968,endpoint_y,1.4599354066951866,1.4820180814174186,True,,,,NOT_RUN_REFERENCE_DEFECT_STOP
brusselator,776,559166929734320795/36028797018963968,tube_x,1.616826770089403,1.689014079594912,True,,,,NOT_RUN_REFERENCE_DEFECT_STOP
brusselator,776,559166929734320795/36028797018963968,tube_y,1.4393473059120412,1.4832783823600553,True,,,,NOT_RUN_REFERENCE_DEFECT_STOP
brusselator,777,4479100045397600595/288230376151711744,endpoint_x,1.5856321088557463,1.6240832974878445,True,,,,NOT_RUN_REFERENCE_DEFECT_STOP
brusselator,777,4479100045397600595/288230376151711744,endpoint_y,1.4793172435828843,1.5015466389010095,True,,,,NOT_RUN_REFERENCE_DEFECT_STOP
brusselator,777,4479100045397600595/288230376151711744,tube_x,1.5852860208591717,1.656299404001817,True,,,,NOT_RUN_REFERENCE_DEFECT_STOP
brusselator,777,4479100045397600595/288230376151711744,tube_y,1.4586424770187034,1.5027662894579454,True,,,,NOT_RUN_REFERENCE_DEFECT_STOP
brusselator,778,2242432326460317415/144115188075855872,endpoint_x,1.5545901864581817,1.592404522411441,True,,,,NOT_RUN_REFERENCE_DEFECT_STOP
brusselator,778,2242432326460317415/144115188075855872,endpoint_y,1.4988242831241587,1.5211950814516149,True,,,,NOT_RUN_REFERENCE_DEFECT_STOP
brusselator,778,2242432326460317415/144115188075855872,tube_x,1.5542511443437528,1.624103832407403,True,,,,NOT_RUN_REFERENCE_DEFECT_STOP
brusselator,778,2242432326460317415/144115188075855872,tube_y,1.4780667348336105,1.5223749703883318,True,,,,NOT_RUN_REFERENCE_DEFECT_STOP
brusselator,779,4490629260443669065/288230376151711744,endpoint_x,1.524049533183353,1.561233613396447,True,,,,NOT_RUN_REFERENCE_DEFECT_STOP
brusselator,779,4490629260443669065/288230376151711744,endpoint_y,1.5184517280314864,1.5409582860210658,True,,,,NOT_RUN_REFERENCE_DEFECT_STOP
brusselator,779,4490629260443669065/288230376151711744,tube_x,1.5237171388646944,1.5924217074828302,True,,,,NOT_RUN_REFERENCE_DEFECT_STOP
brusselator,779,4490629260443669065/288230376151711744,tube_y,1.4976154825575927,1.542099288972835,True,,,,NOT_RUN_REFERENCE_DEFECT_STOP
brusselator,780,1124098466991675825/72057594037927936,endpoint_x,1.4940054154217153,1.5305655191851057,True,,,,NOT_RUN_REFERENCE_DEFECT_STOP
brusselator,780,1124098466991675825/72057594037927936,endpoint_y,1.5381945719987369,1.5608309598663033,True,,,,NOT_RUN_REFERENCE_DEFECT_STOP
brusselator,780,1124098466991675825/72057594037927936,tube_x,1.4936792889119628,1.5612476697728996,True,,,,NOT_RUN_REFERENCE_DEFECT_STOP
brusselator,780,1124098466991675825/72057594037927936,tube_y,1.5172839132709877,1.5619339424380174,True,,,,NOT_RUN_REFERENCE_DEFECT_STOP
brusselator,781,4502158475489737535/288230376151711744,endpoint_x,1.4644533752192566,1.5003954825099064,True,,,,NOT_RUN_REFERENCE_DEFECT_STOP
brusselator,781,4502158475489737535/288230376151711744,endpoint_y,1.5580474931577943,1.5808077461410595,True,,,,NOT_RUN_REFERENCE_DEFECT_STOP
brusselator,781,4502158475489737535/288230376151711744,tube_x,1.4641331540862275,1.5305766596352741,True,,,,NOT_RUN_REFERENCE_DEFECT_STOP
brusselator,781,4502158475489737535/288230376151711744,tube_y,1.5370668922599557,1.5818735766131593,True,,,,NOT_RUN_REFERENCE_DEFECT_STOP
brusselator,782,2253961541506385885/144115188075855872,endpoint_x,1.4353892397667123,1.4707190172732607,True,,,,NOT_RUN_REFERENCE_DEFECT_STOP
brusselator,782,2253961541506385885/144115188075855872,endpoint_y,1.5780052086463243,1.6008828713951337,True,,,,NOT_RUN_REFERENCE_DEFECT_STOP
brusselator,782,2253961541506385885/144115188075855872,tube_x,1.435074579878053,1.500403894513077,True,,,,NOT_RUN_REFERENCE_DEFECT_STOP
brusselator,782,2253961541506385885/144115188075855872,tube_y,1.556959345129182,1.601912398382246,True,,,,NOT_RUN_REFERENCE_DEFECT_STOP
brusselator,783,4513687690535806005/288230376151711744,endpoint_x,1.4068090896016963,1.44153192435995,True,,,,NOT_RUN_REFERENCE_DEFECT_STOP
brusselator,783,4513687690535806005/288230376151711744,endpoint_y,1.5980619812081385,1.6210506439885741,True,,,,NOT_RUN_REFERENCE_DEFECT_STOP
brusselator,783,4513687690535806005/288230376151711744,tube_x,1.4064996641193226,1.4707248878380834,True,,,,NOT_RUN_REFERENCE_DEFECT_STOP
brusselator,783,4513687690535806005/288230376151711744,tube_y,1.5769557148472424,1.6220447221664267,True,,,,NOT_RUN_REFERENCE_DEFECT_STOP
brusselator,784,282465768628677515/18014398509481984,endpoint_x,1.3787092723373109,1.4128302592908075,True,,,,NOT_RUN_REFERENCE_DEFECT_STOP
brusselator,784,282465768628677515/18014398509481984,endpoint_y,1.6182121401118212,1.6413049411662632,True,,,,NOT_RUN_REFERENCE_DEFECT_STOP
brusselator,784,282465768628677515/18014398509481984,tube_x,1.3784047724785395,1.4415354162187974,True,,,,NOT_RUN_REFERENCE_DEFECT_STOP
brusselator,784,282465768628677515/18014398509481984,tube_y,1.5970505299426205,1.642264408247032,True,,,,NOT_RUN_REFERENCE_DEFECT_STOP
brusselator,785,4525216905581874475/288230376151711744,endpoint_x,1.3510863710795291,1.384610342689461,True,,,,NOT_RUN_REFERENCE_DEFECT_STOP
brusselator,785,4525216905581874475/288230376151711744,endpoint_y,1.638449637858336,1.6616396632389652,True,,,,NOT_RUN_REFERENCE_DEFECT_STOP
brusselator,785,4525216905581874475/288230376151711744,tube_x,1.3507865054208656,1.4128315326277765,True,,,,NOT_RUN_REFERENCE_DEFECT_STOP
brusselator,785,4525216905581874475/288230376151711744,tube_y,1.6172379189474468,1.6625653577485235,True,,,,NOT_RUN_REFERENCE_DEFECT_STOP
brusselator,786,2265490756552454355/144115188075855872,endpoint_x,1.3239372062352093,1.3568687348881165,True,,,,NOT_RUN_REFERENCE_DEFECT_STOP
brusselator,786,2265490756552454355/144115188075855872,endpoint_y,1.6587683829781228,1.6820484145925712,True,,,,NOT_RUN_REFERENCE_DEFECT_STOP
brusselator,786,2265490756552454355/144115188075855872,tube_x,1.323641701038258,1.384609541209355,True,,,,NOT_RUN_REFERENCE_DEFECT_STOP
brusselator,786,2265490756552454355/144115188075855872,tube_y,1.6375119705832377,1.6829411648114248,True,,,,NOT_RUN_REFERENCE_DEFECT_STOP
brusselator,787,4536746120627942945/288230376151711744,endpoint_x,1.2972588131330363,1.3296022323718935,True,,,,NOT_RUN_REFERENCE_DEFECT_STOP
brusselator,787,4536746120627942945/288230376151711744,endpoint_y,1.679162036073355,1.7025247242959645,True,,,,NOT_RUN_REFERENCE_DEFECT_STOP
brusselator,787,4536746120627942945/288230376151711744,tube_x,1.296967412041681,1.356865995534192,True,,,,NOT_RUN_REFERENCE_DEFECT_STOP
brusselator,787,4536746120627942945/288230376151711744,tube_y,1.6578665104768344,1.7033853550973468,True,,,,NOT_RUN_REFERENCE_DEFECT_STOP
brusselator,788,1135627682037744295/72057594037927936,endpoint_x,1.2710484323336955,1.3028078492579784,True,,,,NOT_RUN_REFERENCE_DEFECT_STOP
brusselator,788,1135627682037744295/72057594037927936,endpoint_y,1.6996241487089645,1.7230619266777798,True,,,,NOT_RUN_REFERENCE_DEFECT_STOP
brusselator,788,1135627682037744295/72057594037927936,tube_x,1.2707608964328068,1.329597680850605,True,,,,NOT_RUN_REFERENCE_DEFECT_STOP
brusselator,788,1135627682037744295/72057594037927936,tube_y,1.678295249279794,1.7238912557328445,True,,,,NOT_RUN_REFERENCE_DEFECT_STOP
brusselator,789,4548275335674011415/288230376151711744,endpoint_x,1.2453034912440943,1.2764828053165589,True,,,,NOT_RUN_REFERENCE_DEFECT_STOP
brusselator,789,4548275335674011415/288230376151711744,endpoint_y,1.7201480926727535,1.7436532542741778,True,,,,NOT_RUN_REFERENCE_DEFECT_STOP
brusselator,789,4548275335674011415/288230376151711744,tube_x,1.2450195988839474,1.3028016034190155,True,,,,NOT_RUN_REFERENCE_DEFECT_STOP
brusselator,789,4548275335674011415/288230376151711744,tube_y,1.6987917042915859,1.7444520945219073,True,,,,NOT_RUN_REFERENCE_DEFECT_STOP
brusselator,790,2277019971598522825/144115188075855872,endpoint_x,1.2200215885875347,1.2506245091004042,True,,,,NOT_RUN_REFERENCE_DEFECT_STOP
brusselator,790,2277019971598522825/144115188075855872,endpoint_y,1.7407271357825456,1.764291786892891,True,,,,NOT_RUN_REFERENCE_DEFECT_STOP
brusselator,790,2277019971598522825/144115188075855872,tube_x,1.2197411353956846,1.2764749744708985,True,,,,NOT_RUN_REFERENCE_DEFECT_STOP
brusselator,790,2277019971598522825/144115188075855872,tube_y,1.7193492787203657,1.7650609442256064,True,,,,NOT_RUN_REFERENCE_DEFECT_STOP
brusselator,791,4559804550720079885/288230376151711744,endpoint_x,1.1952004761115123,1.2252305419459362,True,,,,NOT_RUN_REFERENCE_DEFECT_STOP
brusselator,791,4559804550720079885/288230376151711744,endpoint_y,1.7613543762186439,1.784970544710024,True,,,,NOT_RUN_REFERENCE_DEFECT_STOP
brusselator,791,4559804550720079885/288230376151711744,tube_x,1.194923274735808,1.2506151954242826,True,,,,NOT_RUN_REFERENCE_DEFECT_STOP
brusselator,791,4559804550720079885/288230376151711744,tube_y,1.7399611892802063,1.7857108211149648,True,,,,NOT_RUN_REFERENCE_DEFECT_STOP
brusselator,792,570696144780389265/36028797018963968,endpoint_x,1.1708380423673974,1.2002986381715715,True,,,,NOT_RUN_REFERENCE_DEFECT_STOP
brusselator,792,570696144780389265/36028797018963968,endpoint_y,1.7820228809007295,1.805682379756685,True,,,,NOT_RUN_REFERENCE_DEFECT_STOP
brusselator,792,570696144780389265/36028797018963968,tube_x,1.170563922513399,1.2252198386524518,True,,,,NOT_RUN_REFERENCE_DEFECT_STOP
brusselator,792,570696144780389265/36028797018963968,tube_y,1.7606206116175978,1.806394568191517,True,,,,NOT_RUN_REFERENCE_DEFECT_STOP
brusselator,793,4571333765766148355/288230376151711744,endpoint_x,1.14693228815947,1.1758266720625423,True,,,,NOT_RUN_REFERENCE_DEFECT_STOP
brusselator,793,4571333765766148355/288230376151711744,endpoint_y,1.8027255019339994,1.826420191616749,True,,,,NOT_RUN_REFERENCE_DEFECT_STOP
brusselator,793,4571333765766148355/288230376151711744,tube_x,1.1466610961754022,1.2002866356952728,True,,,,NOT_RUN_REFERENCE_DEFECT_STOP
brusselator,793,4571333765766148355/288230376151711744,tube_y,1.781320483138479,1.82710508336202,True,,,,NOT_RUN_REFERENCE_DEFECT_STOP
brusselator,794,2288549186644591295/144115188075855872,endpoint_x,1.123481314947925,1.1518126305479766,True,,,,NOT_RUN_REFERENCE_DEFECT_STOP
brusselator,794,2288549186644591295/144115188075855872,endpoint_y,1.823455187768561,1.847176650530389,True,,,,NOT_RUN_REFERENCE_DEFECT_STOP
brusselator,794,2288549186644591295/144115188075855872,tube_x,1.1232129139560343,1.175813450063129,True,,,,NOT_RUN_REFERENCE_DEFECT_STOP
brusselator,794,2288549186644591295/144115188075855872,tube_y,1.8020538309901424,1.847835024663614,True,,,,NOT_RUN_REFERENCE_DEFECT_STOP
brusselator,795,4582862980812216825/288230376151711744,endpoint_x,1.1004832936392994,1.1282546043751138,True,,,,NOT_RUN_REFERENCE_DEFECT_STOP
brusselator,795,4582862980812216825/288230376151711744,endpoint_y,1.8442046039768514,1.8679446127850112,True,,,,NOT_RUN_REFERENCE_DEFECT_STOP
brusselator,795,4582862980812216825/288230376151711744,tube_x,1.1002175628778688,1.1517982697630693,True,,,,NOT_RUN_REFERENCE_DEFECT_STOP
brusselator,795,4582862980812216825/288230376151711744,tube_y,1.8228133687954697,1.868577248740376,True,,,,NOT_RUN_REFERENCE_DEFECT_STOP
brusselator,796,1147156897083812765/72057594037927936,endpoint_x,1.0779364564691678,1.105150755293533,True,,,,NOT_RUN_REFERENCE_DEFECT_STOP
brusselator,796,1147156897083812765/72057594037927936,endpoint_y,1.864966608468864,1.888716683376545,True,,,,NOT_RUN_REFERENCE_DEFECT_STOP
brusselator,796,1147156897083812765/72057594037927936,tube_x,1.077673291425482,1.1282391741345574,True,,,,NOT_RUN_REFERENCE_DEFECT_STOP
brusselator,796,1147156897083812765/72057594037927936,tube_y,1.8435919968756247,1.889324347649621,True,,,,NOT_RUN_REFERENCE_DEFECT_STOP
brusselator,797,4594392195858285295/288230376151711744,endpoint_x,1.0558390654789132,1.0824993060309143,True,,,,NOT_RUN_REFERENCE_DEFECT_STOP
brusselator,797,4594392195858285295/288230376151711744,endpoint_y,1.8857338783598592,1.9094856284550026,True,,,,NOT_RUN_REFERENCE_DEFECT_STOP
brusselator,797,4594392195858285295/288230376151711744,tube_x,1.0555783772740213,1.1051343248870318,True,,,,NOT_RUN_REFERENCE_DEFECT_STOP
brusselator,797,4594392195858285295/288230376151711744,tube_y,1.8643824061652303,1.910069083533792,True,,,,NOT_RUN_REFERENCE_DEFECT_STOP
brusselator,798,2300078401690659765/144115188075855872,endpoint_x,1.0341893968549352,1.0602985140445043,True,,,,NOT_RUN_REFERENCE_DEFECT_STOP
brusselator,798,2300078401690659765/144115188075855872,endpoint_y,1.906499128332813,1.9302441974788538,True,,,,NOT_RUN_REFERENCE_DEFECT_STOP
brusselator,798,2300078401690659765/144115188075855872,tube_x,1.0339311119318588,1.0824819397248497,True,,,,NOT_RUN_REFERENCE_DEFECT_STOP
brusselator,798,2300078401690659765/144115188075855872,tube_y,1.8851742078730747,1.9308072988821026,True,,,,NOT_RUN_REFERENCE_DEFECT_STOP
brusselator,799,4605921410904353765/288230376151711744,endpoint_x,1.0129857201329575,1.0385466503400216,True,,,,NOT_RUN_REFERENCE_DEFECT_STOP
brusselator,799,4605921410904353765/288230376151711744,endpoint_y,1.9272551587358007,1.9509851165335774,True,,,,NOT_RUN_REFERENCE_DEFECT_STOP
brusselator,799,4605921410904353765/288230376151711744,tube_x,1.012729779188448,1.0602802719563373,True,,,,NOT_RUN_REFERENCE_DEFECT_STOP
brusselator,799,4605921410904353765/288230376151711744,tube_y,1.9059627637764833,1.9515291271987683,True,,,,NOT_RUN_REFERENCE_DEFECT_STOP
brusselator,800,144115188075855875/9007199254740992,endpoint_x,0.9922262736322806,1.0172419822940495,True,,,,NOT_RUN_REFERENCE_DEFECT_STOP
brusselator,800,144115188075855875/9007199254740992,endpoint_y,1.94799467875418,1.9717013071852814,True,,,,NOT_RUN_REFERENCE_DEFECT_STOP
brusselator,800,144115188075855875/9007199254740992,tube_x,0.9919619144043513,1.0385383093456857,True,,,,NOT_RUN_REFERENCE_DEFECT_STOP
brusselator,800,144115188075855875/9007199254740992,tube_y,1.9267412809781277,1.97222693996787,True,,,,NOT_RUN_REFERENCE_DEFECT_STOP
brusselator,801,4617450625950422235/288230376151711744,endpoint_x,0.9719092492280217,0.9963827476674629,True,,,,NOT_RUN_REFERENCE_DEFECT_STOP
brusselator,801,4617450625950422235/288230376151711744,endpoint_y,1.968710578269666,1.992385656946705,True,,,,NOT_RUN_REFERENCE_DEFECT_STOP
brusselator,801,4617450625950422235/288230376151711744,tube_x,0.9716281903405002,1.0172518468026996,True,,,,NOT_RUN_REFERENCE_DEFECT_STOP
brusselator,801,4617450625950422235/288230376151711744,tube_y,1.9475025976863853,1.992893603049681,True,,,,NOT_RUN_REFERENCE_DEFECT_STOP
brusselator,802,2311607616736728235/144115188075855872,endpoint_x,0.9520327688183051,0.9759671377656393,True,,,,NOT_RUN_REFERENCE_DEFECT_STOP
brusselator,802,2311607616736728235/144115188075855872,endpoint_y,1.9893958056866314,2.013031183746895,True,,,,NOT_RUN_REFERENCE_DEFECT_STOP
brusselator,802,2311607616736728235/144115188075855872,tube_x,0.9517357745079404,0.9964100882401309,True,,,,NOT_RUN_REFERENCE_DEFECT_STOP
brusselator,802,2311607616736728235/144115188075855872,tube_y,1.9682395887191022,2.013522113485046,True,,,,NOT_RUN_REFERENCE_DEFECT_STOP
brusselator,803,4628979840996490705/288230376151711744,endpoint_x,0.9325948650165177,0.9559932775238725,True,,,,NOT_RUN_REFERENCE_DEFECT_STOP
brusselator,803,4628979840996490705/288230376151711744,endpoint_y,2.0100433333089134,2.033631112503211,True,,,,NOT_RUN_REFERENCE_DEFECT_STOP
brusselator,803,4628979840996490705/288230376151711744,tube_x,0.9322827265332277,0.9760112094121437,True,,,,NOT_RUN_REFERENCE_DEFECT_STOP
brusselator,803,4628979840996490705/288230376151711744,tube_y,1.9889451291025781,2.0341056780207833,True,,,,NOT_RUN_REFERENCE_DEFECT_STOP
brusselator,804,1158686112129881235/72057594037927936,endpoint_x,0.9135934647965714,0.9364592040862558,True,,,,NOT_RUN_REFERENCE_DEFECT_STOP
brusselator,804,1158686112129881235/72057594037927936,endpoint_y,2.0306463436679096,2.054178730061828,True,,,,NOT_RUN_REFERENCE_DEFECT_STOP
brusselator,804,1158686112129881235/72057594037927936,tube_x,0.9132669981689471,0.9560533194027763,True,,,,NOT_RUN_REFERENCE_DEFECT_STOP
brusselator,804,1158686112129881235/72057594037927936,tube_y,2.009612287302294,2.0546375614874774,True,,,,NOT_RUN_REFERENCE_DEFECT_STOP
brusselator,805,4640509056042559175/288230376151711744,endpoint_x,0.8950263622926931,0.9173628579834413,True,,,,NOT_RUN_REFERENCE_DEFECT_STOP
brusselator,805,4640509056042559175/288230376151711744,endpoint_y,2.0511981500320786,2.0746675049427763,True,,,,NOT_RUN_REFERENCE_DEFECT_STOP
brusselator,805,4640509056042559175/288230376151711744,tube_x,0.8946864056677621,0.9365344513572463,True,,,,NOT_RUN_REFERENCE_DEFECT_STOP
brusselator,805,4640509056042559175/288230376151711744,tube_y,2.03023424198911,2.0751112107907987,True,,,,NOT_RUN_REFERENCE_DEFECT_STOP
brusselator,806,2323136831782796705/144115188075855872,endpoint_x,0.876891217593202,0.8987020503207094,True,,,,NOT_RUN_REFERENCE_DEFECT_STOP
brusselator,806,2323136831782796705/144115188075855872,endpoint_y,2.0716922036664993,2.095091119031649,True,,,,NOT_RUN_REFERENCE_DEFECT_STOP
brusselator,806,2323136831782796705/144115188075855872,tube_x,0.8765386285115131,0.9174525287217029,True,,,,NOT_RUN_REFERENCE_DEFECT_STOP
brusselator,806,2323136831782796705/144115188075855872,tube_y,2.0508042895810705,2.095520286983537,True,,,,NOT_RUN_REFERENCE_DEFECT_STOP
brusselator,807,4652038271088627645/288230376151711744,endpoint_x,0.8591855368289398,0.8804744509805623,True,,,,NOT_RUN_REFERENCE_DEFECT_STOP
brusselator,807,4652038271088627645/288230376151711744,endpoint_y,2.092122101536925,2.1154434971750256,True,,,,NOT_RUN_REFERENCE_DEFECT_STOP
brusselator,807,4652038271088627645/288230376151711744,tube_x,0.8588211893154605,0.8988053524845155,True,,,,NOT_RUN_REFERENCE_DEFECT_STOP
brusselator,807,4652038271088627645/288230376151711744,tube_y,2.071315852501411,2.1158586951237943,True,,,,NOT_RUN_REFERENCE_DEFECT_STOP
brusselator,808,582225359826457735/36028797018963968,endpoint_x,0.8419066583344237,0.8626775732848662,True,,,,NOT_RUN_REFERENCE_DEFECT_STOP
brusselator,808,582225359826457735/36028797018963968,endpoint_y,2.1124817499656166,2.1357186789011293,True,,,,NOT_RUN_REFERENCE_DEFECT_STOP
brusselator,808,582225359826457735/36028797018963968,tube_x,0.8415314399727809,0.8805905845873022,True,,,,NOT_RUN_REFERENCE_DEFECT_STOP
brusselator,808,582225359826457735/36028797018963968,tube_y,2.091762648408667,2.1361204513845062,True,,,,NOT_RUN_REFERENCE_DEFECT_STOP
brusselator,809,4663567486134696115/288230376151711744,endpoint_x,0.8250517373511668,0.8453087628710133,True,,,,NOT_RUN_REFERENCE_DEFECT_STOP
brusselator,809,4663567486134696115/288230376151711744,endpoint_y,2.132765215053748,2.15591100117405,True,,,,NOT_RUN_REFERENCE_DEFECT_STOP
brusselator,809,4663567486134696115/288230376151711744,tube_x,0.8246665460565408,0.8628057357243596,True,,,,NOT_RUN_REFERENCE_DEFECT_STOP
brusselator,809,4663567486134696115/288230376151711744,tube_y,2.112138535973708,2.1562998715529584,True,,,,NOT_RUN_REFERENCE_DEFECT_STOP
brusselator,810,2334666046828865175/144115188075855872,endpoint_x,0.8086177360717759,0.8283651841753387,True,,,,NOT_RUN_REFERENCE_DEFECT_STOP
brusselator,810,2334666046828865175/144115188075855872,endpoint_y,2.1529667982889595,2.176015053514,True,,,,NOT_RUN_REFERENCE_DEFECT_STOP
brusselator,810,2334666046828865175/144115188075855872,tube_x,0.8082234768333,0.8454481503817591,True,,,,NOT_RUN_REFERENCE_DEFECT_STOP
brusselator,810,2334666046828865175/144115188075855872,tube_y,2.1324375938372473,2.1763915240262945,True,,,,NOT_RUN_REFERENCE_DEFECT_STOP
brusselator,811,4675096701180764585/288230376151711744,endpoint_x,0.7926014139490558,0.8118438097652503,True,,,,NOT_RUN_REFERENCE_DEFECT_STOP
brusselator,811,4675096701180764585/288230376151711744,endpoint_y,2.1730810228696598,2.196025719725624,True,,,,NOT_RUN_REFERENCE_DEFECT_STOP
brusselator,811,4675096701180764585/288230376151711744,tube_x,0.792198995476564,0.8285149947085283,True,,,,NOT_RUN_REFERENCE_DEFECT_STOP
brusselator,811,4675096701180764585/288230376151711744,tube_y,2.152654107264355,2.1963902725469584,True,,,,NOT_RUN_REFERENCE_DEFECT_STOP
brusselator,812,1170215327175949705/72057594037927936,endpoint_x,0.7769993210199932,0.7957414099006451,True,,,,NOT_RUN_REFERENCE_DEFECT_STOP
brusselator,812,1170215327175949705/72057594037927936,endpoint_y,2.193102719617859,2.2159381171684998,True,,,,NOT_RUN_REFERENCE_DEFECT_STOP
brusselator,812,1170215327175949705/72057594037927936,tube_x,0.776589652419316,0.812003244427211,True,,,,NOT_RUN_REFERENCE_DEFECT_STOP
brusselator,812,1170215327175949705/72057594037927936,tube_y,2.172782657493056,2.2162912134722923,True,,,,NOT_RUN_REFERENCE_DEFECT_STOP
brusselator,813,4686625916226833055/288230376151711744,endpoint_x,0.7618077912993262,0.780054545368577,True,,,,NOT_RUN_REFERENCE_DEFECT_STOP
brusselator,813,4686625916226833055/288230376151711744,endpoint_y,2.2130269963359313,2.235747649549838,True,,,,NOT_RUN_REFERENCE_DEFECT_STOP
brusselator,813,4686625916226833055/288230376151711744,tube_x,0.7613917786998458,0.7959096760451873,True,,,,NOT_RUN_REFERENCE_DEFECT_STOP
brusselator,813,4686625916226833055/288230376151711744,tube_y,2.1928180912285415,2.23608972994639,True,,,,NOT_RUN_REFERENCE_DEFECT_STOP
brusselator,814,2346195261874933645/144115188075855872,endpoint_x,0.7470229383011385,0.7647795615945535,True,,,,NOT_RUN_REFERENCE_DEFECT_STOP
brusselator,814,2346195261874933645/144115188075855872,endpoint_y,2.2328492297922913,2.255450033925053,True,,,,NOT_RUN_REFERENCE_DEFECT_STOP
brusselator,814,2346195261874933645/144115188075855872,tube_x,0.7466014814917079,0.7802308592552384,True,,,,NOT_RUN_REFERENCE_DEFECT_STOP
brusselator,814,2346195261874933645/144115188075855872,tube_y,2.212755513703018,2.2557815194081487,True,,,,NOT_RUN_REFERENCE_DEFECT_STOP
