schema,mode,step,t_after,t_after_hex,h,h_hex,status_code,endpoint_x_lo,endpoint_x_hi,endpoint_x_lo_hex,endpoint_x_hi_hex,endpoint_y_lo,endpoint_y_hi,endpoint_y_lo_hex,endpoint_y_hi_hex,segment_x_lo,segment_x_hi,segment_x_lo_hex,segment_x_hi_hex,segment_y_lo,segment_y_hi,segment_y_lo_hex,segment_y_hi_hex,prefix_x_lo,prefix_x_hi,prefix_x_lo_hex,prefix_x_hi_hex,prefix_y_lo,prefix_y_hi,prefix_y_lo_hex,prefix_y_hi_hex,tmvpre_term_count,tmv_term_count,tmvpre_component_count,tmv_component_count,tmvpre_remainder_x_lo,tmvpre_remainder_x_hi,tmvpre_remainder_x_lo_hex,tmvpre_remainder_x_hi_hex,tmvpre_remainder_y_lo,tmvpre_remainder_y_hi,tmvpre_remainder_y_lo_hex,tmvpre_remainder_y_hi_hex,domain_time_lo,domain_time_hi,domain_time_lo_hex,domain_time_hi_hex,queue_J_post_return,queue_Phi_L_post_return,queue_scalars,queue_max_size
flowstar_vdp_stock_reach_v1,stepwise,537,5.3700000000000001,0x1.57ae147ae147bp+2,0.01,0x1.47ae147ae147bp-7,2,-1.1967485159097551,-1.134618161666255,-0x1.325e1c595e727p+0,-0x1.227655f9cde07p+0,1.0001235637079737,1.0484629768435092,0x1.0008190e15b03p+0,0x1.0c6811d49c13dp+0,-1.2070042256588494,-1.134618161666255,-0x1.34fe3a9b56acp+0,-0x1.227655f9cde07p+0,0.99212277029258145,1.0484629768435092,0x1.fbf784080c0fcp-1,0x1.0c6811d49c13dp+0,-2.0131960471485151,2.0616309700712008,-0x1.01b06877783c8p+1,0x1.07e3860c70333p+1,-2.7032997893301021,2.4610649331786534,-0x1.5a05ba3d3a6dep+1,0x1.3b042cfcaad8dp+1,33,16,3,3,-8.4609198857270926e-10,6.9677879584372294e-10,-0x1.d124dc840225p-31,0x1.7f0ee5cd75559p-31,-8.4608490339416958e-08,6.9677171231633647e-08,-0x1.6b6404d90a26dp-24,0x1.2b42dc2651fbdp-24,0,0.0099999999989999998,0x0p+0,0x1.47ae147a548aep-7,37,37,3,100
flowstar_vdp_stock_reach_v1,stepwise,538,5.3799999999999999,0x1.5851eb851eb85p+2,0.01,0x1.47ae147ae147bp-7,2,-1.1867067519200967,-1.1240938460718799,-0x1.2fcc0381706f7p+0,-0x1.1fc49d42837a2p+0,1.0078050256192188,1.0568627440282095,0x1.01ff8299c76bbp+0,0x1.0e8e8e89f6444p+0,-1.1970430430936174,-1.1240938460718799,-0x1.327169b1fdcccp+0,-0x1.1fc49d42837a2p+0,0.99968913661057468,1.0568627440282095,0x1.ffd74127d15aap-1,0x1.0e8e8e89f6444p+0,-2.0131960471485151,2.0616309700712008,-0x1.01b06877783c8p+1,0x1.07e3860c70333p+1,-2.7032997893301021,2.4610649331786534,-0x1.5a05ba3d3a6dep+1,0x1.3b042cfcaad8dp+1,33,16,3,3,-8.5905794074416131e-10,7.0699052410290321e-10,-0x1.d845a82cb29f6p-31,0x1.84ac121654ff4p-31,-8.590510495745524e-08,7.0698363449638158e-08,-0x1.70f5a96acf55ap-24,0x1.2fa5ac349993ap-24,0,0.0099999999989999998,0x0p+0,0x1.47ae147a548aep-7,38,38,3,100
flowstar_vdp_stock_reach_v1,stepwise,539,5.3899999999999997,0x1.58f5c28f5c28fp+2,0.01,0x1.47ae147ae147bp-7,2,-1.1765875700367099,-1.1134849810121306,-0x1.2d34d7ce30124p+0,-0x1.1d0d5a0a08c6bp+0,1.0155951618590719,1.0653856538764612,0x1.03fe0b6629193p+0,0x1.10bd1d3d06e7fp+0,-1.1870056055714022,-1.1134849810121306,-0x1.2fdf9970190c9p+0,-0x1.1d0d5a0a08c6bp+0,1.0073617756130431,1.0653856538764612,0x1.01e276197f9e6p+0,0x1.10bd1d3d06e7fp+0,-2.0131960471485151,2.0616309700712008,-0x1.01b06877783c8p+1,0x1.07e3860c70333p+1,-2.7032997893301021,2.4610649331786534,-0x1.5a05ba3d3a6dep+1,0x1.3b042cfcaad8dp+1,33,16,3,3,-8.7224911527705965e-10,7.1733876831550803e-10,-0x1.df862653048b4p-31,0x1.8a5c74e0a2131p-31,-8.7224241203425525e-08,7.1733206655051438e-08,-0x1.76a01142e71a3p-24,0x1.34177eac3040bp-24,0,0.0099999999989999998,0x0p+0,0x1.47ae147a548aep-7,39,39,3,100
flowstar_vdp_stock_reach_v1,stepwise,540,5.4000000000000004,0x1.599999999999ap+2,0.01,0x1.47ae147ae147bp-7,2,-1.1663898716282,-1.1027903228817555,-0x1.2a9886d1075cap+0,-0x1.1a5077731f56fp+0,1.0234962830944103,1.074034220542571,0x1.0603da3777d22p+0,0x1.12f3e81c03e3cp+0,-1.1768908386419721,-1.1027903228817555,-0x1.2d48b7ceede58p+0,-0x1.1a5077731f56fp+0,1.0151429650010861,1.074034220542571,0x1.03e068cb71b3p+0,0x1.12f3e81c03e3cp+0,-2.0131960471485151,2.0616309700712008,-0x1.01b06877783c8p+1,0x1.07e3860c70333p+1,-2.7032997893301021,2.4610649331786534,-0x1.5a05ba3d3a6dep+1,0x1.3b042cfcaad8dp+1,33,16,3,3,-8.8566533177862524e-10,7.2781996570171068e-10,-0x1.e6e6507723808p-31,0x1.901f8dcf848bfp-31,-8.8565881054112242e-08,7.2781344585945615e-08,-0x1.7c63374e9bcf6p-24,0x1.3897ef45b567bp-24,0,0.0099999999989999998,0x0p+0,0x1.47ae147a548aep-7,40,40,3,100
flowstar_vdp_stock_reach_v1,stepwise,541,5.4100000000000001,0x1.5a3d70a3d70a4p+2,0.01,0x1.47ae147ae147bp-7,2,-1.1561125348053152,-1.0920086027563216,-0x1.27f6fdb77c079p+0,-0x1.178de033c9ffap+0,1.0315107331031652,1.082810990898875,0x1.0811166026ad2p+0,0x1.153319e1a8f73p+0,-1.1666976449274218,-1.0920086027563216,-0x1.2aacb26548934p+0,-0x1.178de033c9ffap+0,1.0230350154937009,1.082810990898875,0x1.05e59f6e35531p+0,0x1.153319e1a8f73p+0,-2.0131960471485151,2.0616309700712008,-0x1.01b06877783c8p+1,0x1.07e3860c70333p+1,-2.7032997893301021,2.4610649331786534,-0x1.5a05ba3d3a6dep+1,0x1.3b042cfcaad8dp+1,33,16,3,3,-8.9930597651083177e-10,7.3843001235850704e-10,-0x1.ee66107c538dep-31,0x1.95f4c907296a7p-31,-8.9929963151681866e-08,7.3842366867990777e-08,-0x1.823f0a48a134bp-24,0x1.3d268a7e92cbap-24,0,0.0099999999989999998,0x0p+0,0x1.47ae147a548aep-7,41,41,3,100
flowstar_vdp_stock_reach_v1,stepwise,542,5.4199999999999999,0x1.5ae147ae147aep+2,0.01,0x1.47ae147ae147bp-7,2,-1.1457544140933749,-1.0811385260607542,-0x1.25502949c758p+0,-0x1.14c57e93e067cp+0,1.0396408890902868,1.091718544343514,0x1.0a25e7c23a263p+0,0x1.177addd46461ep+0,-1.1564249037951571,-1.0811385260607542,-0x1.280b766614847p+0,-0x1.14c57e93e067cp+0,1.0310402712203333,1.091718544343514,0x1.07f24155c013cp+0,0x1.177addd46461ep+0,-2.0131960471485151,2.0616309700712008,-0x1.01b06877783c8p+1,0x1.07e3860c70333p+1,-2.7032997893301021,2.4610649331786534,-0x1.5a05ba3d3a6dep+1,0x1.3b042cfcaad8dp+1,33,16,3,3,-9.1316995856924388e-10,7.4916421975206927e-10,-0x1.f6053f14c36e1p-31,0x1.9bdb7d9b792e4p-31,-9.131637842157247e-08,7.4915804663673738e-08,-0x1.88336b7d50c2cp-24,0x1.41c2cc5f7ace5p-24,0,0.0099999999989999998,0x0p+0,0x1.47ae147a548aep-7,42,42,3,100
flowstar_vdp_stock_reach_v1,stepwise,543,5.4299999999999997,0x1.5b851eb851eb8p+2,0.01,0x1.47ae147ae147bp-7,2,-1.1353143401007681,-1.0701787722413569,-0x1.22a3f5e969a18p+0,-0x1.11f73c6ba66a6p+0,1.0478891619556774,1.1007594924981725,0x1.0c4276d06eb72p+0,0x1.19cb5fc50a8cap+0,-1.1460714710261499,-1.0701787722413569,-0x1.2564f09eef98dp+0,-0x1.11f73c6ba66a6p+0,1.0391611100714753,1.1007594924981725,0x1.0a0676670833fp+0,0x1.19cb5fc50a8cap+0,-2.0131960471485151,2.0616309700712008,-0x1.01b06877783c8p+1,0x1.07e3860c70333p+1,-2.7032997893301021,2.4610649331786534,-0x1.5a05ba3d3a6dep+1,0x1.3b042cfcaad8dp+1,33,16,3,3,-9.2725566215633357e-10,7.6001726838178726e-10,-0x1.fdc3a2095915ap-31,0x1.a1d2ebe4b825ep-31,-9.2724965299846656e-08,7.6001126038737544e-08,-0x1.8e402d72c1decp-24,0x1.466c1f2e8655ap-24,0,0.0099999999989999998,0x0p+0,0x1.47ae147a548aep-7,43,43,3,100
flowstar_vdp_stock_reach_v1,stepwise,544,5.4400000000000004,0x1.5c28f5c28f5c3p+2,0.01,0x1.47ae147ae147bp-7,2,-1.124791119185528,-1.0591279944409433,-0x1.1ff24f8fbbab3p+0,-0x1.0f23032266e45p+0,1.0562579964878844,1.1099364788094583,0x1.0e66ec8f0dcf7p+0,0x1.1c24cc0d1fbfdp+0,-1.1356361784804103,-1.0591279944409433,-0x1.22b90d76ba4fep+0,-0x1.0f23032266e45p+0,1.0473999439815587,1.1099364788094583,0x1.0c2267193ba7ap+0,0x1.1c24cc0d1fbfdp+0,-2.0131960471485151,2.0616309700712008,-0x1.01b06877783c8p+1,0x1.07e3860c70333p+1,-2.7032997893301021,2.4610649331786534,-0x1.5a05ba3d3a6dep+1,0x1.3b042cfcaad8dp+1,33,16,3,3,-9.4156089591224224e-10,7.709831582452428e-10,-0x1.02d075332d2cp-30,0x1.a7da3bb6a528cp-31,-9.4155504666246259e-08,7.7097731008668453e-08,-0x1.9465127bad35dp-24,0x1.4b21da0a449bap-24,0,0.0099999999989999998,0x0p+0,0x1.47ae147a548aep-7,44,44,3,100
flowstar_vdp_stock_reach_v1,stepwise,545,5.4500000000000002,0x1.5cccccccccccdp+2,0.01,0x1.47ae147ae147bp-7,2,-1.1141835331205323,-1.0479848191782952,-0x1.1d3b21cc7e924p+0,-0x1.0c48bbad1343bp+0,1.0647498714932953,1.1192521780307718,0x1.109372947be14p+0,0x1.1e874f8c9e728p+0,-1.1251178337601595,-1.0479848191782952,-0x1.2007b8ec2570ap+0,-0x1.0c48bbad1343bp+0,1.0557592191543639,1.1192521780307718,0x1.0e463c76b7eefp+0,0x1.1e874f8c9e728p+0,-2.0131960471485151,2.0616309700712008,-0x1.01b06877783c8p+1,0x1.07e3860c70333p+1,-2.7032997893301021,2.4610649331786534,-0x1.5a05ba3d3a6dep+1,0x1.3b042cfcaad8dp+1,33,16,3,3,-9.5608294069295271e-10,7.8205525999532784e-10,-0x1.06ce5b1a0cf63p-30,0x1.adf07e3850ebdp-31,-9.5607724622044277e-08,7.8204956654434123e-08,-0x1.9aa1ce0fb48cdp-24,0x1.4fe3425a5be52p-24,0,0.0099999999989999998,0x0p+0,0x1.47ae147a548aep-7,45,45,3,100
flowstar_vdp_stock_reach_v1,stepwise,546,5.46,0x1.5d70a3d70a3d7p+2,0.01,0x1.47ae147ae147bp-7,2,-1.1034903386712736,-1.036747846183995,-0x1.1a7e57c40b8aap+0,-0x1.09684e8d8f06cp+0,1.0733672998525319,1.1287092955775959,0x1.12c8330976632p+0,0x1.20f317a7326ccp+0,-1.1145152197845745,-1.036747846183995,-0x1.1d50de93de76cp+0,-0x1.09684e8d8f06cp+0,1.0642414162231564,1.1287092955775959,0x1.1072201dba288p+0,0x1.20f317a7326ccp+0,-2.0131960471485151,2.0616309700712008,-0x1.01b06877783c8p+1,0x1.07e3860c70333p+1,-2.7032997893301021,2.4610649331786534,-0x1.5a05ba3d3a6dep+1,0x1.3b042cfcaad8dp+1,33,16,3,3,-9.7081837778782103e-10,7.9322614705003465e-10,-0x1.0adb452346c59p-30,0x1.b414a7d79a74cp-31,-9.7081283311806687e-08,7.9322060333443777e-08,-0x1.a0f5fff590302p-24,0x1.54af8715c262bp-24,0,0.0099999999989999998,0x0p+0,0x1.47ae147a548aep-7,46,46,3,100
flowstar_vdp_stock_reach_v1,stepwise,547,5.4699999999999998,0x1.5e147ae147ae1p+2,0.01,0x1.47ae147ae147bp-7,2,-1.0927102676029194,-1.025415647597171,-0x1.17bbdc2f5ba27p+0,-0x1.0681a3cf3c8bfp+0,1.0821128284911488,1.1383105667562849,0x1.150558a8f3983p+0,0x1.23685240e8d2fp+0,-1.1038270947927409,-1.025415647597171,-0x1.1a94699892d1dp+0,-0x1.0681a3cf3c8bfp+0,1.0728490503331862,1.1383105667562849,0x1.12a63c40b9c7p+0,0x1.23685240e8d2fp+0,-2.0131960471485151,2.0616309700712008,-0x1.01b06877783c8p+1,0x1.07e3860c70333p+1,-2.7032997893301021,2.4610649331786534,-0x1.5a05ba3d3a6dep+1,0x1.3b042cfcaad8dp+1,33,16,3,3,-9.8576275982405104e-10,8.0448726949879112e-10,-0x1.0ef6e330f78b7p-30,0x1.ba45848980349p-31,-9.8575736013820458e-08,8.0448187070217705e-08,-0x1.a7612affac7ffp-24,0x1.5985b794fe374p-24,0,0.0099999999989999998,0x0p+0,0x1.47ae147a548aep-7,47,47,3,100
flowstar_vdp_stock_reach_v1,stepwise,548,5.4800000000000004,0x1.5eb851eb851ecp+2,0.01,0x1.47ae147ae147bp-7,2,-1.0818420258393686,-1.0139867682506907,-0x1.14f399586b213p+0,-0x1.0394a30836a48p+0,1.0909890382756311,1.1480587558378286,0x1.174b0ebfb0364p+0,0x1.25e72dba35bd8p+0,-1.093052191497446,-1.0139867682506907,-0x1.17d244b74d7b2p+0,-0x1.0394a30836a48p+0,1.0815846711581221,1.1480587558378286,0x1.14e2bba67aa2fp+0,0x1.25e72dba35bd8p+0,-2.0131960471485151,2.0616309700712008,-0x1.01b06877783c8p+1,0x1.07e3860c70333p+1,-2.7032997893301021,2.4610649331786534,-0x1.5a05ba3d3a6dep+1,0x1.3b042cfcaad8dp+1,33,16,3,3,-1.0009109948208163e-09,8.1582934731130377e-10,-0x1.1320d98881625p-30,0x1.c081c5f4d628fp-31,-1.0009057354555823e-07,8.1582408877268615e-08,-0x1.ade2bfdb91b76p-24,0x1.5e64cea383b45p-24,0,0.0099999999989999998,0x0p+0,0x1.47ae147a548aep-7,48,48,3,100
flowstar_vdp_stock_reach_v1,stepwise,549,5.4900000000000002,0x1.5f5c28f5c28f6p+2,0.01,0x1.47ae147ae147bp-7,2,-1.0708842934647482,-1.0024597250914744,-0x1.1225791a3b2d5p+0,-0x1.00a13356d3356p+0,1.0999985437892195,1.1579566550001079,0x1.1999812b38ea1p+0,0x1.286fd8eb69388p+0,-1.0821892170801601,-1.0024597250914744,-0x1.150a5a3f71712p+0,-0x1.00a13356d3356p+0,1.0904508628055438,1.1579566550001079,0x1.1727c9a9a5113p+0,0x1.286fd8eb69388p+0,-2.0131960471485151,2.0616309700712008,-0x1.01b06877783c8p+1,0x1.07e3860c70333p+1,-2.7032997893301021,2.4610649331786534,-0x1.5a05ba3d3a6dep+1,0x1.3b042cfcaad8dp+1,33,16,3,3,-1.016257098353575e-09,8.2724212842117805e-10,-0x1.1758bc5b9ad22p-30,0x1.c6c7fabafcf58p-31,-1.0162519748007702e-07,8.2723700563472552e-08,-0x1.b47a16180b2c7p-24,0x1.634babb0848f9p-24,0,0.0099999999989999998,0x0p+0,0x1.47ae147a548aep-7,49,49,3,100
flowstar_vdp_stock_reach_v1,stepwise,550,5.5,0x1.6p+2,0.01,0x1.47ae147ae147bp-7,2,-1.0598357243119627,-0.99083300694853293,-0x1.0f5164df0d66fp+0,-0x1.fb4e76c148572p-1,1.109143992923816,1.1680070831893294,0x1.1bf0dc5829a32p+0,0x1.2b02831fcb65cp+0,-1.071236852771724,-0.99083300694853293,-0x1.123c9410ecad7p+0,-0x1.fb4e76c148572p-1,1.0994502435483819,1.1680070831893294,0x1.197592379e99ep+0,0x1.2b02831fcb65cp+0,-2.0131960471485151,2.0616309700712008,-0x1.01b06877783c8p+1,0x1.07e3860c70333p+1,-2.7032997893301021,2.4610649331786534,-0x1.5a05ba3d3a6dep+1,0x1.3b042cfcaad8dp+1,33,16,3,3,-1.0317941112041063e-09,8.3871431603942449e-10,-0x1.1b9e0e4c8923p-30,0x1.cd168bd977c23p-31,-1.0317891191106123e-07,8.3870932465439736e-08,-0x1.bb2669d3c32b3p-24,0x1.683910c32d583p-24,0,0.0099999999989999998,0x0p+0,0x1.47ae147a548aep-7,50,50,3,100
flowstar_vdp_stock_reach_v1,stepwise,551,5.5099999999999998,0x1.60a3d70a3d70ap+2,0.01,0x1.47ae147ae147bp-7,2,-1.0486949456415886,-0.97910507426222859,-0x1.0c77459f02d8dp+0,-0x1.f54d42a29b9bdp-1,1.1184280657444365,1.1782128854210927,0x1.1e514d3d4d075p+0,0x1.2d9f5c129c00ep+0,-1.060193753521937,-0.97910507426222859,-0x1.0f68db9accda3p+0,-0x1.f54d42a29b9bdp-1,1.1085854648394415,1.1782128854210927,0x1.1bcc41cc4e6d9p+0,0x1.2d9f5c129c00ep+0,-2.0131960471485151,2.0616309700712008,-0x1.01b06877783c8p+1,0x1.07e3860c70333p+1,-2.7032997893301021,2.4610649331786534,-0x1.5a05ba3d3a6dep+1,0x1.3b042cfcaad8dp+1,33,16,3,3,-1.0475140223713088e-09,8.5023350250219069e-10,-0x1.1ff03f0b138eep-30,0x1.d36bba47c69aep-31,-1.0475091575390142e-07,8.5022863832283522e-08,-0x1.c1e6d9927eedfp-24,0x1.6d2ba09df7fd8p-24,0,0.0099999999989999998,0x0p+0,0x1.47ae147a548aep-7,51,51,3,100
flowstar_vdp_stock_reach_v1,stepwise,552,5.5200000000000005,0x1.6147ae147ae15p+2,0.01,0x1.47ae147ae147bp-7,2,-1.0374605578212435,-0.96727435883313417,-0x1.099703debb6ebp+0,-0x1.ef3e95b2e5365p-1,1.1278534759855405,1.1885769291237602,0x1.20bb016209ae7p+0,0x1.304693df5ddd7p+0,-1.0490585476680592,-0.96727435883313417,-0x1.0c8f19d9d2d59p+0,-0x1.ef3e95b2e5365p-1,1.1178592129690408,1.1885769291237602,0x1.1e2c05793bfdp+0,0x1.304693df5ddd7p+0,-2.0131960471485151,2.0616309700712008,-0x1.01b06877783c8p+1,0x1.07e3860c70333p+1,-2.7032997893301021,2.4610649331786534,-0x1.5a05ba3d3a6dep+1,0x1.3b042cfcaad8dp+1,33,16,3,3,-1.0635743673885649e-09,8.6178626652309995e-10,-0x1.245a647fa4c2ep-30,0x1.d9c5a2786506fp-31,-1.063569635260284e-07,8.6178152750200923e-08,-0x1.c8ccb7d4dd81ep-24,0x1.7221e189d0016p-24,0,0.0099999999989999998,0x0p+0,0x1.47ae147a548aep-7,52,52,3,100
flowstar_vdp_stock_reach_v1,stepwise,553,5.5300000000000002,0x1.61eb851eb851fp+2,0.01,0x1.47ae147ae147bp-7,2,-1.026131136262405,-0.95533926133622582,-0x1.06b087b7a7837p+0,-0x1.e9223a480c3afp-1,1.1374225137195184,1.1991025590199604,0x1.232e1f3228d14p+0,0x1.32f862a38a676p+0,-1.0378298388590972,-0.95533926133622582,-0x1.09af3760b6784p+0,-0x1.e9223a480c3afp-1,1.1272737519067906,1.1991025590199604,0x1.2095033a1431bp+0,0x1.32f862a38a676p+0,-2.0131960471485151,2.0616309700712008,-0x1.01b06877783c8p+1,0x1.07e3860c70333p+1,-2.7032997893301021,2.4610649331786534,-0x1.5a05ba3d3a6dep+1,0x1.3b042cfcaad8dp+1,33,16,3,3,-1.0805016516621477e-09,8.739832315439892e-10,-0x1.29018b57dba7ap-30,0x1.e07a347280b7bp-31,-1.0804968420335054e-07,8.739784220467435e-08,-0x1.d011e25840586p-24,0x1.775ef19960144p-24,0,0.0099999999989999998,0x0p+0,0x1.47ae147a548aep-7,53,53,3,100
flowstar_vdp_stock_reach_v1,stepwise,554,5.54,0x1.628f5c28f5c29p+2,0.01,0x1.47ae147ae147bp-7,2,-1.0147052270923322,-0.94329815512629733,-0x1.03c3b8c5711b2p+0,-0x1.e2f7f9cd4a06ap-1,1.1471378626521378,1.2097927770214223,0x1.25aad3b418223p+0,0x1.35b4fabc3e78bp+0,-1.0265062017133881,-0.94329815512629733,-0x1.06c91c45800bep+0,-0x1.e2f7f9cd4a06ap-1,1.1368317407830968,1.2097927770214223,0x1.230767abb7d8bp+0,0x1.35b4fabc3e78bp+0,-2.0131960471485151,2.0616309700712008,-0x1.01b06877783c8p+1,0x1.07e3860c70333p+1,-2.7032997893301021,2.4610649331786534,-0x1.5a05ba3d3a6dep+1,0x1.3b042cfcaad8dp+1,33,16,3,3,-1.0981168871745302e-09,8.8695443745778597e-10,-0x1.2dd91b372e899p-30,0x1.e79bbd6469932p-31,-1.0981119914011512e-07,8.8694954178080703e-08,-0x1.d7a2b0b874dbap-24,0x1.7cf1222960735p-24,0,0.0099999999989999998,0x0p+0,0x1.47ae147a548aep-7,54,54,3,100
flowstar_vdp_stock_reach_v1,stepwise,555,5.5499999999999998,0x1.6333333333333p+2,0.01,0x1.47ae147ae147bp-7,2,-1.003181345560068,-0.93114938734003705,-0x1.00d07e1f2344bp+0,-0x1.dcbf9ccca1bd1p-1,1.1570028457164747,1.2206499933651964,0x1.283156a7bb2f7p+0,0x1.387c84995dbb1p+0,-1.0150861802083444,-0.93114938734003705,-0x1.03dcb01a9dcc8p+0,-0x1.dcbf9ccca1bd1p-1,1.146536479682726,1.2206499933651964,0x1.25836a2be884dp+0,0x1.387c84995dbb1p+0,-2.0131960471485151,2.0616309700712008,-0x1.01b06877783c8p+1,0x1.07e3860c70333p+1,-2.7032997893301021,2.4610649331786534,-0x1.5a05ba3d3a6dep+1,0x1.3b042cfcaad8dp+1,33,16,3,3,-1.1159425642128251e-09,8.9998209856326987e-10,-0x1.32bf7a10bf902p-30,0x1.eec538598eef8p-31,-1.1159375803839323e-07,8.9997711479795771e-08,-0x1.df4aa271e5b54p-24,0x1.828987be27584p-24,0,0.0099999999989999998,0x0p+0,0x1.47ae147a548aep-7,55,55,3,100
flowstar_vdp_stock_reach_v1,stepwise,556,5.5600000000000005,0x1.63d70a3d70a3ep+2,0.01,0x1.47ae147ae147bp-7,2,-0.99155798140256368,-0.91889127307193508,-0x1.fbad7cdc6c6f6p-1,-0x1.d678eabcd8f7fp-1,1.1670202977175101,1.231677150367168,0x1.2ac1d79c7703p+0,0x1.3b4f31980eb5cp+0,-1.003568293028251,-0.91889127307193508,-0x1.00e9da05dbdfcp+0,-0x1.d678eabcd8f7fp-1,1.1563907825034836,1.231677150367168,0x1.280939f03f915p+0,0x1.3b4f31980eb5cp+0,-2.0131960471485151,2.0616309700712008,-0x1.01b06877783c8p+1,0x1.07e3860c70333p+1,-2.7032997893301021,2.4610649331786534,-0x1.5a05ba3d3a6dep+1,0x1.3b042cfcaad8dp+1,33,16,3,3,-1.1339735379746994e-09,9.1305664238706227e-10,-0x1.37b44b3658351p-30,0x1.f5f54c6f75145p-31,-1.1339684642989727e-07,9.1305156874442741e-08,-0x1.e70926b53a0f4p-24,0x1.882714e7a0bf6p-24,0,0.0099999999989999998,0x0p+0,0x1.47ae147a548aep-7,56,56,3,100
flowstar_vdp_stock_reach_v1,stepwise,557,5.5700000000000003,0x1.647ae147ae148p+2,0.01,0x1.47ae147ae147bp-7,2,-0.97983359598568009,-0.90652209781374382,-0x1.f5acbfc48fa74p-1,-0x1.d023aa166c352p-1,1.1771930788526246,1.2428772048359822,0x1.2d5c868ebfe3fp+0,0x1.3e2d3353b6e55p+0,-0.99195103068471446,-0.90652209781374382,-0x1.fbe101680c767p-1,-0x1.d023aa166c352p-1,1.1663974907061312,1.2428772048359822,0x1.2a9906a4b823ep+0,0x1.3e2d3353b6e55p+0,-2.0131960471485151,2.0616309700712008,-0x1.01b06877783c8p+1,0x1.07e3860c70333p+1,-2.7032997893301021,2.4610649331786534,-0x1.5a05ba3d3a6dep+1,0x1.3b042cfcaad8dp+1,33,16,3,3,-1.1522483818299138e-09,9.2621228359637386e-10,-0x1.3cba45883d97bp-30,0x1.fd30ca5cb6d5dp-31,-1.1522432166493485e-07,9.2620711842102822e-08,-0x1.eee27b41d3d71p-24,0x1.8dcd8cb56c12p-24,0,0.0099999999989999998,0x0p+0,0x1.47ae147a548aep-7,57,57,3,100
flowstar_vdp_stock_reach_v1,stepwise,558,5.5800000000000001,0x1.651eb851eb852p+2,0.01,0x1.47ae147ae147bp-7,2,-0.96800662204499099,-0.89404011733711652,-0x1.ef9e905ffd454p-1,-0x1.c9bfa0528cc21p-1,1.1875240800200082,1.2542531182275365,0x1.300193fee5ffp+0,0x1.4116bb7bb17b8p+0,-0.98023285523455628,-0.89404011733711652,-0x1.f5e114af64ed2p-1,-0x1.c9bfa0528cc21p-1,1.1765594788685114,1.2542531182275365,0x1.2d33008389ffdp+0,0x1.4116bb7bb17b8p+0,-2.0131960471485151,2.0616309700712008,-0x1.01b06877783c8p+1,0x1.07e3860c70333p+1,-2.7032997893301021,2.4610649331786534,-0x1.5a05ba3d3a6dep+1,0x1.3b042cfcaad8dp+1,33,16,3,3,-1.1706986038102612e-09,9.3937627504489809e-10,-0x1.41cc972efbf78p-30,0x1.0236ba91aabdbp-30,-1.1706933456145023e-07,9.393710168293499e-08,-0x1.f6cf18381e8d8p-24,0x1.9374ef822b21fp-24,0,0.0099999999989999998,0x0p+0,0x1.47ae147a548aep-7,58,58,3,100
flowstar_vdp_stock_reach_v1,stepwise,559,5.5899999999999999,0x1.65c28f5c28f5cp+2,0.01,0x1.47ae147ae147bp-7,2,-0.95607546344280747,-0.8814435576078995,-0x1.e982b91ffd63cp-1,-0x1.c34c91ea64429p-1,1.1980162147958107,1.2658078596259179,0x1.32b130cea02f1p+0,0x1.440bfbe01cf29p+0,-0.96841220001136641,-0.8814435576078995,-0x1.efd3b9503145p-1,-0x1.c34c91ea64429p-1,1.1868796469256875,1.2658078596259179,0x1.2fd75833d5778p+0,0x1.440bfbe01cf29p+0,-2.0131960471485151,2.0616309700712008,-0x1.01b06877783c8p+1,0x1.07e3860c70333p+1,-2.7032997893301021,2.4610649331786534,-0x1.5a05ba3d3a6dep+1,0x1.3b042cfcaad8dp+1,33,16,3,3,-1.1893074856443699e-09,9.5252778559768512e-10,-0x1.46ea12ff283c7p-30,0x1.05d42f1f01235p-30,-1.1893021330861207e-07,9.525224329974338e-08,-0x1.fecd27056fa71p-24,0x1.991af2f6e514ep-24,0,0.0099999999989999998,0x0p+0,0x1.47ae147a548aep-7,59,59,3,100
flowstar_vdp_stock_reach_v1,stepwise,560,5.6000000000000005,0x1.6666666666667p+2,0.01,0x1.47ae147ae147bp-7,2,-0.94403849494341907,-0.86873061473529489,-0x1.e359037be4e34p-1,-0x1.bcca4256a4e6p-1,1.2086724195029821,1.2775444000925138,0x1.356b8e4157ae2p+0,0x1.470d265995d55p+0,-0.95648746937256401,-0.86873061473529489,-0x1.e9b8b9bffa598p-1,-0x1.bcca4256a4e6p-1,1.1973609205200828,1.2775444000925138,0x1.32863ecb2467fp+0,0x1.470d265995d55p+0,-2.0131960471485151,2.0616309700712008,-0x1.01b06877783c8p+1,0x1.07e3860c70333p+1,-2.7032997893301021,2.4610649331786534,-0x1.5a05ba3d3a6dep+1,0x1.3b042cfcaad8dp+1,33,16,3,3,-1.2080562499395535e-09,9.6564411222998866e-10,-0x1.4c1166b551ef8p-30,0x1.096f29db25d4p-30,-1.2080508018500505e-07,9.6563866407946427e-08,-0x1.036d4b90d85fep-23,0x1.9ebd180c5b444p-24,0,0.0099999999989999998,0x0p+0,0x1.47ae147a548aep-7,60,60,3,100
