formal_lane,segment_index,physical_time,state,margin_mean,margin_median,margin_p05,margin_p95,margin_maximum,margin_minimum
algorithm_aligned_h005_refresh1,45,4.5,x2,1.1936442622747938,1.192126870478304,1.1532368065016791,1.2405519743898459,1.258623688599902,1.1441370927305834
algorithm_aligned_h005_refresh1,45,4.5,x3,0.21714849093657893,0.2178025794401477,0.047259812502678446,0.3682134405990467,0.5323941262325442,-0.040573286157297606
algorithm_aligned_h005_refresh1,45,4.5,x4,0.2520318355335662,0.256761401418816,-0.002534883630159305,0.49003307419881414,0.7078595855902823,-0.1275300941893942
xiangru_native_q3,1,0.1,x1,1.3436115511435684,1.343611548335818,1.2998601316453329,1.3873629713376991,1.387369455090608,1.2998536589317733
xiangru_native_q3,1,0.1,x2,1.272114787614008,1.2721147817601777,1.2290097613131492,1.3152198143934914,1.3181573983180042,1.2260722119929541
xiangru_native_q3,1,0.1,x3,1.5999761902170182,1.5999784334489298,1.5999627484939816,1.5999826130969161,1.5999837655784859,1.5999536516045423
xiangru_native_q3,1,0.1,x4,1.3822543313618751,1.3824423629553984,1.3766226468203224,1.3872692130482533,1.3884360727334275,1.3749512629061778
xiangru_native_q3,2,0.2,x1,1.410926081933102,1.4109260818918445,1.3671424296526586,1.4547097260798725,1.4586070420568342,1.3632450173949082
xiangru_native_q3,2,0.2,x2,1.2134099420425892,1.2134098929579231,1.1694990432077808,1.257320907676275,1.2631747971225715,1.1636452630712117
xiangru_native_q3,2,0.2,x3,1.6506590252349032,1.6506677994888959,1.6503515647105658,1.650936520659785,1.6510250564313056,1.6502542553485677
xiangru_native_q3,2,0.2,x4,1.3854660347214736,1.3858089106438845,1.3747064901065902,1.3949743863633115,1.3971986727404442,1.3714310564878285
xiangru_native_q3,3,0.30000000000000004,x1,1.484338632970675,1.484338668839725,1.4409574938527419,1.5277197338058839,1.5354821345674672,1.4331947684248771
xiangru_native_q3,3,0.30000000000000004,x2,1.1630568288525855,1.1630566774201134,1.1187759848960963,1.2073379645086528,1.2160441260188821,1.1100699402627943
xiangru_native_q3,3,0.30000000000000004,x3,1.7028027694223662,1.7028147526271837,1.7016721983357277,1.7038957436824154,1.7042364372113514,1.701341460164355
xiangru_native_q3,3,0.30000000000000004,x4,1.3886777380810347,1.3891754583323332,1.3727903333928193,1.4026795596783366,1.4059612727474289,1.3679108500694395
xiangru_native_q3,4,0.4,x1,1.5630616771433383,1.5630617854286761,1.5195337535501174,1.6065891610475496,1.617159737451522,1.5089625570486214
xiangru_native_q3,4,0.4,x2,1.1215820778963335,1.1215815171983259,1.0773698659231707,1.1657950478759733,1.1772579432434642,1.065907002867782
xiangru_native_q3,4,0.4,x3,1.756407422779381,1.756420351604877,1.753923909519519,1.7588562889190948,1.7596146835566486,1.7532152660518783
xiangru_native_q3,4,0.4,x4,1.3918894414405587,1.3925420060207447,1.3708741766790096,1.4103847329933286,1.414723872754382,1.3643906436510105
xiangru_native_q3,5,0.5,x1,1.6462552989867465,1.6462556575322171,1.6017599259988855,1.6907491984346512,1.7027719038083196,1.589736098973213
xiangru_native_q3,5,0.5,x2,1.089422624528388,1.0894228336692755,1.044571920962423,1.134273574590042,1.1472243994956184,1.031622227811774
xiangru_native_q3,5,0.5,x3,1.8114729853059146,1.811484596421943,1.807106698261908,1.8158181563697917,1.8171597954671657,1.8058756730111067
xiangru_native_q3,5,0.5,x4,1.395101144800046,1.3959085537091191,1.368958019965161,1.418089906308287,1.4234864727613041,1.3608704372325424
xiangru_native_q3,6,0.6000000000000001,x1,1.733035625428002,1.733036468859291,1.6873767456387678,1.7786913909675246,1.791412707299486,1.6746530489867366
xiangru_native_q3,6,0.6000000000000001,x2,1.0669149981912147,1.066914855041121,1.021521729866211,1.1123065553688898,1.12625756387858,1.0075749187968586
xiangru_native_q3,6,0.6000000000000001,x3,1.8679994570019225,1.8680074870783356,1.861220564562854,1.87478134603446,1.8768717729428566,1.8593226810420014
xiangru_native_q3,6,0.6000000000000001,x4,1.393525988165757,1.394654177726873,1.3597358809164866,1.4236152782840306,1.4306164363951086,1.3497075774316054
xiangru_native_q3,7,0.7000000000000001,x1,1.8224836614810151,1.8224852526374082,1.7761088794840274,1.8688525565919716,1.8821471202884266,1.7628097910753866
xiangru_native_q3,7,0.7000000000000001,x2,1.054302425919209,1.054302112026526,1.008010631079006,1.100591494001453,1.114583149950516,0.9940258442129533
xiangru_native_q3,7,0.7000000000000001,x3,1.8960011331743967,1.8965073225915612,1.8822902756988993,1.9078651441251673,1.9106353098219315,1.8780103798308767
xiangru_native_q3,7,0.7000000000000001,x4,1.375780319528232,1.3770965406828712,1.3363585277374088,1.4108844913328842,1.4190525091291362,1.324658840338383
xiangru_native_q3,8,0.8,x1,1.9081905239250598,1.9125147068870374,1.8669587149592826,1.936087746260673,1.9418427698325822,1.8532707406665598
xiangru_native_q3,8,0.8,x2,1.0517276386942975,1.0517236754419432,1.0050102295461518,1.0984410917253595,1.1123330779721579,0.991128788248016
xiangru_native_q3,8,0.8,x3,1.8405589449550206,1.8412225929609192,1.822655657558555,1.856031566077498,1.8596448674571806,1.8170554162932921
xiangru_native_q3,8,0.8,x4,1.3580346508908072,1.3595389036389698,1.3129811745584312,1.398153704381837,1.4074885818632636,1.2996101032452607
xiangru_native_q3,9,0.9,x1,1.8742005720145845,1.8742253211477848,1.8279525354668835,1.9203549519518734,1.9343243339362566,1.8139225026725596
xiangru_native_q3,9,0.9,x2,1.057112242030182,1.0576032995214322,1.011121013860486,1.1040774527740542,1.1179197188713876,0.9973108491631828
xiangru_native_q3,9,0.9,x3,1.7860909688345121,1.7869334070336644,1.7634369035991084,1.8056502188984016,1.8102184174555278,1.7563389004741703
xiangru_native_q3,9,0.9,x4,1.3402889822534825,1.3419812665951683,1.2896038213795538,1.3854229174308905,1.3959246545974913,1.2745613661522381
xiangru_native_q3,10,1.0,x1,1.7820334551212327,1.7820311937763123,1.7366109227429798,1.8274574464668,1.8412972008299604,1.7227783657865166
xiangru_native_q3,10,1.0,x2,1.0651907692980402,1.0651875272988478,1.0187611232797473,1.1116224488029804,1.1252134737604345,1.0051943951942577
xiangru_native_q3,10,1.0,x3,1.7325972048128604,1.7336397648097854,1.7046340138205478,1.7567211025878668,1.7623559598169616,1.6958608323734994
xiangru_native_q3,10,1.0,x4,1.3225433136162579,1.3244236295514664,1.2662264682007762,1.372692130480044,1.3843607273318186,1.249512629059316
xiangru_native_q3,11,1.1,x1,1.692178294359519,1.6921767678218813,1.6472727428235607,1.7370858113549483,1.74983889767786,1.6345299845949226
xiangru_native_q3,11,1.1,x2,1.0826973208023034,1.0826928448876065,1.0367535901651703,1.12865455534614,1.1418152069344882,1.0236142972196525
xiangru_native_q3,11,1.1,x3,1.6758322184417134,1.677251740994298,1.6397733333866757,1.7073605456932064,1.7146599658768673,1.6289285834067222
xiangru_native_q3,11,1.1,x4,1.315626155890209,1.3174859600232809,1.25949566499268,1.3658839412674966,1.3774989542453042,1.243464387921746
xiangru_native_q3,12,1.2000000000000002,x1,1.6056191041159191,1.6056170213662693,1.5610491947029848,1.6501963383774727,1.6611406702140146,1.5501145519568185
xiangru_native_q3,12,1.2000000000000002,x2,1.109961351844561,1.1099551761304018,1.0649263012888943,1.1550126831323677,1.1675693302576626,1.0523967136204244
xiangru_native_q3,12,1.2000000000000002,x3,1.6312083928918792,1.6328769970812078,1.5908347776547296,1.666393258433619,1.6744015982452303,1.578749827813401
xiangru_native_q3,12,1.2000000000000002,x4,1.4267653617068525,1.4276952367277187,1.3824512172169152,1.4671162715299706,1.4740526422174143,1.3704230878253791
xiangru_native_q3,13,1.3,x1,1.5232663741650485,1.5232582336531186,1.4786361571122695,1.5679068006892563,1.5761383901866692,1.4704177621202827
xiangru_native_q3,13,1.3,x2,1.1466091653381845,1.1466166367194677,1.1029492493509692,1.1902873390160125,1.202112728310322,1.091156441949229
xiangru_native_q3,13,1.3,x3,1.5975252085560026,1.5992217178218189,1.5540331093237594,1.635222373994173,1.643575225894165,1.5411099280301577
xiangru_native_q3,13,1.3,x4,1.537760882153636,1.5371606485243134,1.5043617390347608,1.571745835214288,1.5725232715210105,1.4973817877289672
xiangru_native_q3,14,1.4000000000000001,x1,1.445975943971683,1.4459627927388892,1.401707748887056,1.4902583884874405,1.4957167408920151,1.3962676772869465
xiangru_native_q3,14,1.4000000000000001,x2,1.192159066505612,1.192159089010721,1.1496907279296955,1.2346110686504328,1.2449804423676827,1.1393939239565258
xiangru_native_q3,14,1.4000000000000001,x3,1.5745483967152751,1.5755476175542589,1.5293411745757244,1.6140447082236078,1.6220194286438325,1.5160088840569843
xiangru_native_q3,14,1.4000000000000001,x4,1.646270030042567,1.6464661464153416,1.618270832047339,1.6758982922760184,1.6835123510045467,1.609361456610896
xiangru_native_q3,15,1.5,x1,1.374539973136142,1.3745236803640033,1.3310560686731912,1.4180383165953512,1.4206898282555867,1.3284279224953166
xiangru_native_q3,15,1.5,x2,1.2460216380329574,1.2460130277523964,1.2039904478202648,1.2879902890802821,1.2956276983077495,1.1965198125504264
xiangru_native_q3,15,1.5,x3,1.5623876711314189,1.56417337453219,1.5164889813725997,1.6029638304555929,1.609932322367431,1.5032049298006216
xiangru_native_q3,15,1.5,x4,1.753389942990968,1.753848491406767,1.7209044247545442,1.7856948732713684,1.7956567933635579,1.7097428569289554
xiangru_native_q3,16,1.6,x1,1.3096562013464268,1.309638603348697,1.2671918683893797,1.352143816009442,1.3523604985583129,1.2669799100858947
xiangru_native_q3,16,1.6,x2,1.3072735515152027,1.3072902912148412,1.265069873739687,1.3493978577908006,1.3530357065305514,1.2615725908970221
xiangru_native_q3,16,1.6,x3,1.5609875892711707,1.562296305276019,1.5156466536382764,1.6030711163099358,1.6069852491372396,1.5027790680820752
xiangru_native_q3,16,1.6,x4,1.8438799935034023,1.8444231727530631,1.82061553746236,1.8603168134415085,1.8694447096391358,1.8088701398460902
xiangru_native_q3,17,1.7000000000000002,x1,1.2518675119403726,1.2518507064424393,1.2082483812071998,1.2955119920696636,1.2985078490715098,1.205250658019064
xiangru_native_q3,17,1.7000000000000002,x2,1.375205251032881,1.3752107049158626,1.3334495645895093,1.4169433119657409,1.417257292988251,1.3333663665260196
xiangru_native_q3,17,1.7000000000000002,x3,1.5685345031285307,1.5697595490099125,1.5241884529249352,1.6118424675664837,1.6130090577742682,1.511572635155942
xiangru_native_q3,17,1.7000000000000002,x4,1.761402511858029,1.7598862382985638,1.7184594787516354,1.8082195371360132,1.8150113868953694,1.7172678146631535
xiangru_native_q3,18,1.8,x1,1.200645373621389,1.2006264104633995,1.15633479374358,1.2449857961747328,1.2507226740988455,1.1505932669287549
xiangru_native_q3,18,1.8,x2,1.447805831167008,1.4478091823855817,1.4063023722767252,1.4892566202667212,1.4935199817599423,1.4024865717311048
xiangru_native_q3,18,1.8,x3,1.5788730468525731,1.5799903070743408,1.5343927869687375,1.6217494473913483,1.622915790719023,1.5233263203188205
xiangru_native_q3,18,1.8,x4,1.641614434705869,1.6396057955871475,1.5917611699528695,1.699764952663616,1.7106173432128082,1.590322078625568
xiangru_native_q3,19,1.9000000000000001,x1,1.1577049599078637,1.1576796627710357,1.1131584545427944,1.2022855342179986,1.2106840263590657,1.1047512347957764
xiangru_native_q3,19,1.9000000000000001,x2,1.5257310351915192,1.5256841272843094,1.4849232011782305,1.566495223489895,1.5747207413729414,1.4772686657820713
xiangru_native_q3,19,1.9000000000000001,x3,1.59800448308677,1.5981180189420097,1.5557685872106526,1.640955109583559,1.6416866063441908,1.547618861291716
xiangru_native_q3,19,1.9000000000000001,x4,1.5208560521377639,1.5186880453926523,1.461921111937304,1.5906923549440424,1.6062232995303414,1.4602930955144142
xiangru_native_q3,20,2.0,x1,1.123444055116152,1.1233997041503867,1.0791256700082308,1.1678001707748829,1.178754749009443,1.068156498956231
xiangru_native_q3,20,2.0,x2,1.6081091058693222,1.6080452329742951,1.5670447384483335,1.6493376315594857,1.6599738725345332,1.5569352924128461
xiangru_native_q3,20,2.0,x3,1.6272272890878379,1.6253990467676362,1.584591688661109,1.670048943594012,1.6757759883766628,1.5805837894800665
xiangru_native_q3,20,2.0,x4,1.3997950328736204,1.395086805905072,1.329731977743572,1.4816197572245646,1.5018292558479691,1.3275973935950396
xiangru_native_q3,21,2.1,x1,1.098163441020795,1.0981071624079615,1.0537259857829986,1.142575513386288,1.1552060712951908,1.0411385960644437
xiangru_native_q3,21,2.1,x2,1.6940272658024584,1.6939820061208606,1.6518272432229701,1.736611950599492,1.7483510335451675,1.6405928683596969
xiangru_native_q3,21,2.1,x3,1.6662629586737172,1.6666463526993012,1.6255408406868317,1.7094725693210149,1.7202611274701713,1.6125524380797722
xiangru_native_q3,21,2.1,x4,1.3034890227538656,1.2987940661356703,1.2518856522707607,1.3668710137652242,1.385539377226428,1.2497754668684489
xiangru_native_q3,22,2.2,x1,1.08203687358009,1.082063844900798,1.0374487561193155,1.1266225099702705,1.1402147492919896,1.0239224722707223
xiangru_native_q3,22,2.2,x2,1.782552799141606,1.7824331023146036,1.7392068079247416,1.8263928860980316,1.8389079457413573,1.7273129627386568
xiangru_native_q3,22,2.2,x3,1.7157924215540383,1.7142372391971819,1.670386393247095,1.7618309116481483,1.774994541012328,1.655434011045338
xiangru_native_q3,22,2.2,x4,1.25983742281519,1.2560450308856261,1.219975206688027,1.3090209919629296,1.3243803518804216,1.218194553600495
xiangru_native_q3,23,2.3000000000000003,x1,1.0751072280866614,1.0750896789759898,1.0301196844692677,1.1200356391275614,1.1337529268442994,1.016580375446312
xiangru_native_q3,23,2.3000000000000003,x2,1.8727268074491012,1.872576611939059,1.8285232708219525,1.9175016834974785,1.9306343084620319,1.8161670710753688
xiangru_native_q3,23,2.3000000000000003,x3,1.7701493926659462,1.7699363808738986,1.7215267021460554,1.8177923973067822,1.8319972678802317,1.7030255553348144
xiangru_native_q3,23,2.3000000000000003,x4,1.2161831795922982,1.213030357420119,1.188042401485398,1.2517048896636944,1.263218526997858,1.1866136403324528
xiangru_native_q3,24,2.4000000000000004,x1,1.0771630715550111,1.0765643813767536,1.0322703217792861,1.1223203775314388,1.135810984702213,1.018923735550438
xiangru_native_q3,24,2.4000000000000004,x2,1.9057401565465817,1.9095835495352518,1.865912346857524,1.933543450502084,1.9385161521717449,1.8520697086988505
xiangru_native_q3,24,2.4000000000000004,x3,1.8292130037289749,1.828468969122956,1.779495992070832,1.8772841178420299,1.8917917379404712,1.7601911841793152
xiangru_native_q3,24,2.4000000000000004,x4,1.172525043145568,1.1721018288515568,1.1548617990403405,1.1948603984170638,1.2020552796132042,1.1542056648301164
xiangru_native_q3,25,2.5,x1,1.0825790045442842,1.082975626731499,1.0377018900619452,1.1272812813368402,1.1407111268333745,1.0244409575375504
xiangru_native_q3,25,2.5,x2,1.8198409959451494,1.819948965022699,1.7750011485637547,1.864267657009233,1.8778133302693962,1.7613453059049862
xiangru_native_q3,25,2.5,x3,1.871728563757112,1.8753233253007386,1.8388016013623973,1.8957442898034789,1.898285454366325,1.825600006522411
xiangru_native_q3,25,2.5,x4,1.1288553612566845,1.1281302658664383,1.119506255293575,1.1400142509242255,1.1429063667692227,1.1181313608165344
xiangru_native_q3,26,2.6,x1,1.0940022793701685,1.093887075258085,1.0495398531587177,1.1382488966673676,1.151328173407254,1.0366481432955474
xiangru_native_q3,26,2.6,x2,1.731404246229144,1.7316194147939559,1.6864519954356787,1.7759667665619905,1.7885957810254192,1.673766449157076
xiangru_native_q3,26,2.6,x3,1.8135793295989195,1.8163283990856387,1.7671066311046486,1.8528917858477418,1.8665351497579805,1.7553499056662716
xiangru_native_q3,26,2.6,x4,1.0810387013453602,1.0802969201745347,1.0673144812793187,1.0966182123235264,1.1058808258510702,1.0631859141010584
xiangru_native_q3,27,2.7,x1,1.1143663821829402,1.1142265228566202,1.0708704650161949,1.1577595734454653,1.1702539277739583,1.058426197654616
xiangru_native_q3,27,2.7,x2,1.6464763481185034,1.646693974328929,1.60087290585825,1.6915631171063115,1.7023134782271931,1.590293056522552
xiangru_native_q3,27,2.7,x3,1.7228569357255719,1.7260929900049522,1.678721683277913,1.7601801820108294,1.773169168146224,1.6681204375526093
xiangru_native_q3,27,2.7,x4,1.0074484916979225,1.006417463034726,0.9788571255030792,1.0342737976041732,1.045655450402665,0.9755335174063653
xiangru_native_q3,28,2.8000000000000003,x1,1.1433865905647362,1.1432200146782754,1.101177719214271,1.1854714789347944,1.1972202464505421,1.0894746494405956
xiangru_native_q3,28,2.8000000000000003,x2,1.56597522767213,1.5662037325093916,1.5197385706179065,1.6117255366399548,1.619883530265644,1.5118405838702893
xiangru_native_q3,28,2.8000000000000003,x3,1.6258229410863112,1.628934552799233,1.5845331758083703,1.6605390579738875,1.6724211521277264,1.5751965670950756
xiangru_native_q3,28,2.8000000000000003,x4,0.9169049774383451,0.9171560620295525,0.8673882718775923,0.9675870638597689,0.9709287440664387,0.8646243588758762
xiangru_native_q3,29,2.9000000000000004,x1,1.1806847086993681,1.180941513642415,1.1402266117001685,1.2209992344029332,1.231875043521586,1.1293948073471132
xiangru_native_q3,29,2.9000000000000004,x2,1.4907350420034795,1.4910026833056738,1.4443442812404788,1.536671264727853,1.5421624387343045,1.4391187248032211
xiangru_native_q3,29,2.9000000000000004,x3,1.5235037332511343,1.5262574206646158,1.4852670140087625,1.5553568449449964,1.56562885995997,1.4781577043136962
xiangru_native_q3,29,2.9000000000000004,x4,0.8195668372207686,0.8200760034338507,0.7518783953607154,0.8881218481212224,0.8976540157302457,0.7477909124935558
xiangru_native_q3,30,3.0,x1,1.2257977964638684,1.2256586423692915,1.1864700535295387,1.2649786976531516,1.2737827385234857,1.1776913184880606
xiangru_native_q3,30,3.0,x2,1.4215442473548354,1.4218032709495625,1.3755237770546487,1.4671761624030042,1.4699496831299317,1.3730506873758466
xiangru_native_q3,30,3.0,x3,1.416424434051107,1.4177634300984394,1.382643209108806,1.4463394519711443,1.4532813109148246,1.3773585786165639
xiangru_native_q3,30,3.0,x4,0.7219275404932421,0.7229923852507004,0.6363667027830511,0.8079716514471216,0.8208187087521182,0.6304063740068726
xiangru_native_q3,31,3.1,x1,1.2781876860713488,1.2783308311106147,1.2385328927833246,1.3177992375485208,1.3224467567700304,1.2337873589604784
xiangru_native_q3,31,3.1,x2,1.3591431807586272,1.3592837300137501,1.3136042374027619,1.404120300402821,1.4046407560655458,1.3130556660578043
xiangru_native_q3,31,3.1,x3,1.3081523306445062,1.3086049589036692,1.2801503973845503,1.3341805534900988,1.3372842658740298,1.2759027381829757
xiangru_native_q3,31,3.1,x4,0.7122262335052568,0.7133574493342246,0.6278083921934107,0.7982102637468803,0.8125372859562414,0.6219765997244122
xiangru_native_q3,32,3.2,x1,1.3372300095407599,1.337366063794822,1.297573859365312,1.3769264872177125,1.3772959303675023,1.2969547804651458
xiangru_native_q3,32,3.2,x2,1.3039875839400952,1.304079761930727,1.2572714516743426,1.3501928282346654,1.3535218399778777,1.2538433545940029
xiangru_native_q3,32,3.2,x3,1.2176581600777492,1.2162669175802323,1.1944493044146842,1.2414031886023087,1.246177180648416,1.1916557830000971
xiangru_native_q3,32,3.2,x4,0.8436291400497179,0.8442434331257326,0.7694036493645383,0.9190878798966295,0.9296700840040288,0.7669478847356643
xiangru_native_q3,33,3.3000000000000003,x1,1.4008300702446246,1.4007951768721494,1.3614017860406824,1.440357548984184,1.4445324607249912,1.3598409840718206
xiangru_native_q3,33,3.3000000000000003,x2,1.25527417709351,1.2553874962710792,1.207805609766898,1.3022103835919734,1.3082228401939626,1.2016544602304733
xiangru_native_q3,33,3.3000000000000003,x3,1.1360374309968861,1.1355439850872462,1.115053351301046,1.1588316845723328,1.1674435330241886,1.1125686121610538
xiangru_native_q3,33,3.3000000000000003,x4,0.9746953566126587,0.9745342786624571,0.9085234488928018,1.0424170562342103,1.046785604968072,0.9051168753619638
xiangru_native_q3,34,3.4000000000000004,x1,1.4693328685797489,1.4690354986871528,1.430190930107239,1.5085852811544127,1.516997908082922,1.4245943031213697
xiangru_native_q3,34,3.4000000000000004,x2,1.2144401791135546,1.2144828231189917,1.1667935679236356,1.261605688570771,1.2701949776512844,1.15799203746584
xiangru_native_q3,34,3.4000000000000004,x3,1.0652290124507966,1.064980202694319,1.0423233697895782,1.0894408225925003,1.0993382123327882,1.0411068835129162
xiangru_native_q3,34,3.4000000000000004,x4,1.1053731158693851,1.1054899150972357,1.0455999942743797,1.1631892162603523,1.1702859837827122,1.0393969387392952
xiangru_native_q3,35,3.5,x1,1.5423503833059933,1.542032755600071,1.502956257131791,1.5826729449544281,1.593491113943221,1.4943270720738924
xiangru_native_q3,35,3.5,x2,1.1818555264670034,1.1818944822159283,1.1345471865460026,1.2287466116896881,1.2398061685452446,1.1232049641124808
xiangru_native_q3,35,3.5,x3,1.0053483838661539,1.0042708408698593,0.981564483760682,1.0313455875465718,1.0420769666626515,0.9762043361843997
xiangru_native_q3,35,3.5,x4,1.2358883198163042,1.2364789842382247,1.1824556049073829,1.2838197126011879,1.297277671377346,1.1734250780809292
xiangru_native_q3,36,3.6,x1,1.6191118941069,1.6189138292607645,1.578448193211515,1.6612918416138187,1.6732047909480903,1.5683012535299308
xiangru_native_q3,36,3.6,x2,1.157737030508503,1.157753515062359,1.110818663734858,1.2042096269988267,1.2172639020690867,1.0975174004600938
xiangru_native_q3,36,3.6,x3,0.9574861132286966,0.9572185885579431,0.9314926543847529,0.9841056585598749,0.9956647176426834,0.9248616702187233
xiangru_native_q3,36,3.6,x4,1.3663580715477206,1.3658408838076839,1.3192592256544626,1.4081655859160565,1.4242471718920058,1.3073948653740053
xiangru_native_q3,37,3.7,x1,1.6988203763897138,1.6983791902629488,1.6566667552406609,1.7425538887526226,1.7553107132096377,1.6457473400553262
xiangru_native_q3,37,3.7,x2,1.142225322333567,1.1423187792125056,1.095268768568175,1.188761545066209,1.2027099964185237,1.0810797321419152
xiangru_native_q3,37,3.7,x3,0.9202314627739416,0.9210750416567033,0.8907318455703728,0.9487539634271275,0.9601073505678108,0.8829693061103494
xiangru_native_q3,37,3.7,x4,1.4968103360882512,1.498113263370749,1.4548395841364743,1.5352946413423765,1.5512031390282566,1.4413356476744092
xiangru_native_q3,38,3.8000000000000003,x1,1.7806584059120967,1.7802000115777847,1.737325731427228,1.825615308590768,1.8389687801928796,1.725869821263755
xiangru_native_q3,38,3.8000000000000003,x2,1.135378761206961,1.1354867092732972,1.088464344684268,1.181775597454197,1.19618503916236,1.07393406631713
xiangru_native_q3,38,3.8000000000000003,x3,0.8921362448199862,0.8918491195653023,0.8624354329159578,0.922970799544951,0.9352911708760363,0.8545120752397233
xiangru_native_q3,38,3.8000000000000003,x4,1.627255386266831,1.6283162367857584,1.5884395233917967,1.664026401075393,1.6781519186885423,1.5752436237853296
xiangru_native_q3,39,3.9000000000000004,x1,1.8637215117346038,1.8633247630589223,1.8196561329286989,1.909307934334597,1.9228714740984219,1.8078531344634872
xiangru_native_q3,39,3.9000000000000004,x2,1.137062161419415,1.1371612998697904,1.0902855145592907,1.1835460209506345,1.1977176730707852,1.076004758146746
xiangru_native_q3,39,3.9000000000000004,x3,0.8763047174463887,0.8757128079623904,0.8482247147631895,0.9061021589079018,0.917761923312812,0.8405278241370744
xiangru_native_q3,39,3.9000000000000004,x4,1.7564585681485403,1.7565349442012943,1.721028862213737,1.789642126942249,1.8014020237049673,1.709151599896178
xiangru_native_q3,40,4.0,x1,1.9113043356622919,1.9138933364796147,1.8801359554861132,1.9351980781545106,1.9357639430200457,1.8664561842388654
xiangru_native_q3,40,4.0,x2,1.1427392828871157,1.142840338856949,1.0962944978943274,1.1887704801244932,1.2028811758104467,1.0821638596956733
xiangru_native_q3,40,4.0,x3,0.8731909860116103,0.873250191025962,0.8474826094314309,0.9009153660349744,0.9115045761532814,0.8407344676718986
xiangru_native_q3,40,4.0,x4,1.863308845035781,1.8640796272542306,1.8432337111351098,1.88072627115496,1.8876799612506072,1.8400407258816724
xiangru_native_q3,41,4.1000000000000005,x1,1.841701988643945,1.842019118344763,1.7970675147791224,1.88600972129545,1.8988120985197041,1.7842433744981108
xiangru_native_q3,41,4.1000000000000005,x2,1.1530445724416871,1.153091639231905,1.1071754836236338,1.1984978010617175,1.2122651033686551,1.0935181139504806
xiangru_native_q3,41,4.1000000000000005,x3,0.8784213465021748,0.8781756188258366,0.8530422232696204,0.9063805491315183,0.9168462463212188,0.846447885061635
xiangru_native_q3,41,4.1000000000000005,x4,1.7698584436856948,1.7684522172206205,1.7265694464583623,1.8166368878102412,1.8328676642872195,1.7205090181119056
xiangru_native_q3,42,4.2,x1,1.761158782876474,1.7614549171729545,1.7161609381478815,1.8058026413816854,1.8171338760146867,1.7049834136126993
xiangru_native_q3,42,4.2,x2,1.170853102276104,1.1708399582856992,1.1259592453324616,1.2153349123295019,1.2286553518507861,1.1128206066438635
xiangru_native_q3,42,4.2,x3,0.8892858744067262,0.8889507527724153,0.8664991822313921,0.9150261974160357,0.9241313112903804,0.8613416196703303
xiangru_native_q3,42,4.2,x4,1.6429160790876534,1.6428268368075654,1.5993568246809768,1.6910007228047905,1.7088794929185043,1.5904253362182814
xiangru_native_q3,43,4.3,x1,1.6838125107798019,1.683993858157402,1.638228754676898,1.7291514185906507,1.7380829049752535,1.6294888521435318
xiangru_native_q3,43,4.3,x2,1.1967409513664917,1.1966830615250674,1.1531815408523118,1.2399901014717736,1.2525269842123292,1.1407430826363862
xiangru_native_q3,43,4.3,x3,0.9134665805257308,0.9129096504630436,0.8933857266026445,0.936440797732172,0.9431478178612132,0.8897477115487822
xiangru_native_q3,43,4.3,x4,1.5144305483553762,1.5139191024406022,1.4674306934797978,1.5653010578596664,1.5848482557184242,1.4568494590581755
xiangru_native_q3,44,4.4,x1,1.6104053931478424,1.6105183858111554,1.5647009686979727,1.655985695597893,1.6624338965318588,1.558479681412071
xiangru_native_q3,44,4.4,x2,1.2303829833033102,1.2308902230404206,1.188511045284442,1.271902423480233,1.2835950168992407,1.1769137081328496
xiangru_native_q3,44,4.4,x3,0.9507783010312001,0.9498357437191268,0.9335180906969714,0.9713273097252169,0.9746721004197105,0.9319552260325239
xiangru_native_q3,44,4.4,x4,1.3847517741735036,1.3834606436416348,1.3337435285016772,1.4402567447518209,1.4607842206634518,1.3203970804615912
xiangru_native_q3,45,4.5,x1,1.5416342776582344,1.5416897438589667,1.4962736424225171,1.587001772896492,1.590909748652433,1.4926251959221077
xiangru_native_q3,45,4.5,x2,1.2713648261095036,1.2713814818033016,1.231106435808948,1.3109873318660827,1.3214724541715421,1.2209732828982194
xiangru_native_q3,45,4.5,x3,1.001452308562352,1.0011377021001824,0.9861825652497899,1.018095307850141,1.0225465231649495,0.9842370233351132
xiangru_native_q3,45,4.5,x4,1.252752546793694,1.2516495443306712,1.1970827168560398,1.3124284404358482,1.334388986590795,1.1821969915769976
xiangru_native_q3,46,4.6000000000000005,x1,1.478138844665134,1.4781272867262158,1.4335818644013343,1.5228460916949038,1.524184067692281,1.4325250317701603
xiangru_native_q3,46,4.6000000000000005,x2,1.3191855924469464,1.3191919482347414,1.2795102212061422,1.3580602726914108,1.365692733244562,1.2723837805281457
xiangru_native_q3,46,4.6000000000000005,x3,1.0655383528398052,1.0649861198339519,1.0521064037347425,1.0774414778074535,1.0867169730327462,1.0481163897399703
xiangru_native_q3,46,4.6000000000000005,x4,1.1188471226304926,1.1175743562390226,1.0579254337112112,1.1845436579552329,1.2069075068509219,1.0413379998167893
xiangru_native_q3,47,4.7,x1,1.4204835345431939,1.4204199738508732,1.3751998164846528,1.4652751489591251,1.4669084317375556,1.372891827179286
xiangru_native_q3,47,4.7,x2,1.3732572188845547,1.3737481517918704,1.3334835371670406,1.4121860570585758,1.4157083672750312,1.3305198005649967
