source,mode,segment_index,status,t_lo,t_hi,h,x_lo,x_hi,y_lo,y_hi,width_x,width_y,width_sum,box_semantics,step_rejections,next_h,message
flowstar,generated_flowstar_h5_reference,0,validated,-0,0.012500000000000001,0.012500000000000001,1.1000000000000001,1.430625,2.301787,2.4500130000000002,0.33062499999999995,0.14822600000000019,0.47885100000000014,flowstar_gnuplot_segment_box,,,existing generated Flowstar GNUPLOT segment box; not an endpoint box; overlapping final segment is included when restricting the h10 artifact to h5
torch,current_no_queue_default_policy,105,validated,3.8600301532538732,3.8971027487937335,0.037072595539860462,-2.0710655620558849,-1.926235451079267,-0.45205824598270788,0.035352233915462938,0.14483011097661791,0.48741047989817082,0.63224059087478879,torch_segment_tm_range,0,0.055608893309790693,
torch,current_no_queue_default_policy,106,validated,3.8971027487937335,3.924907195448629,0.027804446654895346,-2.070386461760497,-1.9381183182272486,-0.33171714568459593,0.078439907449651,0.13226814353324845,0.41015705313424694,0.54242519666749534,torch_segment_tm_range,1,0.041706669982343021,
torch,current_no_queue_default_policy,107,validated,3.924907195448629,3.9666138654309719,0.041706669982343021,-2.0747308428044295,-1.9392715128456937,-0.2669448179158686,0.16974524065494845,0.13545932995873589,0.43669005857081705,0.57214938852955299,torch_segment_tm_range,0,0.062560004973514535,
torch,current_no_queue_default_policy,108,validated,3.9666138654309719,3.9978938679177292,0.031280002486757268,-2.0707377063203349,-1.9444145094082912,-0.1526577687167463,0.20542465450407024,0.12632319691204374,0.35808242322081651,0.48440562013286026,torch_segment_tm_range,1,0.046920003730135898,
torch,current_no_queue_default_policy,109,validated,3.9978938679177292,4.0448138716478654,0.046920003730135898,-2.0746843368114511,-1.935048907986227,-0.093031760274600805,0.28632022978258342,0.13963542882522417,0.37935199005718423,0.5189874188824084,torch_segment_tm_range,0,0.070380005595203854,
torch,current_no_queue_default_policy,110,validated,4.0448138716478654,4.0800038744454676,0.035190002797601927,-2.0727584031994066,-1.926633191772726,0.011927640714326121,0.31468021788772538,0.14612521142668067,0.30275257717339926,0.44887778860007993,torch_segment_tm_range,1,0.05278500419640289,
torch,current_no_queue_default_policy,111,validated,4.0800038744454676,4.1063963765436693,0.026392502098201445,-2.0689800789663515,-1.9191525952557427,0.080780064902244875,0.33518161537403746,0.14982748371060883,0.25440155047179258,0.40422903418240141,torch_segment_tm_range,1,0.039588753147302168,
torch,current_no_queue_default_policy,112,validated,4.1063963765436693,4.1459851296909713,0.039588753147302168,-2.0669960335911588,-1.9056936989054094,0.11813117452464332,0.38343440296638215,0.16130233468574939,0.26530322844173881,0.42660556312748821,torch_segment_tm_range,0,0.059383129720953248,
torch,current_no_queue_default_policy,113,validated,4.1459851296909713,4.1756766945514476,0.029691564860476624,-2.0589405120895781,-1.8951187689676312,0.18279043009753573,0.40155703702195916,0.16382174312194686,0.21876660692442343,0.38258835004637026,torch_segment_tm_range,1,0.044537347290714936,
torch,current_no_queue_default_policy,114,validated,4.1756766945514476,4.220214041842163,0.044537347290714936,-2.0536333550579098,-1.8769583400856358,0.21626970192958939,0.44671769627052865,0.176675014972274,0.23044799434093927,0.40712300931321327,torch_segment_tm_range,0,0.066806020936072408,
torch,current_no_queue_default_policy,115,validated,4.220214041842163,4.253617052310199,0.033403010468036204,-2.0406637173083846,-1.8627957186636706,0.27432731747535527,0.46438312094704959,0.17786799864471403,0.19005580347169432,0.36792380211640835,torch_segment_tm_range,1,0.050104515702054306,
torch,current_no_queue_default_policy,116,validated,4.253617052310199,4.3037215680122536,0.050104515702054306,-2.031597295553607,-1.8391925948563164,0.30332969004280391,0.50703215791508405,0.19240470069729065,0.20370246787228014,0.39610716856957079,torch_segment_tm_range,0,0.075156773553081452,
torch,current_no_queue_default_policy,117,validated,4.3037215680122536,4.341299954788794,0.037578386776540726,-2.0130584529725426,-1.8208739430982237,0.35521681445706904,0.52414010202357109,0.1921845098743189,0.16892328756650205,0.36110779744082094,torch_segment_tm_range,1,0.056367580164811089,
torch,current_no_queue_default_policy,118,validated,4.341299954788794,4.3694837448711992,0.028183790082405544,-1.9978930908369599,-1.8064455754517617,0.38926375280242764,0.53733795277129348,0.19144751538519822,0.14807419996886584,0.33952171535406406,torch_segment_tm_range,1,0.042275685123608318,
torch,current_no_queue_default_policy,119,validated,4.3694837448711992,4.4117594299948077,0.042275685123608318,-1.9872133341109754,-1.783485638763934,0.40615743739883753,0.56695166659043394,0.20372769534704149,0.16079422919159642,0.36452192453863791,torch_segment_tm_range,0,0.063413527685412474,
torch,current_no_queue_default_policy,120,validated,4.4117594299948077,4.443466193837514,0.031706763842706237,-1.968097935462801,-1.7658566349310076,0.43863108066166423,0.58064850323258466,0.20224130053179334,0.14201742257092043,0.34425872310271377,torch_segment_tm_range,1,0.047560145764059356,
torch,current_no_queue_default_policy,121,validated,4.443466193837514,4.4910263396015733,0.047560145764059356,-1.9545291999956704,-1.7379262633611388,0.45383631465798596,0.6111935078170454,0.21660293663453167,0.15735719315905944,0.37396012979359111,torch_segment_tm_range,0,0.071340218646089026,
torch,current_no_queue_default_policy,122,validated,4.4910263396015733,4.5266964489246178,0.035670109323044513,-1.9308224350866803,-1.7164773274648675,0.48506511365030158,0.62572980420204127,0.2143451076218128,0.14066469055173969,0.35500979817355249,torch_segment_tm_range,1,0.05350516398456677,
torch,current_no_queue_default_policy,123,validated,4.5266964489246178,4.5802016129091845,0.05350516398456677,-1.9139419572445016,-1.6825866030343195,0.49870179933222103,0.65805617711490894,0.23135535421018205,0.15935437778268791,0.39070973199286996,torch_segment_tm_range,0,0.080257745976850148,
torch,current_no_queue_default_policy,124,validated,4.5802016129091845,4.6203304858976093,0.040128872988425074,-1.8848817857996014,-1.6565360622117591,0.52927232563355942,0.67406193486411248,0.22834572358784233,0.14478960923055306,0.37313533281839539,torch_segment_tm_range,1,0.060193309482637611,
torch,current_no_queue_default_policy,125,validated,4.6203304858976093,4.6504271406389277,0.030096654741318805,-1.8622323572369293,-1.6364139538650679,0.55069367318830587,0.68644664546291656,0.22581840337186132,0.13575297227461069,0.36157137564647202,torch_segment_tm_range,1,0.045144982111978205,
torch,current_no_queue_default_policy,126,validated,4.6504271406389277,4.6955721227509057,0.045144982111978205,-1.8462031849881579,-1.6050976357552347,0.55956279091771677,0.71287367844469085,0.24110554923292327,0.15331088752697408,0.39441643675989735,torch_segment_tm_range,0,0.067717473167967307,
torch,current_no_queue_default_policy,127,validated,4.6955721227509057,4.7294308593348893,0.033858736583983653,-1.8192754401326769,-1.5811265640515983,0.58200629518593427,0.72720255902393516,0.2381488760810786,0.14519626383800088,0.38334513991907948,torch_segment_tm_range,1,0.05078810487597548,
torch,current_no_queue_default_policy,128,validated,4.7294308593348893,4.7802189642108646,0.05078810487597548,-1.8002532936146107,-1.5437417126818023,0.5906573655680919,0.75753921469378505,0.25651158093280846,0.16688184912569315,0.42339343005850161,torch_segment_tm_range,0,0.076182157313963217,
torch,current_no_queue_default_policy,129,validated,4.7802189642108646,4.8183100428678465,0.038091078656981608,-1.768230196683751,-1.5150525191463704,0.61465755150615242,0.77468310648836514,0.25317767753738063,0.16002555498221271,0.41320323251959334,torch_segment_tm_range,1,0.057136617985472413,
torch,current_no_queue_default_policy,130,validated,4.8183100428678465,4.8468783518605827,0.028568308992736206,-1.7435246197611922,-1.4929978772910182,0.63240574562413143,0.78803426961136203,0.25052674247017404,0.15562852398723059,0.40615526645740463,torch_segment_tm_range,1,0.042852463489104306,
torch,current_no_queue_default_policy,131,validated,4.8468783518605827,4.8897308153496866,0.042852463489104306,-1.7262089364731148,-1.4588637642785376,0.63895652792843505,0.81512994989210463,0.26734517219457721,0.17617342196366959,0.44351859415824679,torch_segment_tm_range,0,0.064278695233656452,
torch,current_no_queue_default_policy,132,validated,4.8897308153496866,4.9218701629665151,0.032139347616828226,-1.6972158245294686,-1.432743327134048,0.65892641702925292,0.83117699145160218,0.26447249739542067,0.17225057442234926,0.43672307181776993,torch_segment_tm_range,1,0.048209021425242339,
torch,current_no_queue_default_policy,133,validated,4.9218701629665151,4.9700791843917571,0.048209021425242339,-1.6769748196509446,-1.3921646331019433,0.66602718134151928,0.8635408942005306,0.28481018654900137,0.19751371285901131,0.48232389940801268,torch_segment_tm_range,0,0.072313532137863512,
torch,current_no_queue_default_policy,134,validated,4.9700791843917571,5,0.02992081560824289,-1.6422852298885402,-1.3664939651357757,0.69100878227990803,0.87804665442983221,0.2757912647527645,0.18703787214992418,0.46282913690268868,torch_segment_tm_range,0,0.044881223412364335,
torch,raw_remainder_compat_default_policy,0,validated,0,0.012500000000000001,0.012500000000000001,1.0990754609166948,1.4307122335609903,2.3018001523621265,2.4638770963735945,0.33163677264429547,0.16207694401146799,0.49371371665576347,torch_segment_tm_range,3,0.018750000000000003,
torch,raw_remainder_compat_default_policy,1,validated,0.012500000000000001,0.03125,0.018750000000000003,1.1273340600989963,1.4761022022988863,2.2253227959527622,2.451514578795019,0.34876814219989005,0.22619178284225683,0.57495992504214688,torch_segment_tm_range,0,0.028125000000000004,
torch,raw_remainder_compat_default_policy,2,validated,0.03125,0.045312500000000006,0.014062500000000002,1.170973175785772,1.5085244691171507,2.1658069698285365,2.4119390573923911,0.33755129333137868,0.24613208756385463,0.58368338089523331,torch_segment_tm_range,1,0.021093750000000001,
torch,raw_remainder_compat_default_policy,3,validated,0.045312500000000006,0.06640625,0.021093750000000001,1.2015178891268552,1.5572431357100489,2.0698722192740235,2.3915563461484517,0.35572524658319371,0.32168412687442816,0.67740937345762187,torch_segment_tm_range,0,0.031640625000000006,
torch,raw_remainder_compat_default_policy,4,validated,0.06640625,0.082226562500000003,0.015820312500000003,1.2493387987831666,1.5907842068789446,1.9977135247858646,2.3350362589276306,0.34144540809577806,0.33732273414176595,0.678768142237544,torch_segment_tm_range,1,0.023730468750000004,
torch,raw_remainder_compat_default_policy,5,validated,0.082226562500000003,0.094091796875000008,0.011865234375000002,1.2845783966660631,1.6149339124461879,1.9429636929817136,2.2877865941963766,0.33035551578012479,0.34482290121466308,0.67517841699478787,torch_segment_tm_range,1,0.017797851562500001,
torch,raw_remainder_compat_default_policy,6,validated,0.094091796875000008,0.11188964843750002,0.017797851562500001,1.3086910646399057,1.6525573649886189,1.8536997526613452,2.2619350832146581,0.34386630034871324,0.40823533055331285,0.75210163090202609,torch_segment_tm_range,0,0.026696777343750002,
torch,raw_remainder_compat_default_policy,7,validated,0.11188964843750002,0.12523803710937501,0.013348388671875001,1.3470869150559956,1.6774452940001947,1.7903275853414684,2.2009893165760501,0.33035837894419906,0.41066173123458172,0.74102011017878078,torch_segment_tm_range,1,0.020022583007812501,
torch,raw_remainder_compat_default_policy,8,validated,0.12523803710937501,0.13524932861328126,0.01001129150390625,1.3752896435923758,1.6953890760147932,1.7428393799635122,2.1523054989316739,0.32009943242241734,0.40946611896816165,0.72956555139057899,torch_segment_tm_range,1,0.015016937255859376,
torch,raw_remainder_compat_default_policy,9,validated,0.13524932861328126,0.15026626586914063,0.015016937255859376,1.3942706847273199,1.7243616470299419,1.6640679040704762,2.1249212295416058,0.33009096230262203,0.46085332547112956,0.79094428777375159,torch_segment_tm_range,0,0.022525405883789065,
torch,raw_remainder_compat_default_policy,10,validated,0.15026626586914063,0.16152896881103515,0.011262702941894532,1.4249215493076286,1.7428721622526673,1.6104658172408373,2.065448454804339,0.31795061294503868,0.45498263756350177,0.77293325050854045,torch_segment_tm_range,1,0.016894054412841798,
torch,raw_remainder_compat_default_policy,11,validated,0.16152896881103515,0.17842302322387696,0.016894054412841798,1.4451417117435106,1.773361329763669,1.5203300239444328,2.031453359219777,0.32821961802015842,0.51112333527534415,0.83934295329550257,torch_segment_tm_range,0,0.025341081619262698,
torch,raw_remainder_compat_default_policy,12,validated,0.17842302322387696,0.1910935640335083,0.012670540809631349,1.4781410735456608,1.7920436668858459,1.460674897115084,1.9593882851384625,0.31390259334018511,0.4987133880233785,0.81261598136356361,torch_segment_tm_range,1,0.019005811214447024,
torch,raw_remainder_compat_default_policy,13,validated,0.1910935640335083,0.21009937524795533,0.019005811214447024,1.4994002652696099,1.8235947721692822,1.3588430173031101,1.9176733403785307,0.32419450689967233,0.55883032307542058,0.88302482997509291,torch_segment_tm_range,0,0.028508716821670534,
torch,raw_remainder_compat_default_policy,14,validated,0.21009937524795533,0.22435373365879061,0.014254358410835267,1.5344763971191524,1.8419403539100205,1.2919508195798624,1.8330383876861154,0.30746395679086813,0.54108756810625303,0.84855152489712116,torch_segment_tm_range,1,0.021381537616252902,
torch,raw_remainder_compat_default_policy,15,validated,0.22435373365879061,0.23504450246691705,0.010690768808126451,1.5598362391275742,1.8549526933179727,1.2424237152274689,1.7683221874798314,0.29511645419039856,0.52589847225236253,0.82101492644276108,torch_segment_tm_range,1,0.016036153212189676,
torch,raw_remainder_compat_default_policy,16,validated,0.23504450246691705,0.2510806556791067,0.016036153212189676,1.575906246655457,1.8781347850724111,1.1571691007705187,1.7307796114269705,0.30222853841695407,0.57361051065645174,0.87583904907340582,torch_segment_tm_range,0,0.024054229818284513,
torch,raw_remainder_compat_default_policy,17,validated,0.2510806556791067,0.26310777058824897,0.012027114909142256,1.602864109531426,1.8909326141904785,1.103414878952607,1.6559780484006243,0.28806850465905254,0.55256316944801731,0.84063167410706985,torch_segment_tm_range,1,0.018040672363713386,
torch,raw_remainder_compat_default_policy,18,validated,0.26310777058824897,0.28114844295196234,0.018040672363713386,1.6195139952379993,1.9145309339383931,1.0096173301034226,1.6125342096742825,0.2950169387003938,0.60291687957085993,0.89793381827125374,torch_segment_tm_range,0,0.02706100854557008,
torch,raw_remainder_compat_default_policy,19,validated,0.28114844295196234,0.29467894722474736,0.01353050427278504,1.6477903456992355,1.9266848279721078,0.95247286866531544,1.5267186301885969,0.27889448227287228,0.57424576152328144,0.85314024379615372,torch_segment_tm_range,1,0.020295756409177558,
torch,raw_remainder_compat_default_policy,20,validated,0.29467894722474736,0.30482682542933615,0.010147878204588779,1.668053108035636,1.9352372380924301,0.91075229744094732,1.4622014389929805,0.26718413005679409,0.55144914155203317,0.81863327160882726,torch_segment_tm_range,1,0.015221817306883169,
torch,raw_remainder_compat_default_policy,21,validated,0.30482682542933615,0.3200486427362193,0.015221817306883169,1.680382680199823,1.952151425737717,0.83579154821741053,1.4245720890056415,0.2717687455378941,0.58878054078823094,0.86054928632612504,torch_segment_tm_range,0,0.022832725960324752,
torch,raw_remainder_compat_default_policy,22,validated,0.3200486427362193,0.33146500571638166,0.011416362980162376,1.7014922458470658,1.9604830280151526,0.79159524202377596,1.3519568657001604,0.2589907821680868,0.56036162367638442,0.81935240584447122,torch_segment_tm_range,1,0.017124544470243565,
torch,raw_remainder_compat_default_policy,23,validated,0.33146500571638166,0.34858955018662524,0.017124544470243565,1.7139365880563699,1.9775739277274158,0.71086350409843346,1.3096903680881162,0.26363733967104586,0.59882686398968277,0.86246420366072862,torch_segment_tm_range,0,0.025686816705365347,
torch,raw_remainder_compat_default_policy,24,validated,0.34858955018662524,0.3614329585393079,0.012843408352682674,1.7357061422816451,1.9852654479095238,0.66484707798160014,1.2287063682753661,0.24955930562787865,0.56385929029376591,0.81341859592164456,torch_segment_tm_range,1,0.01926511252902401,
torch,raw_remainder_compat_default_policy,25,validated,0.3614329585393079,0.38069807106833192,0.01926511252902401,1.7481150290021705,2.0019751772542427,0.57913748145771504,1.1817437741870609,0.25386014825207215,0.60260629272934585,0.856466440981418,torch_segment_tm_range,0,0.028897668793536016,
torch,raw_remainder_compat_default_policy,26,validated,0.38069807106833192,0.39514690546509995,0.014448834396768008,1.7701548647724412,2.0086331585696544,0.53219323371602367,1.0925030250300212,0.23847829379721319,0.5603097913139975,0.79878808511121069,torch_segment_tm_range,1,0.021673251595152012,
torch,raw_remainder_compat_default_policy,27,validated,0.39514690546509995,0.41682015706025194,0.021673251595152012,1.7821844353992649,2.0244142815830792,0.44274739604251645,1.0410313282703341,0.24222984618381438,0.59828393222781762,0.840513778411632,torch_segment_tm_range,0,0.032509877392728016,
torch,raw_remainder_compat_default_policy,28,validated,0.41682015706025194,0.43307509575661596,0.016254938696364008,1.803950203983318,2.0296149362676452,0.39594765003886295,0.94420447128851259,0.22566473228432726,0.5482568212496497,0.77392155353397696,torch_segment_tm_range,1,0.024382408044546014,
torch,raw_remainder_compat_default_policy,29,validated,0.43307509575661596,0.45745750380116196,0.024382408044546014,1.8151775329179198,2.0438160721709604,0.30433415312426215,0.88886385239273347,0.22863853925304056,0.58452969926847131,0.81316823852151188,torch_segment_tm_range,0,0.036573612066819021,
torch,raw_remainder_compat_default_policy,30,validated,0.45745750380116196,0.47574430983457144,0.01828680603340951,1.8359823331061094,2.0471000855132253,0.25902618406627936,0.78563779261757771,0.21111775240711594,0.5266116085512984,0.73772936095841435,torch_segment_tm_range,1,0.027430209050114264,
torch,raw_remainder_compat_default_policy,31,validated,0.47574430983457144,0.48945941435962859,0.013715104525057132,1.849947294349453,2.0491153400795286,0.22651811522471041,0.71147767571948006,0.19916804573007552,0.48495956049476963,0.68412760622484514,torch_segment_tm_range,1,0.0205726567875857,
torch,raw_remainder_compat_default_policy,32,validated,0.48945941435962859,0.51003207114721427,0.0205726567875857,1.856803006931919,2.057211339667651,0.16014914801596075,0.66870033869540302,0.200408332735732,0.50855119067944221,0.70895952341517421,torch_segment_tm_range,0,0.03085898518137855,
torch,raw_remainder_compat_default_policy,33,validated,0.51003207114721427,0.52546156373790354,0.015429492590689275,1.8701132933898876,2.0579625450741652,0.12814089513856436,0.59022745446110425,0.18784925168427757,0.46208655932253989,0.64993581100681741,torch_segment_tm_range,1,0.02314423888603391,
torch,raw_remainder_compat_default_policy,34,validated,0.52546156373790354,0.54860580262393743,0.02314423888603391,1.8761028855626969,2.0645230993126087,0.06104564953459217,0.54536316547905273,0.1884202137499118,0.48431751594446054,0.6727377296943724,torch_segment_tm_range,0,0.034716358329050866,
torch,raw_remainder_compat_default_policy,35,validated,0.54860580262393743,0.56596398178846286,0.017358179164525433,1.8882317967404274,2.0636885595083485,0.030205907451271691,0.46367877912736533,0.1754567627679211,0.43347287167609361,0.60892963444401471,torch_segment_tm_range,1,0.026037268746788148,
torch,raw_remainder_compat_default_policy,36,validated,0.56596398178846286,0.59200125053525099,0.026037268746788148,1.8929796581755363,2.068175542771534,-0.036499932516322046,0.41758885104640692,0.17519588459599778,0.45408878356272897,0.62928466815872675,torch_segment_tm_range,0,0.039055903120182221,
torch,raw_remainder_compat_default_policy,37,validated,0.59200125053525099,0.61152920209534212,0.019527951560091111,1.9032990075109721,2.0654268014108714,-0.066079218896741884,0.33470041378664472,0.16212779389989929,0.40077963268338662,0.56290742658328585,torch_segment_tm_range,1,0.029291927340136664,
torch,raw_remainder_compat_default_policy,38,validated,0.61152920209534212,0.64082112943547875,0.029291927340136664,1.9063751990167732,2.0672589762038851,-0.13121970077255302,0.2884391120736095,0.16088377718711189,0.41965881284616252,0.58054259003327435,torch_segment_tm_range,0,0.043937891010204996,
torch,raw_remainder_compat_default_policy,39,validated,0.64082112943547875,0.66279007494058129,0.021968945505102498,1.9142020746506057,2.0622339938693171,-0.15832882104390467,0.20542096119188671,0.14803191921871139,0.36374978223579135,0.51178170145450275,torch_segment_tm_range,1,0.032953418257653744,
torch,raw_remainder_compat_default_policy,40,validated,0.66279007494058129,0.69574349319823503,0.032953418257653744,1.9151552240542733,2.0607776116936081,-0.22028839138330553,0.15966761565578785,0.14562238763933477,0.37995600703909338,0.52557839467842815,torch_segment_tm_range,0,0.049430127386480616,
torch,raw_remainder_compat_default_policy,41,validated,0.69574349319823503,0.72045855689147531,0.024715063693240308,1.9181999826938372,2.0546577855557109,-0.24473912864594249,0.078581936834641125,0.1364578028618737,0.32332106548058359,0.45977886834245729,torch_segment_tm_range,1,0.037072595539860462,
torch,raw_remainder_compat_default_policy,42,validated,0.72045855689147531,0.73899485466140558,0.018536297769930231,1.9194130119132466,2.0491632344707003,-0.26302079310903331,0.023583310474969768,0.12975022255745361,0.28660410358400307,0.41635432614145668,torch_segment_tm_range,1,0.027804446654895346,
torch,raw_remainder_compat_default_policy,43,validated,0.73899485466140558,0.76679930131630092,0.027804446654895346,1.9157396403952074,2.0462684588374835,-0.30444516786454734,-0.00761970226088693,0.13052881844227615,0.29682546560366041,0.42735428404593656,torch_segment_tm_range,0,0.041706669982343021,
torch,raw_remainder_compat_default_policy,44,validated,0.76679930131630092,0.7876526363074724,0.020853334991171511,1.9151932865644963,2.0384610978426698,-0.32153632164437984,-0.062470563011286798,0.12326781127817354,0.25906575863309306,0.3823335699112666,torch_segment_tm_range,1,0.031280002486757268,
torch,raw_remainder_compat_default_policy,45,validated,0.7876526363074724,0.81893263879422962,0.031280002486757268,1.9087284467669108,2.033797768958713,-0.36131745102725776,-0.093372362790601571,0.12506932219180222,0.26794508823665619,0.39301441042845842,torch_segment_tm_range,0,0.046920003730135898,
torch,raw_remainder_compat_default_policy,46,validated,0.81893263879422962,0.84239264065929753,0.023460001865067949,1.9059939774867563,2.0232570591334853,-0.37710632608327932,-0.14718886500151723,0.11726308164672905,0.22991746108176209,0.34718054272849114,torch_segment_tm_range,1,0.035190002797601927,
torch,raw_remainder_compat_default_policy,47,validated,0.84239264065929753,0.8775826434568994,0.035190002797601927,1.8961889867057742,2.0164781629273878,-0.41507284186183707,-0.17706921346409232,0.12028917622161361,0.23800362839774475,0.35829280461935836,torch_segment_tm_range,0,0.05278500419640289,
torch,raw_remainder_compat_default_policy,48,validated,0.8775826434568994,0.90397514555510083,0.026392502098201445,1.8907960341181915,2.0027448282143321,-0.42993774187007516,-0.22868463076242806,0.11194879409614056,0.2012531111076471,0.31320190520378766,torch_segment_tm_range,1,0.039588753147302168,
torch,raw_remainder_compat_default_policy,49,validated,0.90397514555510083,0.94356389870240298,0.039588753147302168,1.8770415274388907,1.9934789128614046,-0.4658909273674654,-0.25714060121205318,0.11643738542251381,0.20875032615541222,0.32518771157792603,torch_segment_tm_range,0,0.059383129720953248,
torch,raw_remainder_compat_default_policy,50,validated,0.94356389870240298,0.97325546356287962,0.029691564860476624,1.8684860075720895,1.9760363160320102,-0.47951174715526967,-0.30643329370540856,0.10755030845992075,0.17307845344986111,0.28062876190978187,torch_segment_tm_range,1,0.044537347290714936,
torch,raw_remainder_compat_default_policy,51,validated,0.97325546356287962,1.0177928108535945,0.044537347290714936,1.8500924186436862,1.9638877081999346,-0.5138440208852858,-0.33289677431559639,0.1137952895562484,0.18094724656968941,0.29474253612593782,torch_segment_tm_range,0,0.066806020936072408,
torch,raw_remainder_compat_default_policy,52,validated,1.0177928108535945,1.0511958213216308,0.033403010468036204,1.8377890180359153,1.9421821957175198,-0.52742904707225646,-0.37869641857852354,0.1043931776816045,0.14873262849373292,0.25312580617533742,torch_segment_tm_range,1,0.050104515702054306,
torch,raw_remainder_compat_default_policy,53,validated,1.0511958213216308,1.1013003370236851,0.050104515702054306,1.8139771164488401,1.9266992686761339,-0.56030943876141936,-0.40337485210521234,0.11272215222729387,0.15693458665620702,0.26965673888350089,torch_segment_tm_range,0,0.075156773553081452,
torch,raw_remainder_compat_default_policy,54,validated,1.1013003370236851,1.1388787238002258,0.037578386776540726,1.7973127703828815,1.9000332101266588,-0.57395833729471013,-0.44622069946441706,0.10272043974377731,0.12773763783029307,0.23045807757407039,torch_segment_tm_range,1,0.056367580164811089,
torch,raw_remainder_compat_default_policy,55,validated,1.1388787238002258,1.1952463039650369,0.056367580164811089,1.7671604254088373,1.880686816275865,-0.60615740298357257,-0.46938863450615576,0.11352639086702765,0.13676876847741681,0.25029515934444446,torch_segment_tm_range,0,0.084551370247216637,
torch,raw_remainder_compat_default_policy,56,validated,1.1952463039650369,1.2375219890886453,0.042275685123608318,1.7453878907442639,1.8482317953993723,-0.62071482551989787,-0.50979316583018042,0.1028439046551084,0.11092165968971746,0.21376556434482585,torch_segment_tm_range,1,0.063413527685412474,
torch,raw_remainder_compat_default_policy,57,validated,1.2375219890886453,1.3009355167740577,0.063413527685412474,1.7077447656441056,1.8243753402698235,-0.65345551245886435,-0.53206849827850355,0.11663057462571791,0.1213870141803608,0.23801758880607871,torch_segment_tm_range,0,0.095120291528118711,
torch,raw_remainder_compat_default_policy,58,validated,1.3009355167740577,1.348495662538117,0.047560145764059356,1.6799291464727895,1.7850724090050938,-0.6700490647544658,-0.57112457826729413,0.10514326253230433,0.09892448648717167,0.204067749019476,torch_segment_tm_range,1,0.071340218646089026,
torch,raw_remainder_compat_default_policy,59,validated,1.348495662538117,1.3841657718611615,0.035670109323044513,1.6580423816709462,1.7545808358757744,-0.68335147278797059,-0.59831455651945942,0.096538454204828206,0.085036916268511176,0.18157537047333938,torch_segment_tm_range,1,0.05350516398456677,
torch,raw_remainder_compat_default_policy,60,validated,1.3841657718611615,1.4376709358457282,0.05350516398456677,1.6223120061097855,1.732021294878878,-0.70962669850625282,-0.61470483897374262,0.10970928876909247,0.0949218595325102,0.20463114830160267,torch_segment_tm_range,0,0.080257745976850148,
torch,raw_remainder_compat_default_policy,61,validated,1.4376709358457282,1.4777998088341533,0.040128872988425074,1.5956090286916105,1.6958250564107455,-0.72546718228419771,-0.64349396581665264,0.10021602771913507,0.081973216467545074,0.18218924418668014,torch_segment_tm_range,1,0.060193309482637611,
torch,raw_remainder_compat_default_policy,62,validated,1.4777998088341533,1.537993118316791,0.060193309482637611,1.5524523187525625,1.6688683331581291,-0.75567969669179724,-0.66134955930390893,0.11641601440556659,0.094330137387888313,0.21074615179345491,torch_segment_tm_range,0,0.090289964223956409,
torch,raw_remainder_compat_default_policy,63,validated,1.537993118316791,1.5831381004287692,0.045144982111978205,1.5198212274806686,1.6257130173079313,-0.77531333052983276,-0.69285742477833412,0.10589178982726266,0.082455905751498637,0.1883476955787613,torch_segment_tm_range,1,0.067717473167967307,
torch,raw_remainder_compat_default_policy,64,validated,1.5831381004287692,1.6508555735967365,0.067717473167967307,1.4674086847689136,1.5933705832689204,-0.81154402123021185,-0.71314052571840147,0.12596189850000683,0.098403495511810379,0.22436539401181721,torch_segment_tm_range,0,0.10000000000000001,
torch,raw_remainder_compat_default_policy,65,validated,1.6508555735967365,1.7008555735967366,0.050000000000000003,1.4279920127018204,1.5415341043333048,-0.83608248202635516,-0.74946844175158034,0.11354209163148443,0.086614040274774817,0.20015613190625925,torch_segment_tm_range,1,0.075000000000000011,
torch,raw_remainder_compat_default_policy,66,validated,1.7008555735967366,1.7758555735967365,0.075000000000000011,1.3648073082566314,1.5030739879935331,-0.88071773414817878,-0.77335768861736953,0.13826667973690165,0.10736004553080924,0.2456267252677109,torch_segment_tm_range,0,0.10000000000000001,
torch,raw_remainder_compat_default_policy,67,validated,1.7758555735967365,1.8258555735967366,0.050000000000000003,1.3215618399766074,1.4411616604301514,-0.90894903556237672,-0.81707542757775731,0.119599820453544,0.09187360798461941,0.21147342843816341,torch_segment_tm_range,1,0.075000000000000011,
torch,raw_remainder_compat_default_policy,68,validated,1.8258555735967366,1.9008555735967365,0.075000000000000011,1.2523794235731751,1.3995732074496379,-0.96020145721644856,-0.84384761805170205,0.14719378387646276,0.11635383916474651,0.26354762304120927,torch_segment_tm_range,0,0.10000000000000001,
torch,raw_remainder_compat_default_policy,69,validated,1.9008555735967365,1.9508555735967366,0.050000000000000003,1.204717236165709,1.332440455603175,-0.99420894053084385,-0.89271566223338805,0.12772321943746601,0.1014932782974558,0.22921649773492181,torch_segment_tm_range,1,0.075000000000000011,
torch,raw_remainder_compat_default_policy,70,validated,1.9508555735967366,2.0258555735967367,0.075000000000000011,1.1286428726667395,1.2872046538045141,-1.0543244008340917,-0.92379868626566763,0.15856178113777464,0.1305257145684241,0.28908749570619874,torch_segment_tm_range,0,0.10000000000000001,
