path,line,match,context,classification,recommended_action
scripts/generate_flowstar_provenance.py,144,FLOWSTAR_ROOT,"'head_sha': run(['git', '-C', str(FLOWSTAR_ROOT), 'rev-parse', 'HEAD']),",environment_contract,keep configurable and provenance-recorded; reject implicit latest outputs
scripts/generate_flowstar_provenance.py,158,FLOWSTAR_ROOT,"'runner_link_evidence': 'comparisons/flowstar/run_flowstar.py compile_cmd uses -L $FLOWSTAR_ROOT/flowstar-toolbox and -lflowstar',",environment_contract,keep configurable and provenance-recorded; reject implicit latest outputs
scripts/generate_flowstar_provenance.py,212,FLOWSTAR_ROOT,"f'- `FLOWSTAR_ROOT`: `{backend[""FLOWSTAR_ROOT""]}`',",environment_contract,keep configurable and provenance-recorded; reject implicit latest outputs
scripts/generate_flowstar_provenance.py,212,FLOWSTAR_ROOT,"f'- `FLOWSTAR_ROOT`: `{backend[""FLOWSTAR_ROOT""]}`',",environment_contract,keep configurable and provenance-recorded; reject implicit latest outputs
scripts/generate_flowstar_provenance.py,241,FLOWSTAR_ROOT,"'- Runner links Flow* static library: `True` (`-L $FLOWSTAR_ROOT/flowstar-toolbox -lflowstar`)',",environment_contract,keep configurable and provenance-recorded; reject implicit latest outputs
scripts/run_complete_pytest.sh,36,flowstar_root,"""${DEEP_RESULTS}/common_segments/flowstar_flowstar_root_cause_patch_riccati_h0.01_o2.json""",absolute_or_implicit_path_review,keep configurable and provenance-recorded; reject implicit latest outputs
scripts/run_vdp_order_flowstar_study.sh,6,FLOWSTAR_ROOT,"FLOWSTAR_ROOT=${FLOWSTAR_ROOT:-${1:-""$WORK_PARENT/flowstar""}}",environment_contract,keep configurable and provenance-recorded; reject implicit latest outputs
scripts/run_vdp_order_flowstar_study.sh,6,FLOWSTAR_ROOT,"FLOWSTAR_ROOT=${FLOWSTAR_ROOT:-${1:-""$WORK_PARENT/flowstar""}}",environment_contract,keep configurable and provenance-recorded; reject implicit latest outputs
scripts/run_vdp_order_flowstar_study.sh,33,FLOWSTAR_ROOT,"--flowstar-root ""$FLOWSTAR_ROOT"" \",environment_contract,keep configurable and provenance-recorded; reject implicit latest outputs
tests/test_flowstar_comparison.py,11,flowstar_root,from run_flowstar import find_flowstar_root,absolute_or_implicit_path_review,keep configurable and provenance-recorded; reject implicit latest outputs
tests/test_flowstar_comparison.py,114,flowstar_root,def test_find_flowstar_root_accepts_repo_or_toolbox_path(tmp_path):,absolute_or_implicit_path_review,keep configurable and provenance-recorded; reject implicit latest outputs
tests/test_flowstar_comparison.py,119,flowstar_root,assert find_flowstar_root(str(root)) == root.resolve(),absolute_or_implicit_path_review,keep configurable and provenance-recorded; reject implicit latest outputs
tests/test_flowstar_comparison.py,120,flowstar_root,assert find_flowstar_root(str(toolbox)) == root.resolve(),absolute_or_implicit_path_review,keep configurable and provenance-recorded; reject implicit latest outputs
tests/test_flowstar_comparison.py,154,flowstar_root,"flowstar_root=None,",absolute_or_implicit_path_review,keep configurable and provenance-recorded; reject implicit latest outputs
