branch_name,feature,status,evidence
codex/torch-flowstar-diffreach-deep-study,dependency_preserving,present,README.md;comparisons/flowstar/README.md;comparisons/flowstar/compare_against_torch_tm.py;comparisons/flowstar/summarize_comparison.py;docs/algorithm.md;docs/flowstar_benchmark_parity.md;docs/flowstar_comparison.md;docs/flowstar_source_rescue_notes.md
codex/torch-flowstar-diffreach-deep-study,Flowstar compatibility,present,.gitignore;README.md;comparisons/flowstar/README.md;comparisons/flowstar/__init__.py;comparisons/flowstar/build_flowstar_case.py;comparisons/flowstar/compare_against_torch_tm.py;comparisons/flowstar/configs/affine_controlled.yaml;comparisons/flowstar/configs/harmonic_oscillator.yaml
codex/torch-flowstar-diffreach-deep-study,raw remainder compatibility,present,docs/flowstar_raw_remainder_compat_plan.md;experiments/first_order_three_way/results/20260723T173852Z/environment.json;experiments/first_order_three_way/results/20260723T173852Z/environment.txt;experiments/flowstar_internal_intermediate_ranges_audit.py;experiments/flowstar_probe/flowstar_vdp_step_trace_probe.cpp;experiments/flowstar_raw_ctrunc_residual_audit.py;experiments/flowstar_raw_remainder_compat_attempt_sequence.py;experiments/flowstar_raw_remainder_compat_experiment.py
codex/torch-flowstar-diffreach-deep-study,symbolic remainder queue,present,.gitignore;README.md;docs/flowstar_accepted_step_trace_plan.md;docs/flowstar_kernel_alignment_notes.md;docs/flowstar_normalized_insertion_source_map.md;docs/flowstar_raw_remainder_compat_plan.md;docs/flowstar_right_map_scaling_source_map.md;docs/flowstar_source_queue_semantics_audit.md
codex/torch-flowstar-diffreach-deep-study,normalized insertion,present,.gitignore;README.md;docs/flowstar_accepted_step_trace_plan.md;docs/flowstar_horner_insertion_source_map.md;docs/flowstar_normalized_insertion_source_map.md;docs/flowstar_right_map_scaling_source_map.md;docs/flowstar_source_queue_semantics_audit.md;docs/flowstar_symbolic_queue_v2_audit_conclusion.md
codex/torch-flowstar-diffreach-deep-study,step-trace probe,present,.gitignore;docs/flowstar_adaptive_step_policy_audit.md;docs/flowstar_step_trace_divergence_report.md;experiments/flowstar_acceptance_predicate_audit.py;experiments/flowstar_box_lifecycle_alignment_audit.py;experiments/flowstar_endpoint_pre_center_source_audit.py;experiments/flowstar_internal_intermediate_ranges_audit.py;experiments/flowstar_picard_residual_source_audit.py
codex/torch-flowstar-diffreach-deep-study,order-2 diagnostics,present,docs/order_and_vdp_flowstar_report.md;experiments/batched_tm_gpu_microbench.py;experiments/first_order_followup/FLOWSTAR_EXTRACTION_AUDIT.md;experiments/first_order_followup/generate_artifacts.py;experiments/first_order_followup/results/20260724T043709Z/correctness_checks.json;experiments/first_order_followup/results/20260724T043709Z/flowstar_summary.json;experiments/first_order_followup/results/20260724T043709Z/raw_results.csv;experiments/first_order_followup/results/20260724T043709Z/run_summary.csv
codex/torch-flowstar-diffreach-deep-study,official/generated parity,present,comparisons/flowstar/README.md;comparisons/flowstar/compare_against_torch_tm.py;comparisons/flowstar/export_flowstar_model.py;comparisons/flowstar/run_flowstar.py;docs/flowstar_comparison.md;docs/flowstar_kernel_alignment_notes.md;docs/flowstar_vanderpol_pytorch_diagnostics_conclusion.md;experiments/flowstar_benchmark_parity.py
codex/torch-flowstar-diffreach-deep-study,matched-basis study,present,README.md;experiments/first_order_followup/generate_artifacts.py;experiments/first_order_followup/results/20260724T043709Z/correctness_checks.json;experiments/first_order_followup/results/20260724T043709Z/environment.json;experiments/first_order_followup/results/20260724T043709Z/raw_results.csv;experiments/first_order_followup/results/20260724T043709Z/run_summary.csv;experiments/first_order_followup/results/20260724T043709Z/torch_summary.json;experiments/first_order_followup/run_torch_followup.py
codex/torch-flowstar-diffreach-deep-study,common-contract study,present,experiments/three_tool_deep_study/ARTIFACT_INDEX.md;experiments/three_tool_deep_study/FINAL_DELIVERY_TEST_RECORD.md;experiments/three_tool_deep_study/RECOVERY.md;experiments/three_tool_deep_study/artifacts/authoritative/20260730T015245Z/frozen_input_manifest_final.json;experiments/three_tool_deep_study/artifacts/authoritative/20260730T015245Z/frozen_input_manifest_initial.json;experiments/three_tool_deep_study/artifacts/authoritative/20260730T015245Z/repository_audit.json;experiments/three_tool_deep_study/benchmark_spec.yaml;experiments/three_tool_deep_study/generate_final_delivery.py
codex/torch-flowstar-diffreach-deep-study,three-tool deep study,present,.gitignore;README.md;experiments/first_order_three_way/HISTORICAL_RESULTS_NOTICE.md;experiments/first_order_three_way/README.md;experiments/first_order_three_way/generate_report.py;experiments/three_tool_deep_study/ARTIFACT_INDEX.md;experiments/three_tool_deep_study/FINAL_DELIVERY_TEST_RECORD.md;experiments/three_tool_deep_study/FINAL_REPORT.md
codex/torch-flowstar-diffreach-deep-study,runtime/Pareto,present,experiments/three_tool_deep_study/FINAL_CONCLUSIONS.md;experiments/three_tool_deep_study/RECOVERY_CONTINUATION.md;experiments/three_tool_deep_study/RESULTS_MANIFEST.csv;experiments/three_tool_deep_study/STATUS.md;experiments/three_tool_deep_study/artifacts/authoritative/20260730T015245Z/CURATION.json;experiments/three_tool_deep_study/artifacts/authoritative/20260730T015245Z/SHA256SUMS.csv;experiments/three_tool_deep_study/artifacts/authoritative/20260730T015245Z/artifact_quality_audit.json;experiments/three_tool_deep_study/artifacts/authoritative/20260730T015245Z/final_acceptance.json
codex/torch-flowstar-diffreach-deep-study,tests,present,.gitignore;README.md;docs/flowstar_comparison.md;docs/order_and_vdp_flowstar_report.md;experiments/first_order_followup/results/20260724T043709Z/VALIDATION.md;experiments/first_order_followup/run_all.sh;experiments/first_order_followup/run_smoke.sh;experiments/first_order_followup/tests/test_diffreach_parity.py
codex/torch-flowstar-diffreach-deep-study,docs,present,.gitignore;README.md;comparisons/flowstar/README.md;comparisons/flowstar/compare_against_torch_tm.py;comparisons/flowstar/export_flowstar_model.py;comparisons/flowstar/parse_flowstar_output.py;comparisons/flowstar/run_flowstar.py;comparisons/flowstar/summarize_comparison.py
codex/torch-flowstar-diffreach-deep-study,artifacts,present,.gitignore;README.md;comparisons/flowstar/compare_against_torch_tm.py;comparisons/flowstar/export_flowstar_model.py;comparisons/flowstar/run_flowstar.py;comparisons/flowstar/run_flowstar_case.py;docs/flowstar_benchmark_parity.md;docs/flowstar_local_plot_width_patch_inventory.md
main,interval core,present,src/torch_tm_flowpipe/interval.py
main,polynomial core,present,src/torch_tm_flowpipe/polynomial.py
main,TaylorModel core,present,src/torch_tm_flowpipe/taylor_model.py
main,one-step propagation,present,README.md;docs/flowstar_source_rescue_notes.md;examples/affine_controlled.py;examples/scalar_quadratic.py;examples/van_der_pol_short.py;experiments/flowstar_benchmark_failure_diagnostics.py;experiments/flowstar_benchmark_parity.py;experiments/flowstar_benchmark_stage2_diagnostics.py
main,range_only,present,comparisons/flowstar/README.md;comparisons/flowstar/compare_against_torch_tm.py;comparisons/flowstar/summarize_comparison.py;docs/algorithm.md;docs/flowstar_benchmark_parity.md;docs/flowstar_comparison.md;docs/flowstar_source_rescue_notes.md;docs/flowstar_vanderpol_pytorch_diagnostics_conclusion.md
main,dependency_preserving,present,README.md;comparisons/flowstar/README.md;comparisons/flowstar/compare_against_torch_tm.py;comparisons/flowstar/summarize_comparison.py;docs/algorithm.md;docs/flowstar_benchmark_parity.md;docs/flowstar_comparison.md;docs/flowstar_source_rescue_notes.md
main,Flowstar compatibility,present,.gitignore;README.md;comparisons/flowstar/README.md;comparisons/flowstar/__init__.py;comparisons/flowstar/build_flowstar_case.py;comparisons/flowstar/compare_against_torch_tm.py;comparisons/flowstar/configs/affine_controlled.yaml;comparisons/flowstar/configs/harmonic_oscillator.yaml
main,raw remainder compatibility,absent,
main,symbolic remainder queue,present,docs/flowstar_source_rescue_notes.md;docs/flowstar_vanderpol_pytorch_diagnostics_conclusion.md;experiments/flowstar_benchmark_parity.py;experiments/flowstar_benchmark_symbolic_remainder_diagnostics.py;experiments/flowstar_style_failure_localization.py;experiments/flowstar_style_rescue_vanderpol.py;outputs/flowstar_benchmark_diagnostics_stage3/README.md;outputs/flowstar_benchmark_diagnostics_stage3/symbolic_remainder_breakdown.csv
main,normalized insertion,absent,
main,step-trace probe,absent,
main,order-2 diagnostics,present,docs/order_and_vdp_flowstar_report.md;experiments/trajectory_visual_audit.py;outputs/README_RESULTS.md;outputs/final_audit_summary.md;outputs/flowstar_provenance_manifest.json;outputs/flowstar_provenance_manifest.md;outputs/order_and_vdp_flowstar_report.md;outputs/trajectory_audit/crosscheck_summary.csv
main,official/generated parity,present,comparisons/flowstar/README.md;comparisons/flowstar/compare_against_torch_tm.py;comparisons/flowstar/export_flowstar_model.py;comparisons/flowstar/run_flowstar.py;docs/flowstar_comparison.md;docs/flowstar_vanderpol_pytorch_diagnostics_conclusion.md;experiments/flowstar_benchmark_parity.py;experiments/trajectory_visual_audit.py
main,matched-basis study,absent,
main,common-contract study,absent,
main,three-tool deep study,absent,
main,runtime/Pareto,absent,
main,tests,present,.gitignore;README.md;docs/flowstar_comparison.md;docs/order_and_vdp_flowstar_report.md;outputs/README_RESULTS.md;outputs/final_audit_summary.md;outputs/order_and_vdp_flowstar_report.md;pyproject.toml
main,docs,present,.gitignore;README.md;comparisons/flowstar/README.md;comparisons/flowstar/compare_against_torch_tm.py;comparisons/flowstar/export_flowstar_model.py;comparisons/flowstar/parse_flowstar_output.py;comparisons/flowstar/run_flowstar.py;comparisons/flowstar/summarize_comparison.py
main,artifacts,present,.gitignore;README.md;comparisons/flowstar/compare_against_torch_tm.py;comparisons/flowstar/export_flowstar_model.py;comparisons/flowstar/run_flowstar.py;comparisons/flowstar/run_flowstar_case.py;docs/flowstar_benchmark_parity.md;docs/flowstar_source_rescue_notes.md
origin/codex/batched-dense-nncs-gpu,interval core,present,src/torch_tm_flowpipe/interval.py
origin/codex/batched-dense-nncs-gpu,polynomial core,present,src/torch_tm_flowpipe/polynomial.py
origin/codex/batched-dense-nncs-gpu,TaylorModel core,present,src/torch_tm_flowpipe/taylor_model.py
origin/codex/batched-dense-nncs-gpu,one-step propagation,present,README.md;docs/flowstar_normalized_insertion_source_map.md;docs/flowstar_source_rescue_notes.md;docs/flowstar_symbolic_remainder_semantics_map.md;docs/flowstar_width_control_source_map.md;examples/affine_controlled.py;examples/scalar_quadratic.py;examples/van_der_pol_short.py
origin/codex/batched-dense-nncs-gpu,range_only,present,comparisons/flowstar/README.md;comparisons/flowstar/compare_against_torch_tm.py;comparisons/flowstar/summarize_comparison.py;docs/algorithm.md;docs/flowstar_benchmark_parity.md;docs/flowstar_comparison.md;docs/flowstar_source_rescue_notes.md;docs/flowstar_vanderpol_pytorch_diagnostics_conclusion.md
origin/codex/batched-dense-nncs-gpu,dependency_preserving,present,README.md;comparisons/flowstar/README.md;comparisons/flowstar/compare_against_torch_tm.py;comparisons/flowstar/summarize_comparison.py;docs/algorithm.md;docs/flowstar_benchmark_parity.md;docs/flowstar_comparison.md;docs/flowstar_source_rescue_notes.md
origin/codex/batched-dense-nncs-gpu,Flowstar compatibility,present,.gitignore;README.md;comparisons/flowstar/README.md;comparisons/flowstar/__init__.py;comparisons/flowstar/build_flowstar_case.py;comparisons/flowstar/compare_against_torch_tm.py;comparisons/flowstar/configs/affine_controlled.yaml;comparisons/flowstar/configs/harmonic_oscillator.yaml
origin/codex/batched-dense-nncs-gpu,raw remainder compatibility,present,docs/flowstar_archeology_boundary_report.md;experiments/flowstar_internal_intermediate_ranges_audit.py;experiments/flowstar_probe/flowstar_vdp_step_trace_probe.cpp;experiments/flowstar_raw_ctrunc_residual_audit.py;experiments/flowstar_raw_remainder_partition_audit.py;experiments/flowstar_step_trace_compare.py;outputs/flowstar_internal_intermediate_ranges_audit/internal_intermediate_ranges_ledger.csv;outputs/flowstar_internal_intermediate_ranges_audit/internal_intermediate_ranges_report.md
origin/codex/batched-dense-nncs-gpu,symbolic remainder queue,present,.gitignore;README.md;docs/flowstar_accepted_step_trace_plan.md;docs/flowstar_archeology_boundary_report.md;docs/flowstar_kernel_alignment_notes.md;docs/flowstar_normalized_insertion_source_map.md;docs/flowstar_right_map_scaling_source_map.md;docs/flowstar_source_queue_semantics_audit.md
origin/codex/batched-dense-nncs-gpu,normalized insertion,present,.gitignore;README.md;docs/flowstar_accepted_step_trace_plan.md;docs/flowstar_horner_insertion_source_map.md;docs/flowstar_normalized_insertion_source_map.md;docs/flowstar_right_map_scaling_source_map.md;docs/flowstar_source_queue_semantics_audit.md;docs/flowstar_symbolic_queue_v2_audit_conclusion.md
origin/codex/batched-dense-nncs-gpu,step-trace probe,present,.gitignore;docs/flowstar_step_trace_divergence_report.md;experiments/flowstar_acceptance_predicate_audit.py;experiments/flowstar_box_lifecycle_alignment_audit.py;experiments/flowstar_endpoint_pre_center_source_audit.py;experiments/flowstar_internal_intermediate_ranges_audit.py;experiments/flowstar_picard_residual_source_audit.py;experiments/flowstar_raw_ctrunc_residual_audit.py
origin/codex/batched-dense-nncs-gpu,order-2 diagnostics,present,docs/order_and_vdp_flowstar_report.md;experiments/batched_tm_gpu_microbench.py;experiments/flowstar_vdp_width_trajectory_audit.py;experiments/trajectory_visual_audit.py;outputs/README_RESULTS.md;outputs/final_audit_summary.md;outputs/flowstar_provenance_manifest.json;outputs/flowstar_provenance_manifest.md
origin/codex/batched-dense-nncs-gpu,official/generated parity,present,comparisons/flowstar/README.md;comparisons/flowstar/compare_against_torch_tm.py;comparisons/flowstar/export_flowstar_model.py;comparisons/flowstar/run_flowstar.py;docs/flowstar_comparison.md;docs/flowstar_kernel_alignment_notes.md;docs/flowstar_vanderpol_pytorch_diagnostics_conclusion.md;experiments/flowstar_benchmark_parity.py
origin/codex/batched-dense-nncs-gpu,matched-basis study,absent,
origin/codex/batched-dense-nncs-gpu,common-contract study,absent,
origin/codex/batched-dense-nncs-gpu,three-tool deep study,absent,
origin/codex/batched-dense-nncs-gpu,runtime/Pareto,absent,
origin/codex/batched-dense-nncs-gpu,tests,present,.gitignore;README.md;docs/flowstar_comparison.md;docs/order_and_vdp_flowstar_report.md;experiments/flowstar_style_rescue_vanderpol.py;outputs/README_RESULTS.md;outputs/final_audit_summary.md;outputs/flowstar_normal_eval_h10/normal_eval_report.md
origin/codex/batched-dense-nncs-gpu,docs,present,.gitignore;README.md;comparisons/flowstar/README.md;comparisons/flowstar/compare_against_torch_tm.py;comparisons/flowstar/export_flowstar_model.py;comparisons/flowstar/parse_flowstar_output.py;comparisons/flowstar/run_flowstar.py;comparisons/flowstar/summarize_comparison.py
origin/codex/batched-dense-nncs-gpu,artifacts,present,.gitignore;README.md;comparisons/flowstar/compare_against_torch_tm.py;comparisons/flowstar/export_flowstar_model.py;comparisons/flowstar/run_flowstar.py;comparisons/flowstar/run_flowstar_case.py;docs/flowstar_archeology_boundary_report.md;docs/flowstar_benchmark_parity.md
origin/codex/first-order-followup-correctness-matched-basis,interval core,present,src/torch_tm_flowpipe/interval.py
origin/codex/first-order-followup-correctness-matched-basis,polynomial core,present,src/torch_tm_flowpipe/polynomial.py
origin/codex/first-order-followup-correctness-matched-basis,TaylorModel core,present,src/torch_tm_flowpipe/taylor_model.py
origin/codex/first-order-followup-correctness-matched-basis,one-step propagation,present,README.md;docs/flowstar_normalized_insertion_source_map.md;docs/flowstar_source_rescue_notes.md;docs/flowstar_symbolic_remainder_semantics_map.md;docs/flowstar_width_control_source_map.md;examples/affine_controlled.py;examples/scalar_quadratic.py;examples/van_der_pol_short.py
origin/codex/first-order-followup-correctness-matched-basis,range_only,present,comparisons/flowstar/README.md;comparisons/flowstar/compare_against_torch_tm.py;comparisons/flowstar/summarize_comparison.py;docs/algorithm.md;docs/flowstar_benchmark_parity.md;docs/flowstar_comparison.md;docs/flowstar_source_rescue_notes.md;docs/flowstar_vanderpol_pytorch_diagnostics_conclusion.md
origin/codex/first-order-followup-correctness-matched-basis,dependency_preserving,present,README.md;comparisons/flowstar/README.md;comparisons/flowstar/compare_against_torch_tm.py;comparisons/flowstar/summarize_comparison.py;docs/algorithm.md;docs/flowstar_benchmark_parity.md;docs/flowstar_comparison.md;docs/flowstar_source_rescue_notes.md
origin/codex/first-order-followup-correctness-matched-basis,Flowstar compatibility,present,.gitignore;README.md;comparisons/flowstar/README.md;comparisons/flowstar/__init__.py;comparisons/flowstar/build_flowstar_case.py;comparisons/flowstar/compare_against_torch_tm.py;comparisons/flowstar/configs/affine_controlled.yaml;comparisons/flowstar/configs/harmonic_oscillator.yaml
origin/codex/first-order-followup-correctness-matched-basis,raw remainder compatibility,present,docs/flowstar_raw_remainder_compat_plan.md;experiments/first_order_three_way/results/20260723T173852Z/environment.json;experiments/first_order_three_way/results/20260723T173852Z/environment.txt;experiments/flowstar_internal_intermediate_ranges_audit.py;experiments/flowstar_probe/flowstar_vdp_step_trace_probe.cpp;experiments/flowstar_raw_ctrunc_residual_audit.py;experiments/flowstar_raw_remainder_compat_attempt_sequence.py;experiments/flowstar_raw_remainder_compat_experiment.py
origin/codex/first-order-followup-correctness-matched-basis,symbolic remainder queue,present,.gitignore;README.md;docs/flowstar_accepted_step_trace_plan.md;docs/flowstar_kernel_alignment_notes.md;docs/flowstar_normalized_insertion_source_map.md;docs/flowstar_raw_remainder_compat_plan.md;docs/flowstar_right_map_scaling_source_map.md;docs/flowstar_source_queue_semantics_audit.md
origin/codex/first-order-followup-correctness-matched-basis,normalized insertion,present,.gitignore;README.md;docs/flowstar_accepted_step_trace_plan.md;docs/flowstar_horner_insertion_source_map.md;docs/flowstar_normalized_insertion_source_map.md;docs/flowstar_right_map_scaling_source_map.md;docs/flowstar_source_queue_semantics_audit.md;docs/flowstar_symbolic_queue_v2_audit_conclusion.md
origin/codex/first-order-followup-correctness-matched-basis,step-trace probe,present,.gitignore;docs/flowstar_adaptive_step_policy_audit.md;docs/flowstar_step_trace_divergence_report.md;experiments/flowstar_acceptance_predicate_audit.py;experiments/flowstar_box_lifecycle_alignment_audit.py;experiments/flowstar_endpoint_pre_center_source_audit.py;experiments/flowstar_internal_intermediate_ranges_audit.py;experiments/flowstar_picard_residual_source_audit.py
origin/codex/first-order-followup-correctness-matched-basis,order-2 diagnostics,present,docs/order_and_vdp_flowstar_report.md;experiments/batched_tm_gpu_microbench.py;experiments/first_order_followup/FLOWSTAR_EXTRACTION_AUDIT.md;experiments/first_order_followup/generate_artifacts.py;experiments/first_order_followup/results/20260724T043709Z/correctness_checks.json;experiments/first_order_followup/results/20260724T043709Z/flowstar_summary.json;experiments/first_order_followup/results/20260724T043709Z/raw_results.csv;experiments/first_order_followup/results/20260724T043709Z/run_summary.csv
origin/codex/first-order-followup-correctness-matched-basis,official/generated parity,present,comparisons/flowstar/README.md;comparisons/flowstar/compare_against_torch_tm.py;comparisons/flowstar/export_flowstar_model.py;comparisons/flowstar/run_flowstar.py;docs/flowstar_comparison.md;docs/flowstar_kernel_alignment_notes.md;docs/flowstar_vanderpol_pytorch_diagnostics_conclusion.md;experiments/flowstar_benchmark_parity.py
origin/codex/first-order-followup-correctness-matched-basis,matched-basis study,present,experiments/first_order_followup/generate_artifacts.py;experiments/first_order_followup/results/20260724T043709Z/correctness_checks.json;experiments/first_order_followup/results/20260724T043709Z/environment.json;experiments/first_order_followup/results/20260724T043709Z/raw_results.csv;experiments/first_order_followup/results/20260724T043709Z/run_summary.csv;experiments/first_order_followup/results/20260724T043709Z/torch_summary.json;experiments/first_order_followup/run_torch_followup.py
origin/codex/first-order-followup-correctness-matched-basis,common-contract study,absent,
origin/codex/first-order-followup-correctness-matched-basis,three-tool deep study,absent,
origin/codex/first-order-followup-correctness-matched-basis,runtime/Pareto,absent,
origin/codex/first-order-followup-correctness-matched-basis,tests,present,.gitignore;README.md;docs/flowstar_comparison.md;docs/order_and_vdp_flowstar_report.md;experiments/first_order_followup/results/20260724T043709Z/VALIDATION.md;experiments/first_order_followup/run_all.sh;experiments/first_order_followup/run_smoke.sh;experiments/first_order_followup/tests/test_diffreach_parity.py
origin/codex/first-order-followup-correctness-matched-basis,docs,present,.gitignore;README.md;comparisons/flowstar/README.md;comparisons/flowstar/compare_against_torch_tm.py;comparisons/flowstar/export_flowstar_model.py;comparisons/flowstar/parse_flowstar_output.py;comparisons/flowstar/run_flowstar.py;comparisons/flowstar/summarize_comparison.py
origin/codex/first-order-followup-correctness-matched-basis,artifacts,present,.gitignore;README.md;comparisons/flowstar/compare_against_torch_tm.py;comparisons/flowstar/export_flowstar_model.py;comparisons/flowstar/run_flowstar.py;comparisons/flowstar/run_flowstar_case.py;docs/flowstar_benchmark_parity.md;docs/flowstar_local_plot_width_patch_inventory.md
origin/codex/first-order-three-way-benchmark,interval core,present,src/torch_tm_flowpipe/interval.py
origin/codex/first-order-three-way-benchmark,polynomial core,present,src/torch_tm_flowpipe/polynomial.py
origin/codex/first-order-three-way-benchmark,TaylorModel core,present,src/torch_tm_flowpipe/taylor_model.py
origin/codex/first-order-three-way-benchmark,one-step propagation,present,README.md;docs/flowstar_normalized_insertion_source_map.md;docs/flowstar_source_rescue_notes.md;docs/flowstar_symbolic_remainder_semantics_map.md;docs/flowstar_width_control_source_map.md;examples/affine_controlled.py;examples/scalar_quadratic.py;examples/van_der_pol_short.py
origin/codex/first-order-three-way-benchmark,range_only,present,comparisons/flowstar/README.md;comparisons/flowstar/compare_against_torch_tm.py;comparisons/flowstar/summarize_comparison.py;docs/algorithm.md;docs/flowstar_benchmark_parity.md;docs/flowstar_comparison.md;docs/flowstar_source_rescue_notes.md;docs/flowstar_vanderpol_pytorch_diagnostics_conclusion.md
origin/codex/first-order-three-way-benchmark,dependency_preserving,present,README.md;comparisons/flowstar/README.md;comparisons/flowstar/compare_against_torch_tm.py;comparisons/flowstar/summarize_comparison.py;docs/algorithm.md;docs/flowstar_benchmark_parity.md;docs/flowstar_comparison.md;docs/flowstar_source_rescue_notes.md
origin/codex/first-order-three-way-benchmark,Flowstar compatibility,present,.gitignore;README.md;comparisons/flowstar/README.md;comparisons/flowstar/__init__.py;comparisons/flowstar/build_flowstar_case.py;comparisons/flowstar/compare_against_torch_tm.py;comparisons/flowstar/configs/affine_controlled.yaml;comparisons/flowstar/configs/harmonic_oscillator.yaml
origin/codex/first-order-three-way-benchmark,raw remainder compatibility,present,docs/flowstar_raw_remainder_compat_plan.md;experiments/first_order_three_way/results/20260723T173852Z/environment.json;experiments/first_order_three_way/results/20260723T173852Z/environment.txt;experiments/flowstar_internal_intermediate_ranges_audit.py;experiments/flowstar_probe/flowstar_vdp_step_trace_probe.cpp;experiments/flowstar_raw_ctrunc_residual_audit.py;experiments/flowstar_raw_remainder_compat_attempt_sequence.py;experiments/flowstar_raw_remainder_compat_experiment.py
origin/codex/first-order-three-way-benchmark,symbolic remainder queue,present,.gitignore;README.md;docs/flowstar_accepted_step_trace_plan.md;docs/flowstar_kernel_alignment_notes.md;docs/flowstar_normalized_insertion_source_map.md;docs/flowstar_raw_remainder_compat_plan.md;docs/flowstar_right_map_scaling_source_map.md;docs/flowstar_source_queue_semantics_audit.md
origin/codex/first-order-three-way-benchmark,normalized insertion,present,.gitignore;README.md;docs/flowstar_accepted_step_trace_plan.md;docs/flowstar_horner_insertion_source_map.md;docs/flowstar_normalized_insertion_source_map.md;docs/flowstar_right_map_scaling_source_map.md;docs/flowstar_source_queue_semantics_audit.md;docs/flowstar_symbolic_queue_v2_audit_conclusion.md
origin/codex/first-order-three-way-benchmark,step-trace probe,present,.gitignore;docs/flowstar_adaptive_step_policy_audit.md;docs/flowstar_step_trace_divergence_report.md;experiments/flowstar_acceptance_predicate_audit.py;experiments/flowstar_box_lifecycle_alignment_audit.py;experiments/flowstar_endpoint_pre_center_source_audit.py;experiments/flowstar_internal_intermediate_ranges_audit.py;experiments/flowstar_picard_residual_source_audit.py
origin/codex/first-order-three-way-benchmark,order-2 diagnostics,present,docs/order_and_vdp_flowstar_report.md;experiments/batched_tm_gpu_microbench.py;experiments/first_order_three_way/ORDER_SEMANTICS.md;experiments/first_order_three_way/generate_report.py;experiments/first_order_three_way/plot_results.py;experiments/first_order_three_way/results/20260723T173852Z/first_order_three_way_report.md;experiments/flowstar_vdp_width_trajectory_audit.py;experiments/trajectory_visual_audit.py
origin/codex/first-order-three-way-benchmark,official/generated parity,present,comparisons/flowstar/README.md;comparisons/flowstar/compare_against_torch_tm.py;comparisons/flowstar/export_flowstar_model.py;comparisons/flowstar/run_flowstar.py;docs/flowstar_comparison.md;docs/flowstar_kernel_alignment_notes.md;docs/flowstar_vanderpol_pytorch_diagnostics_conclusion.md;experiments/flowstar_benchmark_parity.py
origin/codex/first-order-three-way-benchmark,matched-basis study,absent,
origin/codex/first-order-three-way-benchmark,common-contract study,absent,
origin/codex/first-order-three-way-benchmark,three-tool deep study,absent,
origin/codex/first-order-three-way-benchmark,runtime/Pareto,absent,
origin/codex/first-order-three-way-benchmark,tests,present,.gitignore;README.md;docs/flowstar_comparison.md;docs/order_and_vdp_flowstar_report.md;experiments/first_order_three_way/README.md;experiments/first_order_three_way/results/20260723T173852Z/environment.json;experiments/first_order_three_way/results/20260723T173852Z/environment.txt;experiments/first_order_three_way/run_all.sh
origin/codex/first-order-three-way-benchmark,docs,present,.gitignore;README.md;comparisons/flowstar/README.md;comparisons/flowstar/compare_against_torch_tm.py;comparisons/flowstar/export_flowstar_model.py;comparisons/flowstar/parse_flowstar_output.py;comparisons/flowstar/run_flowstar.py;comparisons/flowstar/summarize_comparison.py
origin/codex/first-order-three-way-benchmark,artifacts,present,.gitignore;README.md;comparisons/flowstar/compare_against_torch_tm.py;comparisons/flowstar/export_flowstar_model.py;comparisons/flowstar/run_flowstar.py;comparisons/flowstar/run_flowstar_case.py;docs/flowstar_benchmark_parity.md;docs/flowstar_local_plot_width_patch_inventory.md
origin/codex/flowstar-kernel-alignment,interval core,present,src/torch_tm_flowpipe/interval.py
origin/codex/flowstar-kernel-alignment,polynomial core,present,src/torch_tm_flowpipe/polynomial.py
origin/codex/flowstar-kernel-alignment,TaylorModel core,present,src/torch_tm_flowpipe/taylor_model.py
origin/codex/flowstar-kernel-alignment,one-step propagation,present,README.md;docs/flowstar_source_rescue_notes.md;docs/flowstar_width_control_source_map.md;examples/affine_controlled.py;examples/scalar_quadratic.py;examples/van_der_pol_short.py;experiments/flowstar_benchmark_failure_diagnostics.py;experiments/flowstar_benchmark_parity.py
origin/codex/flowstar-kernel-alignment,range_only,present,comparisons/flowstar/README.md;comparisons/flowstar/compare_against_torch_tm.py;comparisons/flowstar/summarize_comparison.py;docs/algorithm.md;docs/flowstar_benchmark_parity.md;docs/flowstar_comparison.md;docs/flowstar_source_rescue_notes.md;docs/flowstar_vanderpol_pytorch_diagnostics_conclusion.md
origin/codex/flowstar-kernel-alignment,dependency_preserving,present,README.md;comparisons/flowstar/README.md;comparisons/flowstar/compare_against_torch_tm.py;comparisons/flowstar/summarize_comparison.py;docs/algorithm.md;docs/flowstar_benchmark_parity.md;docs/flowstar_comparison.md;docs/flowstar_source_rescue_notes.md
origin/codex/flowstar-kernel-alignment,Flowstar compatibility,present,.gitignore;README.md;comparisons/flowstar/README.md;comparisons/flowstar/__init__.py;comparisons/flowstar/build_flowstar_case.py;comparisons/flowstar/compare_against_torch_tm.py;comparisons/flowstar/configs/affine_controlled.yaml;comparisons/flowstar/configs/harmonic_oscillator.yaml
origin/codex/flowstar-kernel-alignment,raw remainder compatibility,absent,
origin/codex/flowstar-kernel-alignment,symbolic remainder queue,present,docs/flowstar_kernel_alignment_notes.md;docs/flowstar_source_rescue_notes.md;docs/flowstar_vanderpol_pytorch_diagnostics_conclusion.md;docs/flowstar_width_control_source_map.md;experiments/flowstar_benchmark_parity.py;experiments/flowstar_benchmark_symbolic_remainder_diagnostics.py;experiments/flowstar_style_failure_localization.py;experiments/flowstar_style_rescue_vanderpol.py
origin/codex/flowstar-kernel-alignment,normalized insertion,absent,
origin/codex/flowstar-kernel-alignment,step-trace probe,absent,
