step,time,flowstar_status,torch_status,flowstar_center_x,flowstar_center_y,flowstar_scale_x,flowstar_scale_y,flowstar_polynomial_range_x_lo,flowstar_polynomial_range_x_hi,flowstar_polynomial_range_y_lo,flowstar_polynomial_range_y_hi,flowstar_picard_remainder_x_lo,flowstar_picard_remainder_x_hi,flowstar_picard_remainder_y_lo,flowstar_picard_remainder_y_hi,flowstar_symbolic_propagated_width_x,flowstar_symbolic_propagated_width_y,flowstar_queue_size,torch_prestate_center,torch_prestate_scale,torch_new_center,torch_new_scale,torch_polynomial_range_width_x,torch_polynomial_range_width_y,torch_ordinary_remainder,torch_parameterization_remainder_width_x,torch_parameterization_remainder_width_y,torch_pre_renormalization_range_width_x,torch_pre_renormalization_range_width_y,torch_validator_margin_x,torch_validator_margin_y,flowstar_endpoint_x_lo,flowstar_endpoint_x_hi,flowstar_endpoint_x_width,flowstar_endpoint_y_lo,flowstar_endpoint_y_hi,flowstar_endpoint_y_width,flowstar_segment_tube_x_lo,flowstar_segment_tube_x_hi,flowstar_segment_tube_x_width,flowstar_segment_tube_y_lo,flowstar_segment_tube_y_hi,flowstar_segment_tube_y_width,torch_endpoint_x_lo,torch_endpoint_x_hi,torch_endpoint_x_width,torch_endpoint_y_lo,torch_endpoint_y_hi,torch_endpoint_y_width,torch_segment_tube_x_lo,torch_segment_tube_x_hi,torch_segment_tube_x_width,torch_segment_tube_y_lo,torch_segment_tube_y_hi,torch_segment_tube_y_width
315,3.15,accepted,accepted,-0.81916059564699628,-2.6762611051939933,0.092006604282425117,0.01680855552971916,-0.93812640919627976,-0.7269569069330446,-2.6988070843144913,-2.6533777967461023,-1.7206746766609897e-08,1.045766132150651e-08,-1.7205979929121969e-06,1.045689898467904e-06,0.0024949952686123354,0.0038970419329196183,15,"[-0.8191605956469967, -2.6762611051939933]","[0.10001727244129359, 0.032930193861036516]","[-0.8459238532386423, -2.6761470149892825]","[0.1001932648708241, 0.035779823803360804]",0.14709876426703578,0.030973313747394256,"[[-1.0000030000000013e-06, -1.0305221901814883e-05], [1.0000030000000013e-06, 9.363373546754001e-06]]",0.017824350788049913,0.03803264962492813,0.1649231150550857,0.0690059633723224,9.8999997e-05,8.969477809818513e-05,-0.90184627466043144,-0.75373316713460847,0.14811310752582296,-2.6932283361833935,-2.6561191855378499,0.037109150645543654,-0.90184869136371004,-0.72696749283968443,0.17488119852402562,-2.6939551779159938,-2.6555064340099599,0.03844874390603392,-0.9462449885434832,-0.7456013793409533,0.20064360920252988,-2.714703796976037,-2.637327308799589,0.07737648817644782,-0.9463019063224969,-0.7187812039702939,0.227520702352203,-2.7154700710889914,-2.636675124891345,0.07879494619764627
316,3.16,accepted,accepted,-0.84592385323864183,-2.6761470149892825,0.092123102442874027,0.019108980787574011,-0.9650256710553945,-0.75357564363723895,-2.7005226198208274,-2.6499523994284746,-1.7869275190279673e-08,1.0962222968386121e-08,-1.7868507422044035e-06,1.0961461615151062e-06,0.0025058227994356002,0.0040424529431383046,16,"[-0.8459238532386423, -2.6761470149892825]","[0.1001932648708241, 0.035779823803360804]","[-0.872678597032287, -2.674551469472216]","[0.10032362259837457, 0.03936817614566517]",0.14696457471878477,0.03873926955183602,"[[-1.0000030000000013e-06, -1.0606172537781417e-05], [1.0000030000000013e-06, 9.627258877511365e-06]]",0.018203057191691244,0.0393228833684467,0.16516763191047604,0.07806215292028273,9.8999997e-05,8.939382746221859e-05,-0.9287213250084001,-0.78034803470610437,0.14837329030229574,-2.6959268129008227,-2.6521485777226803,0.04377823517814239,-0.92872805136464809,-0.75358656455621165,0.17514148680843644,-2.6975224745263007,-2.6521484616142685,0.045374012912032136,-0.973203458106145,-0.7721523927078716,0.20105106539827333,-2.7161073732937897,-2.6327321407291757,0.08337523256461399,-0.9732662126725438,-0.7453348943478281,0.2279313183247157,-2.7177470935054213,-2.6326879660346107,0.08505912747081057
317,3.17,accepted,accepted,-0.87267859703228656,-2.6745514694722159,0.092190984511691179,0.022031101570876448,-0.99186224632051545,-0.78022502497190371,-2.7019866846482969,-2.6437760916417146,-1.8555347306077646e-08,1.1514103455014866e-08,-1.855458119707319e-06,1.1513345917416367e-06,0.0025156464300119799,0.0041880033074341268,17,"[-0.872678597032287, -2.674551469472216]","[0.10032362259837457, 0.03936817614566517]","[-0.8994098108345336, -2.6714346311745514]","[0.10042186962020387, 0.044371363923313596]",0.1467726174695133,0.04682626855276527,"[[-1.0000030000000013e-06, -1.0913863944297472e-05], [1.0000030000000013e-06, 9.896265472205021e-06]]",0.01859439844688437,0.04065295992906084,0.1653670159163977,0.08747922848182611,9.8999997e-05,8.908613605570253e-05,-0.95554997421928922,-0.80698180871563741,0.14856816550365182,-2.6977779989102535,-2.6460425519899862,0.051735446920267325,-0.95556427511176467,-0.78023629402091532,0.17532798109084935,-2.7008949663979687,-2.6460424227999355,0.054852543598033154,-1.000100174847158,-0.7987181008767166,0.2013820739704415,-2.7167232219710185,-2.6258825094715097,0.09084071249950876,-1.0001719844425638,-0.7719150774790644,0.22825690696349943,-2.7198897955255705,-2.6258327742146226,0.09405702131094795
318,3.18,accepted,accepted,-0.8994098108345332,-2.6714346311745514,0.092208684699186749,0.025947160709902998,-1.0186198134384157,-0.80689095702670521,-2.7029190794345368,-2.6350525042031552,-1.929976977413266e-08,1.2152595641425412e-08,-1.9299007951810876e-06,1.2151844773741251e-06,0.0025244315716422975,0.0043333105640723929,18,"[-0.8994098108345336, -2.6714346311745514]","[0.10042186962020387, 0.044371363923313596]","[-0.9261020953164262, -2.6667597622821435]","[0.10048710183202902, 0.050162150600808454]",0.14652126229603682,0.055045197965835,"[[-1.0000030000000013e-06, -1.1236511108022547e-05], [1.0000030000000013e-06, 1.0175353140003535e-05]]",0.0189987619799744,0.04202311213588352,0.16552002427601123,0.09706831010171853,9.8999997e-05,8.876348889197746e-05,-0.98231005207159205,-0.83362644718192314,0.14868360488966892,-2.6981621151408306,-2.6383438617339667,0.059818253406863864,-0.98233211390144493,-0.80691210087017773,0.1754200130312672,-2.7028371260776813,-2.6383437196895239,0.06449340638815748,-1.026940029683256,-0.8252628139385376,0.20167721574471842,-2.717192121542102,-2.616064089281209,0.10112803226089317,-1.0270210386004437,-0.7984895205394578,0.22853151806098593,-2.7219239814195095,-2.616007098296209,0.10591688312330039
319,3.19,accepted,accepted,-0.92610209531642573,-2.6667597622821435,0.092174725734309987,0.030982283962019623,-1.0452823715433701,-0.83355829146519422,-2.70340660681891,-2.6236247706719631,-2.0132060641223592e-08,1.2911256590835715e-08,-2.0131305755860645e-06,1.2910515246371085e-06,0.0025321447271908631,0.0044778884887937739,19,"[-0.9261020953164262, -2.6667597622821435]","[0.10048710183202902, 0.050162150600808454]","[-0.9527397005556955, -2.6604935325891694]","[0.10050497617876189, 0.05615830072056938]",0.14618196277769122,0.06358402614025395,"[[-1.0000030000000013e-06, -1.15683025993761e-05], [1.0000030000000013e-06, 1.0460459644596117e-05]]",0.01941653657344183,0.043433258156642375,0.16559849935113305,0.10701728429689633,9.8999997e-05,8.843169740062391e-05,-1.0089847980623015,-0.86026775921334475,0.1487170388489567,-2.6970334051032108,-2.629027623460948,0.06800578164226279,-1.0090147904458533,-0.83360016159052341,0.17541462885532988,-2.7032997893301021,-2.6290274689270308,0.0742723204030713,-1.0537000799372442,-0.8517779747727934,0.20192210516445086,-2.7168490602047823,-2.603875238001353,0.11297382220342955,-1.053790407853436,-0.8250500416173328,0.22874036623610317,-2.723180638012331,-2.603809889886778,0.11937074812555304
320,3.2,accepted,accepted,-0.95273970055569501,-2.6604935325891694,0.092087729739439461,0.036218112341155108,-1.0718232503999612,-0.86022188370398889,-2.7024921698257671,-2.6103870421688149,-2.0984740391172609e-08,1.3721452229617764e-08,-2.0983996304370489e-06,1.3720724453336737e-06,0.0025387539191294205,0.0046212158587807337,20,"[-0.9527397005556955, -2.6604935325891694]","[0.10050497617876189, 0.05615830072056938]","[-0.9793065616174628, -2.6526063186766726]","[0.10048719165548105, 0.062321668579295136]",0.14577821738440472,0.07237126395353848,"[[-1.0000030000000013e-06, -1.1901158109922468e-05], [1.0000030000000013e-06, 1.0745972827237576e-05]]",0.019848108850915012,0.04488291698591349,0.16562632623531975,0.11725418093945199,9.8999997e-05,8.809884189007753e-05,-1.0355584065649501,-0.88688992686768575,0.14866847969726438,-2.6944706531006775,-2.6179514025978317,0.0765192505028458,-1.0355964808290743,-0.86028499154179416,0.17531148928728013,-2.7023580335295816,-2.6179512360814239,0.08440679744815771,-1.0803440887382312,-0.8782676907811484,0.20207639795708277,-2.7150780486547577,-2.5898727747000145,0.12520527395474312,-1.0804438208957465,-0.8516010975618663,0.22884272333388023,-2.7230394448067528,-2.5897985924605162,0.1332408523462365
321,3.21,accepted,accepted,-0.97930656161746232,-2.6526063186766726,0.091946429545717398,0.041585276346191066,-1.0982241214560464,-0.88686765595407846,-2.700075441074143,-2.5953843953814273,-2.184775999064834e-08,1.4586120531721511e-08,-2.1847038896647646e-06,1.4585422907997357e-06,0.0025442297439016112,0.0047628333780362839,21,"[-0.9793065616174628, -2.6526063186766726]","[0.10048719165548105, 0.062321668579295136]","[-1.0057863370687052, -2.6430724909138483]","[0.10044026936087583, 0.06856094106883252]",0.14532312851578352,0.08122963247632024,"[[-1.0000030000000013e-06, -1.223484374170618e-05], [1.0000030000000013e-06, 1.1031616565646498e-05]]",0.02029386047425252,0.04637146634958209,0.16561698899003605,0.12760109882590237,9.8999997e-05,8.776515625829383e-05,-1.0620130765346183,-0.91347852815913899,0.1485345483754793,-2.690377888556887,-2.6051550910838075,0.08522279747307948,-1.0620593642701426,-0.88695246497237235,0.17510689929777024,-2.6999118941671614,-2.6051549132363565,0.09475698093080487,-1.106867028595899,-0.9047043062835953,0.2021627223123037,-2.7118148994493003,-2.5740695648749687,0.13774533457433158,-1.1069762318140188,-0.8781153276142339,0.2288609041997849,-2.7214321594406408,-2.573986132646452,0.1474460267941886
322,3.22,accepted,accepted,-1.0057863370687048,-2.6430724909138488,0.091749679286205574,0.04700731572950205,-1.124466525183222,-0.91348114970323224,-2.6960640311492448,-2.5786622257569629,-2.2713902897787472e-08,1.5494745908132612e-08,-2.2713096448473785e-06,1.549396663765318e-06,0.0025485448904960612,0.0049022207938039519,22,"[-1.0057863370687052, -2.6430724909138483]","[0.10044026936087583, 0.06856094106883252]","[-1.0321624502874431, -2.6318706848237534]","[0.10041669575140963, 0.07486033266209018]",0.1449216865625585,0.09013348524250016,"[[-1.0000030000000013e-06, -1.256793231779922e-05], [1.0000030000000013e-06, 1.1316307597825335e-05]]",0.020754166618287273,0.047898096954874535,0.1656758531808458,0.13803158219737474,9.8999997e-05,8.743206768220079e-05,-1.0883307829633517,-0.94001884407873071,0.14831193888462102,-2.6846578482691403,-2.5906880033777449,0.09396984489139548,-1.0883853946537516,-0.91358811916959226,0.17479727548415935,-2.6958598427416209,-2.5906878149953587,0.10517202774626222,-1.1332579284835569,-0.9310656388928298,0.2021922895907271,-2.706946255114732,-2.5565362013043993,0.15041005381033257,-1.133376726556007,-0.9045707276016419,0.22880599895436515,-2.7182569415822706,-2.5564273209269555,0.16182962065531514
323,3.23,accepted,accepted,-1.0321624502874427,-2.6318706848237539,0.091496464604592584,0.052468960304383326,-1.1505326789941348,-0.94004680303744115,-2.690456239487458,-2.5601840195093537,-2.3611605395837031e-08,1.644823698129272e-08,-2.3610694905746477e-06,1.6447356434772875e-06,0.002551674033600303,0.0050388055275809246,23,"[-1.0321624502874431, -2.6318706848237534]","[0.10041669575140963, 0.07486033266209018]","[-1.0584181333929643, -2.6189840533510615]","[0.10034386904066324, 0.0812033449391808]",0.14442866008877883,0.09905617635627113,"[[-1.0000030000000013e-06, -1.2903650048051044e-05], [1.0000030000000013e-06, 1.1602236821585872e-05]]",0.02122939477262532,0.04946194362772186,0.1656580548614042,0.14851811998399303,9.8999997e-05,8.709634995194896e-05,-1.1144940882076391,-0.96649513117567776,0.1479989570319613,-2.6772961062898646,-2.5745252723950478,0.10277083389481678,-1.1145571119503552,-0.94017642432744031,0.17438068762291492,-2.6901829357412788,-2.5745250744163246,0.11565786132495415,-1.159552333310882,-0.9572826065499621,0.2022697267609198,-2.700442176393192,-2.537268657509539,0.16317351888365295,-1.159681107179768,-0.9308981495755553,0.22878295760421263,-2.71352940262612,-2.5370680627493027,0.1764613398768171
324,3.24,accepted,accepted,-1.0584181333929639,-2.618984053351062,0.091185912584406281,0.057954256520482007,-1.1764044416668786,-0.96654907648938559,-2.6831847686056722,-2.5399881217155933,-2.4506244329621789e-08,1.7431320736819487e-08,-2.4505222656540177e-06,1.7430331638936162e-06,0.0025535939199862433,0.0051720003082409401,24,"[-1.0584181333929643, -2.6189840533510615]","[0.10034386904066324, 0.0812033449391808]","[-1.0845364735889829, -2.6044004966220946]","[0.10022125456636292, 0.0875727189950445]",0.14384290474374112,0.10797022109911066,"[[-1.0000030000000013e-06, -1.3235296717791604e-05], [1.0000030000000013e-06, 1.1884537014842983e-05]]",0.02171990297242365,0.05106180889903251,0.1655628077161648,0.15903202999814323,9.8999997e-05,8.67647032822084e-05,-1.1404853853917509,-0.99289146705066433,0.1475939183410866,-2.6682614297700713,-2.5566679717838494,0.11159345798622189,-1.1405568857292423,-0.96670162651715374,0.17385525921208855,-2.6828451929976715,-2.5566677652852157,0.12617742771245588,-1.1856605869185035,-0.9834110417460763,0.20224954517242721,-2.6922685862935327,-2.51627718103127,0.17599140526226265,-1.185799390435833,-0.9571538980327283,0.22864549240310472,-2.707160110745299,-2.5159692133084706,0.1911908974368286
325,3.25,accepted,accepted,-1.0845364735889824,-2.6044004966220951,0.090817301089056168,0.06344665404903832,-1.2020638895939708,-0.99297197164666762,-2.674220521119715,-2.5180843729883131,-2.5388235439411647e-08,1.8433812175476822e-08,-2.5387095585906781e-06,1.8432707332791937e-06,0.0025542835658846881,0.0053012131859555079,25,"[-1.0845364735889829, -2.6044004966220946]","[0.10022125456636292, 0.0875727189950445]","[-1.110500461678056, -2.5881128658995007]","[0.10004847026481338, 0.0939506103351537]",0.14316353341375906,0.11684747128242125,"[[-1.0000030000000013e-06, -1.3561502573245594e-05], [1.0000030000000013e-06, 1.2162105479845468e-05]]",0.02222603722978955,0.05269630848946787,0.16538957064354867,0.16954377977188914,9.8999997e-05,8.643849742675441e-05,-1.1662870047441811,-1.0191917375404516,0.14709526720372956,-2.6575164008389489,-2.5371329320995115,0.1203834687394374,-1.1663670216213284,-0.99314773257423228,0.17321928904709616,-2.6738042453730539,-2.5371327182879995,0.13667152708505448,-1.2115649743168269,-1.0094346410703072,0.20213033324651963,-2.682400283747958,-2.493572670747652,0.18882761300030593,-1.2117138331539874,-0.9833217941440741,0.22839203900991334,-2.699119264760525,-2.493141320457679,0.205977944302846
326,3.2600000000000002,accepted,accepted,-1.1105004616780556,-2.5881128658995012,0.090390067419523976,0.068929107997451541,-1.2274932069424469,-1.0192992399177669,-2.6635389397580713,-2.4944881484534371,-2.62504154744515e-08,1.9447478591002296e-08,-2.6249150669313795e-06,1.9446250974253658e-06,0.0025537242741309777,0.0054258472844566285,26,"[-1.110500461678056, -2.5881128658995007]","[0.10004847026481338, 0.0939506103351537]","[-1.1362930424734055, -2.5701191386073283]","[0.09982529357711391, 0.1003186997521719]",0.14238992878307202,0.1256593036486099,"[[-1.0000030000000013e-06, -1.3883173585094885e-05], [1.0000030000000013e-06, 1.243612713304439e-05]]",0.022748129732894327,0.05436387255517408,0.16513805851596638,0.18002317620378397,9.8999997e-05,8.611682641490512e-05,-1.1918813847746221,-1.0453795631650415,0.14650182160958058,-2.6450418003916312,-2.5159287397844774,0.12911306060715377,-1.1919699328801181,-1.0194984342641962,0.17247149861592193,-2.6630358442205835,-2.5159284232476971,0.14710742097288643,-1.237247881309372,-1.035336908326237,0.20191097298313498,-2.6708167028661616,-2.469171640044915,0.2016450628212465,-1.2374067921405947,-1.0093854166996648,0.22802137544092993,-2.689381504920459,-2.4686005652827903,0.22078093963766854
327,3.27,accepted,accepted,-1.136293042473405,-2.5701191386073288,0.089903816137708398,0.074384187859062242,-1.2526747479974152,-1.0455144226055708,-2.6511207961890473,-2.4692198872025166,-2.7085533509168513e-08,2.046353478585824e-08,-2.7084137280897622e-06,2.0462177606583848e-06,0.0025518997608951258,0.0055453063215534833,27,"[-1.1362930424734055, -2.5701191386073283]","[0.09982529357711391, 0.1003186997521719]","[-1.1618971668041858, -2.55042256153702]","[0.09955166743697454, 0.10666491408896334]",0.14152175435975417,0.1343900345330391,"[[-1.0000030000000013e-06, -1.4197617970819676e-05], [1.0000030000000013e-06, 1.2704198262444796e-05]]",0.023286497085901435,0.05606273616142364,0.16480825144565564,0.19045277069446276,9.8999997e-05,8.580238202918033e-05,-1.2172510933143834,-1.0714383792533568,0.14581271406102658,-2.6308295250210678,-2.4930631438483459,0.13776638117272189,-1.2173481628334741,-1.0457371854034858,0.17161097742998832,-2.6505273119557304,-2.493061933983991,0.15746537797173943,-1.2626918545077932,-1.0611011985272498,0.20159065598054338,-2.657502171389596,-2.443096244798527,0.21440592659106894,-1.2628607856207485,-1.0353281430835142,0.22753264253723438,-2.677926697100623,-2.4423682961578077,0.2355584009428151
328,3.2800000000000002,accepted,accepted,-1.1618971668041853,-2.5504225615370206,0.089358325941343519,0.079794195883718486,-1.2775910934972012,-1.0716008998449624,-2.6369503852801981,-2.4423071501173252,-2.788603642200687e-08,2.1472444878222803e-08,-2.7884502705484181e-06,2.1470951700836515e-06,0.0025487962222255902,0.0056589969662148888,28,"[-1.1618971668041858, -2.55042256153702]","[0.09955166743697454, 0.10666491408896334]","[-1.1872958447827628, -2.5290317596397762]","[0.09922770521776597, 0.11297101872667469]",0.14055896379177504,0.14301206105160383,"[[-1.0000030000000013e-06, -1.4502441092212442e-05], [1.0000030000000013e-06, 1.2964174999612823e-05]]",0.02384143856144452,0.05779094261279469,0.1644004023532196,0.20080300366439852,9.8999997e-05,8.549755890778756e-05,-1.2423788083687979,-1.0973515591799139,0.145027249188884,-2.6148598017735982,-2.4685660999783869,0.14629370179521128,-1.2424843607292435,-1.0718473288408914,0.1706370318883521,-2.6362527204955817,-2.4685639831536479,0.1676887373419338,-1.2878797277353455,-1.0867106980276422,0.20116902970770334,-2.6424527423583446,-2.415367669229262,0.22708507312908255,-1.2880586149128888,-1.061133132871522,0.22692548204136687,-2.6647447762637837,-2.414466437221067,0.2502783390427168
329,3.29,accepted,accepted,-1.1872958447827624,-2.5290317596397767,0.088753555496143541,0.085141293189977429,-1.3022251177065782,-1.0975419309708805,-2.621018006541691,-2.4137823194777157,-2.8654770717914736e-08,2.2474649444577979e-08,-2.8653093938270768e-06,2.2473014277972823e-06,0.0025444024022436666,0.0057663355421056469,29,"[-1.1872958447827628, -2.5290317596397762]","[0.09922770521776597, 0.11297101872667469]","[-1.2124721999783379, -2.505960808162892]","[0.09885372055329952, 0.11922298926335291]",0.13950186050599364,0.15150656121241543,"[[-1.0000030000000013e-06, -1.4796147802801511e-05], [1.0000030000000013e-06, 1.3214849101712485e-05]]",0.02441323420068122,0.05954634267773601,0.16391509470667487,0.21105290389015144,9.8999997e-05,8.52038521971985e-05,-1.2672474607880653,-1.123102378035197,0.1441450827528683,-2.5971283433053785,-2.44246280473961,0.15466553856576848,-1.2673614301946012,-1.0978120534330857,0.1695493767615155,-2.620202325842925,-2.4424597736789475,0.1777425521639775,-1.3127945571093986,-1.112148597787557,0.2006459593218417,-2.6256638771669456,-2.3860185874059128,0.23964528976103283,-1.3129833049527222,-1.0867834947486583,0.22619981020406388,-2.6498256248243863,-2.384927791225356,0.2648978335990302
330,3.3000000000000003,accepted,accepted,-1.2124721999783374,-2.5059608081628926,0.088089648154191486,0.090407628676607593,-1.3265600474114809,-1.1233207044016769,-2.6033193983709482,-2.3836832706543296,-2.9372429894395054e-08,2.3448050639439279e-08,-2.9370605035532453e-06,2.3446268015323675e-06,0.0025387096859326519,0.0058667567212007526,30,"[-1.2124721999783379, -2.505960808162892]","[0.09885372055329952, 0.11922298926335291]","[-1.237409524120815, -2.481229266292606]","[0.09843259977378932, 0.12538973835720327]",0.13835584260188044,0.159820635616877,"[[-1.0000030000000013e-06, -1.5088763404672851e-05], [1.0000030000000013e-06, 1.346649971569176e-05]]",0.025002143345783958,0.06132685923929939,0.16335798594766443,0.22114749485617644,9.8999997e-05,8.491123659532715e-05,-1.2918402650874035,-1.1486740896833709,0.14316617540403254,-2.5776368862500774,-2.4147832728841299,0.1628536133659475,-1.2919625583201595,-1.123614472308138,0.16834808601202145,-2.6023723740836702,-2.4147793269208226,0.18759304716284753,-1.3374198092073564,-1.137398014614547,0.20002179459280933,-2.6071408578796356,-2.355082818048753,0.2520580398308825,-1.3376182911161176,-1.1122622085633087,0.22535608255280892,-2.6331688235951236,-2.353786394203551,0.27938242939157254
331,3.31,accepted,accepted,-1.2374095241208145,-2.4812292662926065,0.08736693540180121,0.095575510023678714,-1.3505795221396091,-1.1489203869650126,-2.583855947400763,-2.3520531903580046,-3.0030764208858066e-08,2.4381269925447877e-08,-3.0028786900781838e-06,2.4379334997299057e-06,0.002531712192186065,0.0059597176965382991,31,"[-1.237409524120815, -2.481229266292606]","[0.09843259977378932, 0.12538973835720327]","[-1.2620913319426494, -2.4548621709175777]","[0.09796334347655437, 0.1314536145561795]",0.13711848177857033,0.16792796979080388,"[[-1.0000030000000013e-06, -1.5371289766486097e-05], [1.0000030000000013e-06, 1.3765518204018322e-05]]",0.025608407895749467,0.06313082777565125,0.16272688967431984,0.23105879756645517,9.8999997e-05,8.46287102335139e-05,-1.3161407749719909,-1.1740499799182902,0.1420907950537007,-2.5563928466839263,-2.3855627255742053,0.17083012110972096,-1.3162712713835503,-1.1492376756848959,0.1670335956986544,-2.5827647968117793,-2.3855578708213812,0.19720692599039813,-1.3617415750862514,-1.1624398867704202,0.19930168831583117,-2.5868777205062825,-2.322616313324689,0.26426140718159363,-1.361949634061384,-1.1375500199734534,0.22439961408793052,-2.6147623953155765,-2.321098733890423,0.2936636614251533
332,3.3200000000000003,accepted,accepted,-1.2620913319426492,-2.4548621709175782,0.086585940544473994,0.10062783274667608,-1.3742676569511891,-1.1743241705260126,-2.5626352450912688,-2.318939967009324,-3.0621820878687988e-08,2.5262947591731359e-08,-3.0619686430607758e-06,2.5260855180914398e-06,0.0025234075588474593,0.0060447799515388019,32,"[-1.2620913319426494, -2.4548621709175777]","[0.09796334347655437, 0.1314536145561795]","[-1.2865014157549928, -2.426889989617909]","[0.09744594138086372, 0.13739488693087773]",0.1357892727764372,0.17579910465240148,"[[-1.0000030000000013e-06, -1.5638356925209245e-05], [1.0000030000000013e-06, 1.4119219347452909e-05]]",0.026232251577112228,0.06495560002263091,0.16202152435354947,0.24075470467503243,9.8999997e-05,8.436164307479077e-05,-1.3401329435102731,-1.1992134147720668,0.14091952873820635,-2.5334093059011593,-2.3548415436804393,0.17856776222072002,-1.3402714952262886,-1.1746647792437079,0.1656067159825807,-2.5613872377651496,-2.3548357931161172,0.2065514446490324,-1.3857424732653474,-1.1872591803015284,0.19848329296381895,-2.5648871825811317,-2.288667265085971,0.2762199174951605,-1.3859599197613426,-1.16263164999319,0.22332826976815268,-2.5946132309075143,-2.2869133980592573,0.30769983284825697
333,3.33,accepted,accepted,-1.2865014157549925,-2.4268899896179095,0.085747381749445087,0.10554754521583151,-1.3976091047228012,-1.1995153181810561,-2.5396733132857774,-2.2843938302698765,-3.1137964058232105e-08,2.6081819005633375e-08,-3.1135669021865215e-06,2.6079565178791232e-06,0.0025138059413647965,0.0061222070009172604,33,"[-1.2865014157549928, -2.426889989617909]","[0.09744594138086372, 0.13739488693087773]","[-1.3106238993480672, -2.3973485325057213]","[0.09688138464744779, 0.14319537009345226]",0.13436966729402364,0.18340757803290583,"[[-1.0000030000000013e-06, -1.5888263333721956e-05], [1.0000030000000013e-06, 1.4460627593468961e-05]]",0.026873870628008865,0.06679852061704625,0.16124353792203253,0.2502060986499522,9.8999997e-05,8.411173666627805e-05,-1.3638011727917825,-1.224147899018877,0.13965327377290548,-2.5087044378667982,-2.3226657552209033,0.18603868264589485,-1.3639476051174684,-1.1998789831001166,0.16406862201735173,-2.5382525215166902,-2.3226591286831995,0.21559339283349077,-1.4094064218308373,-1.211840224612939,0.19756619721789836,-2.5411854317422655,-2.25329115225086,0.28789427949140567,-1.4096330464987976,-1.1874911163519042,0.22214193014689343,-2.572734911043012,-2.251283130062301,0.32145178098071137
334,3.34,accepted,accepted,-1.310623899348067,-2.3973485325057218,0.08485216711801441,0.11031819652684206,-1.4205891048142525,-1.2244772223061713,-2.5149938619018868,-2.2484678763345682,-3.1793023689224545e-08,2.7047939529673355e-08,-3.1790565576279458e-06,2.7045521330589211e-06,0.0025029207548977164,0.0061916006550936419,34,"[-1.3106238993480672, -2.3973485325057213]","[0.09688138464744779, 0.14319537009345226]","[-1.334443290804675, -2.3662788230847704]","[0.09627083909764568, 0.14883735927162142]",0.13286142012441013,0.1907281505464162,"[[-1.0000030000000013e-06, -1.612523007209225e-05], [1.0000030000000013e-06, 1.4792967069997173e-05]]",0.027533435383950988,0.06865658125256628,0.16039485550836113,0.2593847317989825,9.8999997e-05,8.387476992790776e-05,-1.3871303745753611,-1.2488371222613714,0.1382932523139897,-2.482303135478964,-2.2890851976685669,0.1932179378103971,-1.3872844866074896,-1.2248636187726352,0.16242086783485443,-2.5133803208095009,-2.2890777217589808,0.22430259905052008,-1.4327187397411403,-1.236166716792221,0.19655202294891927,-2.5157956179527625,-2.2165468484293647,0.29924876952339785,-1.432954321279019,-1.2121117437977345,0.22084257748128455,-2.549150033923815,-2.214262141879263,0.3348878920445517
335,3.35,accepted,accepted,-1.3344432908046748,-2.3662788230847709,0.083901394110435984,0.11492389722476239,-1.4431934850727668,-1.249193506687714,-2.488613516868154,-2.2112325417427825,-3.2380992078023541e-08,2.7951459847503822e-08,-3.2378369442013604e-06,2.7948875392568851e-06,0.0024907690295739764,0.0062527443124139317,35,"[-1.334443290804675, -2.3662788230847704]","[0.09627083909764568, 0.14883735927162142]","[-1.357944533820162, -2.3337269288476783]","[0.09561564005274226, 0.1543038221808101]",0.13126658345002618,0.1977370035103127,"[[-1.0000030000000013e-06, -1.6347852154643034e-05], [1.0000030000000013e-06, 1.5113793005281737e-05]]",0.028211086848709595,0.07052655177687371,0.1594776702987358,0.2682635552871865,9.8999997e-05,8.365214784535697e-05,-1.4101060160356775,-1.2732650156143093,0.13684100042136826,-2.4542357337946821,-2.2541544576634203,0.2000812761312618,-1.4102675814769465,-1.2496022071575537,0.16066537431939287,-2.4867959201371801,-2.2541461655580139,0.23264975457916615,-1.4556653610039962,-1.2602226100939111,0.19544275091008512,-2.488746548883003,-2.1784976562623215,0.31024889262068145,-1.4559096180596633,-1.2364771100227572,0.21943250803690617,-2.5238722333182477,-2.175923866064169,0.34794836725407885
