plant,case,task,step,accepted_match,status_match,h_match,validation_attempts_cpu,validation_attempts_gpu,step_rejections_cpu,step_rejections_gpu,requests_cpu,requests_gpu,post_accept_cpu,post_accept_gpu,behavior_equal
brusselator,prefix-b32,0,5,True,True,True,1,1,0,0,152,152,"{""post_accept_committed_replays"":10,""post_accept_failure_count"":0,""post_accept_fixed_point_count"":0,""post_accept_replay_calls"":10,""post_accept_replay_cap_count"":0,""post_accept_stop_ratio_count"":1}","{""post_accept_committed_replays"":10,""post_accept_failure_count"":0,""post_accept_fixed_point_count"":0,""post_accept_replay_calls"":10,""post_accept_replay_cap_count"":0,""post_accept_stop_ratio_count"":1}",True
brusselator,prefix-b32,0,6,True,True,True,1,1,0,0,152,152,"{""post_accept_committed_replays"":10,""post_accept_failure_count"":0,""post_accept_fixed_point_count"":0,""post_accept_replay_calls"":10,""post_accept_replay_cap_count"":0,""post_accept_stop_ratio_count"":1}","{""post_accept_committed_replays"":10,""post_accept_failure_count"":0,""post_accept_fixed_point_count"":0,""post_accept_replay_calls"":10,""post_accept_replay_cap_count"":0,""post_accept_stop_ratio_count"":1}",True
brusselator,prefix-b32,0,7,True,True,True,1,1,0,0,166,166,"{""post_accept_committed_replays"":10,""post_accept_failure_count"":0,""post_accept_fixed_point_count"":0,""post_accept_replay_calls"":10,""post_accept_replay_cap_count"":0,""post_accept_stop_ratio_count"":1}","{""post_accept_committed_replays"":10,""post_accept_failure_count"":0,""post_accept_fixed_point_count"":0,""post_accept_replay_calls"":10,""post_accept_replay_cap_count"":0,""post_accept_stop_ratio_count"":1}",True
brusselator,prefix-b32,0,8,True,True,True,1,1,0,0,170,170,"{""post_accept_committed_replays"":9,""post_accept_failure_count"":0,""post_accept_fixed_point_count"":0,""post_accept_replay_calls"":9,""post_accept_replay_cap_count"":0,""post_accept_stop_ratio_count"":1}","{""post_accept_committed_replays"":9,""post_accept_failure_count"":0,""post_accept_fixed_point_count"":0,""post_accept_replay_calls"":9,""post_accept_replay_cap_count"":0,""post_accept_stop_ratio_count"":1}",True
brusselator,prefix-b32,0,9,True,True,True,1,1,0,0,170,170,"{""post_accept_committed_replays"":9,""post_accept_failure_count"":0,""post_accept_fixed_point_count"":0,""post_accept_replay_calls"":9,""post_accept_replay_cap_count"":0,""post_accept_stop_ratio_count"":1}","{""post_accept_committed_replays"":9,""post_accept_failure_count"":0,""post_accept_fixed_point_count"":0,""post_accept_replay_calls"":9,""post_accept_replay_cap_count"":0,""post_accept_stop_ratio_count"":1}",True
brusselator,prefix-b32,0,10,True,True,True,1,1,0,0,172,172,"{""post_accept_committed_replays"":9,""post_accept_failure_count"":0,""post_accept_fixed_point_count"":0,""post_accept_replay_calls"":9,""post_accept_replay_cap_count"":0,""post_accept_stop_ratio_count"":1}","{""post_accept_committed_replays"":9,""post_accept_failure_count"":0,""post_accept_fixed_point_count"":0,""post_accept_replay_calls"":9,""post_accept_replay_cap_count"":0,""post_accept_stop_ratio_count"":1}",True
brusselator,prefix-b32,0,11,True,True,True,1,1,0,0,170,170,"{""post_accept_committed_replays"":9,""post_accept_failure_count"":0,""post_accept_fixed_point_count"":0,""post_accept_replay_calls"":9,""post_accept_replay_cap_count"":0,""post_accept_stop_ratio_count"":1}","{""post_accept_committed_replays"":9,""post_accept_failure_count"":0,""post_accept_fixed_point_count"":0,""post_accept_replay_calls"":9,""post_accept_replay_cap_count"":0,""post_accept_stop_ratio_count"":1}",True
brusselator,prefix-b32,0,12,True,True,True,1,1,0,0,170,170,"{""post_accept_committed_replays"":9,""post_accept_failure_count"":0,""post_accept_fixed_point_count"":0,""post_accept_replay_calls"":9,""post_accept_replay_cap_count"":0,""post_accept_stop_ratio_count"":1}","{""post_accept_committed_replays"":9,""post_accept_failure_count"":0,""post_accept_fixed_point_count"":0,""post_accept_replay_calls"":9,""post_accept_replay_cap_count"":0,""post_accept_stop_ratio_count"":1}",True
brusselator,prefix-b32,0,13,True,True,True,1,1,0,0,170,170,"{""post_accept_committed_replays"":9,""post_accept_failure_count"":0,""post_accept_fixed_point_count"":0,""post_accept_replay_calls"":9,""post_accept_replay_cap_count"":0,""post_accept_stop_ratio_count"":1}","{""post_accept_committed_replays"":9,""post_accept_failure_count"":0,""post_accept_fixed_point_count"":0,""post_accept_replay_calls"":9,""post_accept_replay_cap_count"":0,""post_accept_stop_ratio_count"":1}",True
brusselator,prefix-b32,0,14,True,True,True,1,1,0,0,170,170,"{""post_accept_committed_replays"":9,""post_accept_failure_count"":0,""post_accept_fixed_point_count"":0,""post_accept_replay_calls"":9,""post_accept_replay_cap_count"":0,""post_accept_stop_ratio_count"":1}","{""post_accept_committed_replays"":9,""post_accept_failure_count"":0,""post_accept_fixed_point_count"":0,""post_accept_replay_calls"":9,""post_accept_replay_cap_count"":0,""post_accept_stop_ratio_count"":1}",True
brusselator,prefix-b32,0,15,True,True,True,1,1,0,0,170,170,"{""post_accept_committed_replays"":9,""post_accept_failure_count"":0,""post_accept_fixed_point_count"":0,""post_accept_replay_calls"":9,""post_accept_replay_cap_count"":0,""post_accept_stop_ratio_count"":1}","{""post_accept_committed_replays"":9,""post_accept_failure_count"":0,""post_accept_fixed_point_count"":0,""post_accept_replay_calls"":9,""post_accept_replay_cap_count"":0,""post_accept_stop_ratio_count"":1}",True
brusselator,prefix-b32,0,16,True,True,True,1,1,0,0,170,170,"{""post_accept_committed_replays"":9,""post_accept_failure_count"":0,""post_accept_fixed_point_count"":0,""post_accept_replay_calls"":9,""post_accept_replay_cap_count"":0,""post_accept_stop_ratio_count"":1}","{""post_accept_committed_replays"":9,""post_accept_failure_count"":0,""post_accept_fixed_point_count"":0,""post_accept_replay_calls"":9,""post_accept_replay_cap_count"":0,""post_accept_stop_ratio_count"":1}",True
brusselator,prefix-b32,0,17,True,True,True,1,1,0,0,170,170,"{""post_accept_committed_replays"":9,""post_accept_failure_count"":0,""post_accept_fixed_point_count"":0,""post_accept_replay_calls"":9,""post_accept_replay_cap_count"":0,""post_accept_stop_ratio_count"":1}","{""post_accept_committed_replays"":9,""post_accept_failure_count"":0,""post_accept_fixed_point_count"":0,""post_accept_replay_calls"":9,""post_accept_replay_cap_count"":0,""post_accept_stop_ratio_count"":1}",True
brusselator,prefix-b32,0,18,True,True,True,1,1,0,0,182,182,"{""post_accept_committed_replays"":9,""post_accept_failure_count"":0,""post_accept_fixed_point_count"":0,""post_accept_replay_calls"":9,""post_accept_replay_cap_count"":0,""post_accept_stop_ratio_count"":1}","{""post_accept_committed_replays"":9,""post_accept_failure_count"":0,""post_accept_fixed_point_count"":0,""post_accept_replay_calls"":9,""post_accept_replay_cap_count"":0,""post_accept_stop_ratio_count"":1}",True
brusselator,prefix-b32,0,19,True,True,True,1,1,0,0,189,189,"{""post_accept_committed_replays"":9,""post_accept_failure_count"":0,""post_accept_fixed_point_count"":0,""post_accept_replay_calls"":9,""post_accept_replay_cap_count"":0,""post_accept_stop_ratio_count"":1}","{""post_accept_committed_replays"":9,""post_accept_failure_count"":0,""post_accept_fixed_point_count"":0,""post_accept_replay_calls"":9,""post_accept_replay_cap_count"":0,""post_accept_stop_ratio_count"":1}",True
brusselator,prefix-b32,0,20,True,True,True,1,1,0,0,190,190,"{""post_accept_committed_replays"":9,""post_accept_failure_count"":0,""post_accept_fixed_point_count"":0,""post_accept_replay_calls"":9,""post_accept_replay_cap_count"":0,""post_accept_stop_ratio_count"":1}","{""post_accept_committed_replays"":9,""post_accept_failure_count"":0,""post_accept_fixed_point_count"":0,""post_accept_replay_calls"":9,""post_accept_replay_cap_count"":0,""post_accept_stop_ratio_count"":1}",True
brusselator,prefix-b32,14,1,True,True,True,1,1,0,0,142,142,"{""post_accept_committed_replays"":10,""post_accept_failure_count"":0,""post_accept_fixed_point_count"":0,""post_accept_replay_calls"":10,""post_accept_replay_cap_count"":0,""post_accept_stop_ratio_count"":1}","{""post_accept_committed_replays"":10,""post_accept_failure_count"":0,""post_accept_fixed_point_count"":0,""post_accept_replay_calls"":10,""post_accept_replay_cap_count"":0,""post_accept_stop_ratio_count"":1}",True
brusselator,prefix-b32,14,2,True,True,True,1,1,0,0,152,152,"{""post_accept_committed_replays"":10,""post_accept_failure_count"":0,""post_accept_fixed_point_count"":0,""post_accept_replay_calls"":10,""post_accept_replay_cap_count"":0,""post_accept_stop_ratio_count"":1}","{""post_accept_committed_replays"":10,""post_accept_failure_count"":0,""post_accept_fixed_point_count"":0,""post_accept_replay_calls"":10,""post_accept_replay_cap_count"":0,""post_accept_stop_ratio_count"":1}",True
brusselator,prefix-b32,14,3,True,True,True,1,1,0,0,152,152,"{""post_accept_committed_replays"":10,""post_accept_failure_count"":0,""post_accept_fixed_point_count"":0,""post_accept_replay_calls"":10,""post_accept_replay_cap_count"":0,""post_accept_stop_ratio_count"":1}","{""post_accept_committed_replays"":10,""post_accept_failure_count"":0,""post_accept_fixed_point_count"":0,""post_accept_replay_calls"":10,""post_accept_replay_cap_count"":0,""post_accept_stop_ratio_count"":1}",True
brusselator,prefix-b32,14,4,True,True,True,1,1,0,0,152,152,"{""post_accept_committed_replays"":10,""post_accept_failure_count"":0,""post_accept_fixed_point_count"":0,""post_accept_replay_calls"":10,""post_accept_replay_cap_count"":0,""post_accept_stop_ratio_count"":1}","{""post_accept_committed_replays"":10,""post_accept_failure_count"":0,""post_accept_fixed_point_count"":0,""post_accept_replay_calls"":10,""post_accept_replay_cap_count"":0,""post_accept_stop_ratio_count"":1}",True
brusselator,prefix-b32,14,5,True,True,True,1,1,0,0,152,152,"{""post_accept_committed_replays"":10,""post_accept_failure_count"":0,""post_accept_fixed_point_count"":0,""post_accept_replay_calls"":10,""post_accept_replay_cap_count"":0,""post_accept_stop_ratio_count"":1}","{""post_accept_committed_replays"":10,""post_accept_failure_count"":0,""post_accept_fixed_point_count"":0,""post_accept_replay_calls"":10,""post_accept_replay_cap_count"":0,""post_accept_stop_ratio_count"":1}",True
brusselator,prefix-b32,14,6,True,True,True,1,1,0,0,152,152,"{""post_accept_committed_replays"":10,""post_accept_failure_count"":0,""post_accept_fixed_point_count"":0,""post_accept_replay_calls"":10,""post_accept_replay_cap_count"":0,""post_accept_stop_ratio_count"":1}","{""post_accept_committed_replays"":10,""post_accept_failure_count"":0,""post_accept_fixed_point_count"":0,""post_accept_replay_calls"":10,""post_accept_replay_cap_count"":0,""post_accept_stop_ratio_count"":1}",True
brusselator,prefix-b32,14,7,True,True,True,1,1,0,0,166,166,"{""post_accept_committed_replays"":10,""post_accept_failure_count"":0,""post_accept_fixed_point_count"":0,""post_accept_replay_calls"":10,""post_accept_replay_cap_count"":0,""post_accept_stop_ratio_count"":1}","{""post_accept_committed_replays"":10,""post_accept_failure_count"":0,""post_accept_fixed_point_count"":0,""post_accept_replay_calls"":10,""post_accept_replay_cap_count"":0,""post_accept_stop_ratio_count"":1}",True
brusselator,prefix-b32,14,8,True,True,True,1,1,0,0,172,172,"{""post_accept_committed_replays"":10,""post_accept_failure_count"":0,""post_accept_fixed_point_count"":0,""post_accept_replay_calls"":10,""post_accept_replay_cap_count"":0,""post_accept_stop_ratio_count"":1}","{""post_accept_committed_replays"":10,""post_accept_failure_count"":0,""post_accept_fixed_point_count"":0,""post_accept_replay_calls"":10,""post_accept_replay_cap_count"":0,""post_accept_stop_ratio_count"":1}",True
brusselator,prefix-b32,14,9,True,True,True,1,1,0,0,170,170,"{""post_accept_committed_replays"":9,""post_accept_failure_count"":0,""post_accept_fixed_point_count"":0,""post_accept_replay_calls"":9,""post_accept_replay_cap_count"":0,""post_accept_stop_ratio_count"":1}","{""post_accept_committed_replays"":9,""post_accept_failure_count"":0,""post_accept_fixed_point_count"":0,""post_accept_replay_calls"":9,""post_accept_replay_cap_count"":0,""post_accept_stop_ratio_count"":1}",True
brusselator,prefix-b32,14,10,True,True,True,1,1,0,0,170,170,"{""post_accept_committed_replays"":9,""post_accept_failure_count"":0,""post_accept_fixed_point_count"":0,""post_accept_replay_calls"":9,""post_accept_replay_cap_count"":0,""post_accept_stop_ratio_count"":1}","{""post_accept_committed_replays"":9,""post_accept_failure_count"":0,""post_accept_fixed_point_count"":0,""post_accept_replay_calls"":9,""post_accept_replay_cap_count"":0,""post_accept_stop_ratio_count"":1}",True
brusselator,prefix-b32,14,11,True,True,True,1,1,0,0,170,170,"{""post_accept_committed_replays"":9,""post_accept_failure_count"":0,""post_accept_fixed_point_count"":0,""post_accept_replay_calls"":9,""post_accept_replay_cap_count"":0,""post_accept_stop_ratio_count"":1}","{""post_accept_committed_replays"":9,""post_accept_failure_count"":0,""post_accept_fixed_point_count"":0,""post_accept_replay_calls"":9,""post_accept_replay_cap_count"":0,""post_accept_stop_ratio_count"":1}",True
brusselator,prefix-b32,14,12,True,True,True,1,1,0,0,170,170,"{""post_accept_committed_replays"":9,""post_accept_failure_count"":0,""post_accept_fixed_point_count"":0,""post_accept_replay_calls"":9,""post_accept_replay_cap_count"":0,""post_accept_stop_ratio_count"":1}","{""post_accept_committed_replays"":9,""post_accept_failure_count"":0,""post_accept_fixed_point_count"":0,""post_accept_replay_calls"":9,""post_accept_replay_cap_count"":0,""post_accept_stop_ratio_count"":1}",True
brusselator,prefix-b32,14,13,True,True,True,1,1,0,0,170,170,"{""post_accept_committed_replays"":9,""post_accept_failure_count"":0,""post_accept_fixed_point_count"":0,""post_accept_replay_calls"":9,""post_accept_replay_cap_count"":0,""post_accept_stop_ratio_count"":1}","{""post_accept_committed_replays"":9,""post_accept_failure_count"":0,""post_accept_fixed_point_count"":0,""post_accept_replay_calls"":9,""post_accept_replay_cap_count"":0,""post_accept_stop_ratio_count"":1}",True
brusselator,prefix-b32,14,14,True,True,True,1,1,0,0,170,170,"{""post_accept_committed_replays"":9,""post_accept_failure_count"":0,""post_accept_fixed_point_count"":0,""post_accept_replay_calls"":9,""post_accept_replay_cap_count"":0,""post_accept_stop_ratio_count"":1}","{""post_accept_committed_replays"":9,""post_accept_failure_count"":0,""post_accept_fixed_point_count"":0,""post_accept_replay_calls"":9,""post_accept_replay_cap_count"":0,""post_accept_stop_ratio_count"":1}",True
brusselator,prefix-b32,14,15,True,True,True,1,1,0,0,170,170,"{""post_accept_committed_replays"":9,""post_accept_failure_count"":0,""post_accept_fixed_point_count"":0,""post_accept_replay_calls"":9,""post_accept_replay_cap_count"":0,""post_accept_stop_ratio_count"":1}","{""post_accept_committed_replays"":9,""post_accept_failure_count"":0,""post_accept_fixed_point_count"":0,""post_accept_replay_calls"":9,""post_accept_replay_cap_count"":0,""post_accept_stop_ratio_count"":1}",True
brusselator,prefix-b32,14,16,True,True,True,1,1,0,0,170,170,"{""post_accept_committed_replays"":9,""post_accept_failure_count"":0,""post_accept_fixed_point_count"":0,""post_accept_replay_calls"":9,""post_accept_replay_cap_count"":0,""post_accept_stop_ratio_count"":1}","{""post_accept_committed_replays"":9,""post_accept_failure_count"":0,""post_accept_fixed_point_count"":0,""post_accept_replay_calls"":9,""post_accept_replay_cap_count"":0,""post_accept_stop_ratio_count"":1}",True
brusselator,prefix-b32,14,17,True,True,True,1,1,0,0,182,182,"{""post_accept_committed_replays"":9,""post_accept_failure_count"":0,""post_accept_fixed_point_count"":0,""post_accept_replay_calls"":9,""post_accept_replay_cap_count"":0,""post_accept_stop_ratio_count"":1}","{""post_accept_committed_replays"":9,""post_accept_failure_count"":0,""post_accept_fixed_point_count"":0,""post_accept_replay_calls"":9,""post_accept_replay_cap_count"":0,""post_accept_stop_ratio_count"":1}",True
brusselator,prefix-b32,14,18,True,True,True,1,1,0,0,182,182,"{""post_accept_committed_replays"":9,""post_accept_failure_count"":0,""post_accept_fixed_point_count"":0,""post_accept_replay_calls"":9,""post_accept_replay_cap_count"":0,""post_accept_stop_ratio_count"":1}","{""post_accept_committed_replays"":9,""post_accept_failure_count"":0,""post_accept_fixed_point_count"":0,""post_accept_replay_calls"":9,""post_accept_replay_cap_count"":0,""post_accept_stop_ratio_count"":1}",True
brusselator,prefix-b32,14,19,True,True,True,1,1,0,0,190,190,"{""post_accept_committed_replays"":9,""post_accept_failure_count"":0,""post_accept_fixed_point_count"":0,""post_accept_replay_calls"":9,""post_accept_replay_cap_count"":0,""post_accept_stop_ratio_count"":1}","{""post_accept_committed_replays"":9,""post_accept_failure_count"":0,""post_accept_fixed_point_count"":0,""post_accept_replay_calls"":9,""post_accept_replay_cap_count"":0,""post_accept_stop_ratio_count"":1}",True
brusselator,prefix-b32,14,20,True,True,True,1,1,0,0,190,190,"{""post_accept_committed_replays"":9,""post_accept_failure_count"":0,""post_accept_fixed_point_count"":0,""post_accept_replay_calls"":9,""post_accept_replay_cap_count"":0,""post_accept_stop_ratio_count"":1}","{""post_accept_committed_replays"":9,""post_accept_failure_count"":0,""post_accept_fixed_point_count"":0,""post_accept_replay_calls"":9,""post_accept_replay_cap_count"":0,""post_accept_stop_ratio_count"":1}",True
brusselator,prefix-b32,20,1,True,True,True,1,1,0,0,142,142,"{""post_accept_committed_replays"":10,""post_accept_failure_count"":0,""post_accept_fixed_point_count"":0,""post_accept_replay_calls"":10,""post_accept_replay_cap_count"":0,""post_accept_stop_ratio_count"":1}","{""post_accept_committed_replays"":10,""post_accept_failure_count"":0,""post_accept_fixed_point_count"":0,""post_accept_replay_calls"":10,""post_accept_replay_cap_count"":0,""post_accept_stop_ratio_count"":1}",True
brusselator,prefix-b32,20,2,True,True,True,1,1,0,0,152,152,"{""post_accept_committed_replays"":10,""post_accept_failure_count"":0,""post_accept_fixed_point_count"":0,""post_accept_replay_calls"":10,""post_accept_replay_cap_count"":0,""post_accept_stop_ratio_count"":1}","{""post_accept_committed_replays"":10,""post_accept_failure_count"":0,""post_accept_fixed_point_count"":0,""post_accept_replay_calls"":10,""post_accept_replay_cap_count"":0,""post_accept_stop_ratio_count"":1}",True
brusselator,prefix-b32,20,3,True,True,True,1,1,0,0,152,152,"{""post_accept_committed_replays"":10,""post_accept_failure_count"":0,""post_accept_fixed_point_count"":0,""post_accept_replay_calls"":10,""post_accept_replay_cap_count"":0,""post_accept_stop_ratio_count"":1}","{""post_accept_committed_replays"":10,""post_accept_failure_count"":0,""post_accept_fixed_point_count"":0,""post_accept_replay_calls"":10,""post_accept_replay_cap_count"":0,""post_accept_stop_ratio_count"":1}",True
brusselator,prefix-b32,20,4,True,True,True,1,1,0,0,152,152,"{""post_accept_committed_replays"":10,""post_accept_failure_count"":0,""post_accept_fixed_point_count"":0,""post_accept_replay_calls"":10,""post_accept_replay_cap_count"":0,""post_accept_stop_ratio_count"":1}","{""post_accept_committed_replays"":10,""post_accept_failure_count"":0,""post_accept_fixed_point_count"":0,""post_accept_replay_calls"":10,""post_accept_replay_cap_count"":0,""post_accept_stop_ratio_count"":1}",True
brusselator,prefix-b32,20,5,True,True,True,1,1,0,0,152,152,"{""post_accept_committed_replays"":10,""post_accept_failure_count"":0,""post_accept_fixed_point_count"":0,""post_accept_replay_calls"":10,""post_accept_replay_cap_count"":0,""post_accept_stop_ratio_count"":1}","{""post_accept_committed_replays"":10,""post_accept_failure_count"":0,""post_accept_fixed_point_count"":0,""post_accept_replay_calls"":10,""post_accept_replay_cap_count"":0,""post_accept_stop_ratio_count"":1}",True
brusselator,prefix-b32,20,6,True,True,True,1,1,0,0,152,152,"{""post_accept_committed_replays"":10,""post_accept_failure_count"":0,""post_accept_fixed_point_count"":0,""post_accept_replay_calls"":10,""post_accept_replay_cap_count"":0,""post_accept_stop_ratio_count"":1}","{""post_accept_committed_replays"":10,""post_accept_failure_count"":0,""post_accept_fixed_point_count"":0,""post_accept_replay_calls"":10,""post_accept_replay_cap_count"":0,""post_accept_stop_ratio_count"":1}",True
brusselator,prefix-b32,20,7,True,True,True,1,1,0,0,164,164,"{""post_accept_committed_replays"":10,""post_accept_failure_count"":0,""post_accept_fixed_point_count"":0,""post_accept_replay_calls"":10,""post_accept_replay_cap_count"":0,""post_accept_stop_ratio_count"":1}","{""post_accept_committed_replays"":10,""post_accept_failure_count"":0,""post_accept_fixed_point_count"":0,""post_accept_replay_calls"":10,""post_accept_replay_cap_count"":0,""post_accept_stop_ratio_count"":1}",True
brusselator,prefix-b32,20,8,True,True,True,1,1,0,0,170,170,"{""post_accept_committed_replays"":10,""post_accept_failure_count"":0,""post_accept_fixed_point_count"":0,""post_accept_replay_calls"":10,""post_accept_replay_cap_count"":0,""post_accept_stop_ratio_count"":1}","{""post_accept_committed_replays"":10,""post_accept_failure_count"":0,""post_accept_fixed_point_count"":0,""post_accept_replay_calls"":10,""post_accept_replay_cap_count"":0,""post_accept_stop_ratio_count"":1}",True
brusselator,prefix-b32,20,9,True,True,True,1,1,0,0,170,170,"{""post_accept_committed_replays"":9,""post_accept_failure_count"":0,""post_accept_fixed_point_count"":0,""post_accept_replay_calls"":9,""post_accept_replay_cap_count"":0,""post_accept_stop_ratio_count"":1}","{""post_accept_committed_replays"":9,""post_accept_failure_count"":0,""post_accept_fixed_point_count"":0,""post_accept_replay_calls"":9,""post_accept_replay_cap_count"":0,""post_accept_stop_ratio_count"":1}",True
brusselator,prefix-b32,20,10,True,True,True,1,1,0,0,170,170,"{""post_accept_committed_replays"":9,""post_accept_failure_count"":0,""post_accept_fixed_point_count"":0,""post_accept_replay_calls"":9,""post_accept_replay_cap_count"":0,""post_accept_stop_ratio_count"":1}","{""post_accept_committed_replays"":9,""post_accept_failure_count"":0,""post_accept_fixed_point_count"":0,""post_accept_replay_calls"":9,""post_accept_replay_cap_count"":0,""post_accept_stop_ratio_count"":1}",True
brusselator,prefix-b32,20,11,True,True,True,1,1,0,0,170,170,"{""post_accept_committed_replays"":9,""post_accept_failure_count"":0,""post_accept_fixed_point_count"":0,""post_accept_replay_calls"":9,""post_accept_replay_cap_count"":0,""post_accept_stop_ratio_count"":1}","{""post_accept_committed_replays"":9,""post_accept_failure_count"":0,""post_accept_fixed_point_count"":0,""post_accept_replay_calls"":9,""post_accept_replay_cap_count"":0,""post_accept_stop_ratio_count"":1}",True
brusselator,prefix-b32,20,12,True,True,True,1,1,0,0,170,170,"{""post_accept_committed_replays"":9,""post_accept_failure_count"":0,""post_accept_fixed_point_count"":0,""post_accept_replay_calls"":9,""post_accept_replay_cap_count"":0,""post_accept_stop_ratio_count"":1}","{""post_accept_committed_replays"":9,""post_accept_failure_count"":0,""post_accept_fixed_point_count"":0,""post_accept_replay_calls"":9,""post_accept_replay_cap_count"":0,""post_accept_stop_ratio_count"":1}",True
brusselator,prefix-b32,20,13,True,True,True,1,1,0,0,170,170,"{""post_accept_committed_replays"":10,""post_accept_failure_count"":0,""post_accept_fixed_point_count"":0,""post_accept_replay_calls"":10,""post_accept_replay_cap_count"":0,""post_accept_stop_ratio_count"":1}","{""post_accept_committed_replays"":10,""post_accept_failure_count"":0,""post_accept_fixed_point_count"":0,""post_accept_replay_calls"":10,""post_accept_replay_cap_count"":0,""post_accept_stop_ratio_count"":1}",True
brusselator,prefix-b32,20,14,True,True,True,1,1,0,0,170,170,"{""post_accept_committed_replays"":10,""post_accept_failure_count"":0,""post_accept_fixed_point_count"":0,""post_accept_replay_calls"":10,""post_accept_replay_cap_count"":0,""post_accept_stop_ratio_count"":1}","{""post_accept_committed_replays"":10,""post_accept_failure_count"":0,""post_accept_fixed_point_count"":0,""post_accept_replay_calls"":10,""post_accept_replay_cap_count"":0,""post_accept_stop_ratio_count"":1}",True
brusselator,prefix-b32,20,15,True,True,True,1,1,0,0,170,170,"{""post_accept_committed_replays"":9,""post_accept_failure_count"":0,""post_accept_fixed_point_count"":0,""post_accept_replay_calls"":9,""post_accept_replay_cap_count"":0,""post_accept_stop_ratio_count"":1}","{""post_accept_committed_replays"":9,""post_accept_failure_count"":0,""post_accept_fixed_point_count"":0,""post_accept_replay_calls"":9,""post_accept_replay_cap_count"":0,""post_accept_stop_ratio_count"":1}",True
brusselator,prefix-b32,20,16,True,True,True,1,1,0,0,170,170,"{""post_accept_committed_replays"":9,""post_accept_failure_count"":0,""post_accept_fixed_point_count"":0,""post_accept_replay_calls"":9,""post_accept_replay_cap_count"":0,""post_accept_stop_ratio_count"":1}","{""post_accept_committed_replays"":9,""post_accept_failure_count"":0,""post_accept_fixed_point_count"":0,""post_accept_replay_calls"":9,""post_accept_replay_cap_count"":0,""post_accept_stop_ratio_count"":1}",True
brusselator,prefix-b32,20,17,True,True,True,1,1,0,0,170,170,"{""post_accept_committed_replays"":9,""post_accept_failure_count"":0,""post_accept_fixed_point_count"":0,""post_accept_replay_calls"":9,""post_accept_replay_cap_count"":0,""post_accept_stop_ratio_count"":1}","{""post_accept_committed_replays"":9,""post_accept_failure_count"":0,""post_accept_fixed_point_count"":0,""post_accept_replay_calls"":9,""post_accept_replay_cap_count"":0,""post_accept_stop_ratio_count"":1}",True
brusselator,prefix-b32,20,18,True,True,True,1,1,0,0,182,182,"{""post_accept_committed_replays"":9,""post_accept_failure_count"":0,""post_accept_fixed_point_count"":0,""post_accept_replay_calls"":9,""post_accept_replay_cap_count"":0,""post_accept_stop_ratio_count"":1}","{""post_accept_committed_replays"":9,""post_accept_failure_count"":0,""post_accept_fixed_point_count"":0,""post_accept_replay_calls"":9,""post_accept_replay_cap_count"":0,""post_accept_stop_ratio_count"":1}",True
brusselator,prefix-b32,20,19,True,True,True,1,1,0,0,190,190,"{""post_accept_committed_replays"":9,""post_accept_failure_count"":0,""post_accept_fixed_point_count"":0,""post_accept_replay_calls"":9,""post_accept_replay_cap_count"":0,""post_accept_stop_ratio_count"":1}","{""post_accept_committed_replays"":9,""post_accept_failure_count"":0,""post_accept_fixed_point_count"":0,""post_accept_replay_calls"":9,""post_accept_replay_cap_count"":0,""post_accept_stop_ratio_count"":1}",True
brusselator,prefix-b32,20,20,True,True,True,1,1,0,0,190,190,"{""post_accept_committed_replays"":9,""post_accept_failure_count"":0,""post_accept_fixed_point_count"":0,""post_accept_replay_calls"":9,""post_accept_replay_cap_count"":0,""post_accept_stop_ratio_count"":1}","{""post_accept_committed_replays"":9,""post_accept_failure_count"":0,""post_accept_fixed_point_count"":0,""post_accept_replay_calls"":9,""post_accept_replay_cap_count"":0,""post_accept_stop_ratio_count"":1}",True
brusselator,prefix-b32,9,1,True,True,True,1,1,0,0,142,142,"{""post_accept_committed_replays"":10,""post_accept_failure_count"":0,""post_accept_fixed_point_count"":0,""post_accept_replay_calls"":10,""post_accept_replay_cap_count"":0,""post_accept_stop_ratio_count"":1}","{""post_accept_committed_replays"":10,""post_accept_failure_count"":0,""post_accept_fixed_point_count"":0,""post_accept_replay_calls"":10,""post_accept_replay_cap_count"":0,""post_accept_stop_ratio_count"":1}",True
brusselator,prefix-b32,9,2,True,True,True,1,1,0,0,152,152,"{""post_accept_committed_replays"":10,""post_accept_failure_count"":0,""post_accept_fixed_point_count"":0,""post_accept_replay_calls"":10,""post_accept_replay_cap_count"":0,""post_accept_stop_ratio_count"":1}","{""post_accept_committed_replays"":10,""post_accept_failure_count"":0,""post_accept_fixed_point_count"":0,""post_accept_replay_calls"":10,""post_accept_replay_cap_count"":0,""post_accept_stop_ratio_count"":1}",True
brusselator,prefix-b32,9,3,True,True,True,1,1,0,0,152,152,"{""post_accept_committed_replays"":10,""post_accept_failure_count"":0,""post_accept_fixed_point_count"":0,""post_accept_replay_calls"":10,""post_accept_replay_cap_count"":0,""post_accept_stop_ratio_count"":1}","{""post_accept_committed_replays"":10,""post_accept_failure_count"":0,""post_accept_fixed_point_count"":0,""post_accept_replay_calls"":10,""post_accept_replay_cap_count"":0,""post_accept_stop_ratio_count"":1}",True
