lane,segment_index,physical_time,controller_period,leaf_id,state,enclosure_kind,torch_lower,torch_upper,torch_width,xiangru_lower,xiangru_upper,xiangru_width
common_control_plant_replay,81,8.1,9,47,x1,tube,-0.5572408719170078,-0.44789880513327507,0.1093420667837327,-0.5570800472970676,-0.45371582971155155,0.10336421758551606
common_control_plant_replay,81,8.1,9,0,x2,tube,-0.37043057711905064,-0.2422161713932822,0.12821440572576845,-0.3665710162397323,-0.24220271857898815,0.12436829766074417
common_control_plant_replay,81,8.1,9,23,x2,tube,-0.40600554732547844,-0.28568321258420587,0.12032233474127257,-0.40231356619381153,-0.2856728987571393,0.11664066743667223
common_control_plant_replay,81,8.1,9,47,x2,tube,-0.44258965585169796,-0.32158448685248253,0.12100516899921543,-0.43894840888587855,-0.32157346214064547,0.11737494674523308
common_control_plant_replay,81,8.1,9,0,x3,tube,0.30995615641243346,0.579758862068829,0.2698027056563955,0.3107911890113214,0.570849820884333,0.2600586318730116
common_control_plant_replay,81,8.1,9,23,x3,tube,0.43082092639407804,0.6588723296076751,0.22805140321359701,0.43082092639644215,0.6518352595317741,0.22101433313533198
common_control_plant_replay,81,8.1,9,47,x3,tube,0.47146049884990704,0.7017599616141028,0.23029946276419577,0.47146049885227725,0.6940794888712241,0.2226189900189468
common_control_plant_replay,81,8.1,9,0,x4,tube,-1.1113479904730479,-0.915694242467898,0.1956537480051499,-1.0946473385402988,-0.9156942424703163,0.17895309606998255
common_control_plant_replay,81,8.1,9,23,x4,tube,-0.9925189752113835,-0.8359095998380247,0.15660937537335884,-0.9925189752089907,-0.8359910095000527,0.156527965708938
common_control_plant_replay,81,8.1,9,47,x4,tube,-0.9996872779666315,-0.8246181553854508,0.17506912258118068,-0.9996872779642308,-0.8296010677190402,0.17008621024519066
common_control_plant_replay,81,8.1,9,0,u1,tube,9.992277275721642,10.341735762884952,0.3494584871633091,9.992277275724998,10.341735762881584,0.34945848715658556
common_control_plant_replay,81,8.1,9,23,u1,tube,9.841320261018142,10.157051545789146,0.31573128477100454,9.84132026102146,10.157051545785814,0.31573128476435386
common_control_plant_replay,81,8.1,9,47,u1,tube,9.785403322334416,10.114938431041798,0.32953510870738256,9.785403322337736,10.114938431038464,0.32953510870072833
common_control_plant_replay,82,8.200000000000001,9,0,x1,endpoint,-0.6351633402811714,-0.5636194493468367,0.07154389093433466,-0.635204762175487,-0.5636166471529938,0.07158811502249329
common_control_plant_replay,82,8.200000000000001,9,23,x1,endpoint,-0.5712489018289462,-0.5002999415778926,0.07094896025105357,-0.5712842003680556,-0.5002977537171487,0.07098644665090692
common_control_plant_replay,82,8.200000000000001,9,47,x1,endpoint,-0.589195828835332,-0.5191471755594466,0.07004865327588539,-0.5892339367538848,-0.5191448297112965,0.0700891070425883
common_control_plant_replay,82,8.200000000000001,9,0,x2,endpoint,-0.25109025901863324,-0.17708288512558723,0.07400737389304601,-0.25136312369212627,-0.17705607870929577,0.0743070449828305
common_control_plant_replay,82,8.200000000000001,9,23,x2,endpoint,-0.2982109004717999,-0.226306648534348,0.07190425193745187,-0.298445878366032,-0.226285376985095,0.07216050138093699
common_control_plant_replay,82,8.200000000000001,9,47,x2,endpoint,-0.3310625271925088,-0.26019437992085265,0.07086814727165613,-0.3313173212512067,-0.2601714906795008,0.07114583057170593
common_control_plant_replay,82,8.200000000000001,9,0,x3,endpoint,0.2012878415310245,0.387710972395162,0.1864231308641375,0.20128784153702145,0.3877109723891647,0.18642313085214324
common_control_plant_replay,82,8.200000000000001,9,23,x3,endpoint,0.3307756301757826,0.4846370576366319,0.1538614274608493,0.33077563018175543,0.4846370576306586,0.1538614274489032
common_control_plant_replay,82,8.200000000000001,9,47,x3,endpoint,0.3704187876626664,0.528159275332293,0.15774048766962662,0.3704187876686479,0.5281592753263109,0.15774048765766302
common_control_plant_replay,82,8.200000000000001,9,0,x4,endpoint,-1.0954196109727314,-0.8815206661772272,0.2138989447955042,-1.0954196109666992,-0.8815206661832581,0.21389894478344107
common_control_plant_replay,82,8.200000000000001,9,23,x4,endpoint,-1.0083869491117388,-0.8202858549165786,0.1881010941951602,-1.0083869491057447,-0.8202858549225713,0.18810109418317333
common_control_plant_replay,82,8.200000000000001,9,47,x4,endpoint,-1.0211469457353675,-0.8181072246102847,0.20303972112508273,-1.0211469457293572,-0.8181072246162936,0.20303972111306356
common_control_plant_replay,82,8.200000000000001,9,0,u1,endpoint,9.99227727571958,10.341735762887014,0.3494584871674338,9.992277275725998,10.341735762880583,0.3494584871545854
common_control_plant_replay,82,8.200000000000001,9,23,u1,endpoint,9.841320261016095,10.15705154579119,0.3157312847750937,9.84132026102246,10.157051545784814,0.3157312847623537
common_control_plant_replay,82,8.200000000000001,9,47,u1,endpoint,9.78540332233236,10.11493843104385,0.3295351087114895,9.785403322338736,10.114938431037464,0.32953510869872815
common_control_plant_replay,82,8.200000000000001,9,0,x1,tube,-0.6391950227544165,-0.5350735690678169,0.10412145368659964,-0.6390328821360532,-0.5417181773872105,0.09731470474884274
common_control_plant_replay,82,8.200000000000001,9,23,x1,tube,-0.5749915278731292,-0.4674994253647524,0.10749210250837682,-0.5748327571854042,-0.4737657065387602,0.10106705064664395
common_control_plant_replay,82,8.200000000000001,9,47,x1,tube,-0.5930259956432555,-0.48281772967369285,0.11020826596956268,-0.5928723016006937,-0.48913125912475086,0.10374104247594285
common_control_plant_replay,82,8.200000000000001,9,0,x2,tube,-0.3142619250020612,-0.1760515360627328,0.13821038893932838,-0.3101264542750853,-0.176024729646355,0.1341017246287303
common_control_plant_replay,82,8.200000000000001,9,23,x2,tube,-0.3557688369833714,-0.22530278833071574,0.13046604865265568,-0.3518052645262919,-0.22528151678131128,0.12652374774498062
common_control_plant_replay,82,8.200000000000001,9,47,x2,tube,-0.3906523134436268,-0.2592001433187291,0.13145217012489768,-0.386747189623518,-0.2591772540771993,0.12756993554631868
common_control_plant_replay,82,8.200000000000001,9,0,x3,tube,0.20045280893449566,0.48822805144570525,0.28777524251120956,0.20128784153702153,0.4775717178218934,0.27628387628487183
common_control_plant_replay,82,8.200000000000001,9,23,x3,tube,0.3307756301757696,0.576066627355079,0.24529099717930936,0.3307756301817555,0.5674509008518397,0.2366752706700842
common_control_plant_replay,82,8.200000000000001,9,47,x3,tube,0.37041878766265285,0.6198728382330296,0.24945405057037678,0.37041878766864783,0.6105446899431276,0.24012590227447977
common_control_plant_replay,82,8.200000000000001,9,0,x4,tube,-1.1121202629030749,-0.881520666177213,0.23059959672586183,-1.0954196109666992,-0.8815206661832581,0.21389894478344107
common_control_plant_replay,82,8.200000000000001,9,23,x4,tube,-1.008386949111751,-0.8202044452569301,0.18818250385482083,-1.0083869491057447,-0.8202858549225713,0.18810109418317333
common_control_plant_replay,82,8.200000000000001,9,47,x4,tube,-1.0211469457353801,-0.8131243122790823,0.2080226334562978,-1.0211469457293574,-0.8181072246162936,0.2030397211130638
common_control_plant_replay,82,8.200000000000001,9,0,u1,tube,9.992277275719458,10.341735762887136,0.3494584871676789,9.992277275725998,10.341735762880583,0.3494584871545854
common_control_plant_replay,82,8.200000000000001,9,23,u1,tube,9.841320261015975,10.157051545791314,0.31573128477533885,9.84132026102246,10.157051545784814,0.3157312847623537
common_control_plant_replay,82,8.200000000000001,9,47,u1,tube,9.785403322332241,10.114938431043972,0.3295351087117311,9.785403322338736,10.114938431037464,0.32953510869872815
common_control_plant_replay,83,8.3,9,0,x1,endpoint,-0.6557990943207673,-0.5794710118221255,0.07632808249864187,-0.6558796505957576,-0.5794645190766111,0.07641513151914647
common_control_plant_replay,83,8.3,9,23,x1,endpoint,-0.5968479610113119,-0.5213224644494618,0.07552549656185004,-0.5969181598923406,-0.5213172295947729,0.07560093029756776
common_control_plant_replay,83,8.3,9,47,x1,endpoint,-0.6179816891124037,-0.5434185766604627,0.07456311245194103,-0.6180581656937122,-0.5434128921354219,0.07464527355829031
common_control_plant_replay,83,8.3,9,0,x2,endpoint,-0.19103527809819937,-0.11058722960419504,0.08044804849400433,-0.1914271864587569,-0.11054436349635452,0.08088282296240237
common_control_plant_replay,83,8.3,9,23,x2,endpoint,-0.24296036258738568,-0.16500026652908384,0.07796009605830184,-0.24330981023666381,-0.16496473164697598,0.07834507858968784
common_control_plant_replay,83,8.3,9,47,x2,endpoint,-0.2734193653574828,-0.196516634929237,0.0769027304282458,-0.27380352351757686,-0.1964778531629134,0.07732567035466345
common_control_plant_replay,83,8.3,9,0,x3,endpoint,0.09170726681006001,0.3012675845941637,0.20956031778410367,0.09170726682008658,0.3012675845841368,0.20956031776405026
common_control_plant_replay,83,8.3,9,23,x3,endpoint,0.22914353656741554,0.40339372987620375,0.17425019330878821,0.22914353657739828,0.4033937298662206,0.1742501932888223
common_control_plant_replay,83,8.3,9,47,x3,endpoint,0.26723110969851505,0.4469232450287601,0.17969213533024503,0.2672311097085109,0.44692324501876385,0.17969213531025297
common_control_plant_replay,83,8.3,9,0,x4,endpoint,-1.0961918834029933,-0.847347089886307,0.2488447935166863,-1.0961918833929993,-0.8473470898962997,0.24884479349669963
common_control_plant_replay,83,8.3,9,23,x4,endpoint,-1.0242549230123381,-0.8045807003352519,0.21967422267708625,-1.0242549230023987,-0.8045807003451899,0.21967422265720882
common_control_plant_replay,83,8.3,9,47,x4,endpoint,-1.0426066135043495,-0.8066133815036828,0.2359932320006667,-1.0426066134943837,-0.8066133815136473,0.2359932319807364
common_control_plant_replay,83,8.3,9,0,u1,endpoint,9.992277275717397,10.341735762889197,0.34945848717180006,9.992277275726998,10.341735762879583,0.3494584871525852
common_control_plant_replay,83,8.3,9,23,u1,endpoint,9.841320261013928,10.157051545793356,0.315731284779428,9.84132026102346,10.157051545783814,0.3157312847603535
common_control_plant_replay,83,8.3,9,47,u1,endpoint,9.785403322330186,10.114938431046024,0.329535108715838,9.785403322339736,10.114938431036464,0.329535108696728
common_control_plant_replay,83,8.3,9,0,x1,tube,-0.6605189928597298,-0.556515968446046,0.10400302441368381,-0.6603779021322361,-0.56357635528376,0.09680154684847608
common_control_plant_replay,83,8.3,9,23,x1,tube,-0.6013045768471991,-0.4935575373810742,0.10774703946612485,-0.6011636041570008,-0.500250397282735,0.10091320687426575
common_control_plant_replay,83,8.3,9,47,x1,tube,-0.6225355410712528,-0.5123366569538901,0.11019888411736267,-0.6224029113523206,-0.5190911312864821,0.10331178006583852
common_control_plant_replay,83,8.3,9,0,x2,tube,-0.2560179662025962,-0.10893805691731254,0.14707990928528367,-0.251624150364811,-0.10889519080951877,0.14272895955529225
common_control_plant_replay,83,8.3,9,23,x2,tube,-0.30290500094110895,-0.1633904302698184,0.13951457067129056,-0.2986936676044212,-0.16335489538767925,0.13533877221674193
common_control_plant_replay,83,8.3,9,47,x2,tube,-0.33573160890378906,-0.19492497059524663,0.14080663830854243,-0.33158768240239334,-0.1948861888288631,0.13670149357353023
common_control_plant_replay,83,8.3,9,0,x3,tube,0.09087223421353229,0.40011459845167274,0.30924236423814044,0.09170726682008659,0.3877109723881647,0.2960037055680781
common_control_plant_replay,83,8.3,9,23,x3,tube,0.22914353656740352,0.4948314405606133,0.26568790399320974,0.22914353657739828,0.4846370576296586,0.2554935210522603
common_control_plant_replay,83,8.3,9,47,x3,tube,0.2672311096985024,0.5391350991626148,0.2719039894641124,0.2672311097085107,0.528159275325311,0.2609281656168003
common_control_plant_replay,83,8.3,9,0,x4,tube,-1.1128925353333372,-0.8473470898862925,0.2655454454470447,-1.0961918833929996,-0.8473470898962997,0.24884479349669986
common_control_plant_replay,83,8.3,9,23,x4,tube,-1.0242549230123505,-0.8044992906756031,0.21975563233674744,-1.0242549230023987,-0.8045807003451899,0.21967422265720882
common_control_plant_replay,83,8.3,9,47,x4,tube,-1.0426066135043621,-0.80163046917248,0.24097614433188208,-1.0426066134943837,-0.8066133815136473,0.2359932319807364
common_control_plant_replay,83,8.3,9,0,u1,tube,9.992277275717274,10.34173576288932,0.3494584871720452,9.992277275726998,10.341735762879583,0.3494584871525852
common_control_plant_replay,83,8.3,9,23,u1,tube,9.841320261013808,10.15705154579348,0.31573128477967316,9.84132026102346,10.157051545783814,0.3157312847603535
common_control_plant_replay,83,8.3,9,47,u1,tube,9.785403322330069,10.114938431046145,0.32953510871607605,9.785403322339736,10.114938431036464,0.329535108696728
common_control_plant_replay,84,8.4,9,0,x1,endpoint,-0.6698059508943813,-0.5892411069096286,0.08056484398475272,-0.6699345755442557,-0.589229722682811,0.08070485286144469
common_control_plant_replay,84,8.4,9,23,x1,endpoint,-0.6162707369971719,-0.5367489445204476,0.0795217924767243,-0.6163854737131098,-0.5367402025927783,0.07964527112033148
common_control_plant_replay,84,8.4,9,47,x1,endpoint,-0.6403441484512935,-0.5618335211772103,0.0785106272740832,-0.6404703459639488,-0.5618238936356027,0.0786464523283461
common_control_plant_replay,84,8.4,9,0,x2,endpoint,-0.13017287491797655,-0.04378961094988937,0.08638326396808718,-0.1306643432974917,-0.043723788844318635,0.08694055445317306
common_control_plant_replay,84,8.4,9,23,x2,endpoint,-0.18629051323124338,-0.10277741579747418,0.0835130974337692,-0.18674661428022366,-0.10272626239435456,0.0840203518858691
common_control_plant_replay,84,8.4,9,47,x2,endpoint,-0.2140625802983701,-0.1315936163848237,0.08246896391354641,-0.21457145232873834,-0.13153681102575,0.08303464130298835
common_control_plant_replay,84,8.4,9,0,x3,endpoint,-0.01795053515395521,0.21824155442228174,0.23619208957623694,-0.01795053513947338,0.21824155440779977,0.23619208954727317
common_control_plant_replay,84,8.4,9,23,x3,endpoint,0.1259246455689659,0.32372091757393073,0.19779627200496483,0.12592464558338073,0.32372091755951565,0.19779627197613492
common_control_plant_replay,84,8.4,9,47,x3,endpoint,0.16189746495744212,0.3668365990359109,0.2049391340784688,0.16189746497187613,0.3668365990214765,0.20493913404960035
common_control_plant_replay,84,8.4,9,0,x4,endpoint,-1.0969641558334915,-0.8131735135951509,0.2837906422383406,-1.0969641558191996,-0.8131735136094412,0.28379064220975836
common_control_plant_replay,84,8.4,9,23,x4,endpoint,-1.0401228969131702,-0.7888755457536926,0.2512473511594776,-1.0401228968989527,-0.7888755457679085,0.2512473511310441
common_control_plant_replay,84,8.4,9,47,x4,endpoint,-1.0640662812735653,-0.7951195383968468,0.2689467428767185,-1.06406628125931,-0.7951195384111008,0.2689467428482092
common_control_plant_replay,84,8.4,9,0,u1,endpoint,9.992277275715214,10.34173576289138,0.34945848717616634,9.992277275727998,10.341735762878583,0.34945848715058503
common_control_plant_replay,84,8.4,9,23,u1,endpoint,9.841320261011761,10.157051545795523,0.31573128478376233,9.84132026102446,10.157051545782814,0.3157312847583533
common_control_plant_replay,84,8.4,9,47,u1,endpoint,9.785403322328014,10.114938431048197,0.329535108720183,9.785403322340736,10.114938431035464,0.3295351086947278
common_control_plant_replay,84,8.4,9,0,x1,tube,-0.6751664257567247,-0.5720118219626069,0.10315460379411778,-0.6750568576538731,-0.5794292404857017,0.09562761716817147
common_control_plant_replay,84,8.4,9,23,x1,tube,-0.6213952349001913,-0.5142131989671594,0.10718203593303188,-0.6212830451011097,-0.52127581126976,0.10000723383134968
common_control_plant_replay,84,8.4,9,47,x1,tube,-0.6455741981399877,-0.536226955787113,0.10934724235287474,-0.6454752266698627,-0.5433653350897131,0.1021098915801496
common_control_plant_replay,84,8.4,9,0,x2,tube,-0.1963168296621155,-0.041532352283359,0.1547844773787565,-0.1916744712647029,-0.041466530177897025,0.15020794108680588
common_control_plant_replay,84,8.4,9,23,x2,tube,-0.24799318764966818,-0.10057777038019215,0.14741541726947605,-0.24355736671127057,-0.10052661697719183,0.14303074973407875
common_control_plant_replay,84,8.4,9,47,x2,tube,-0.2784366880016308,-0.12942055139553785,0.14901613660609295,-0.274078340009297,-0.12936374603655335,0.14471459397274364
common_control_plant_replay,84,8.4,9,0,x3,tube,-0.018785567750481846,0.31541850308675695,0.3342040708372388,-0.017950535139473395,0.30126758458313685,0.31921811972261027
common_control_plant_replay,84,8.4,9,23,x3,tube,0.12592464556895486,0.415166769224303,0.2892421236553482,0.12592464558338068,0.4033937298652206,0.2774690842818399
common_control_plant_replay,84,8.4,9,47,x3,tube,0.16189746495743046,0.45954674440288346,0.297649279445453,0.16189746497187618,0.44692324501776387,0.2850257800458877
common_control_plant_replay,84,8.4,9,0,x4,tube,-1.1136648077638351,-0.8131735135951363,0.3004912941686988,-1.0969641558191996,-0.8131735136094413,0.28379064220975825
common_control_plant_replay,84,8.4,9,23,x4,tube,-1.0401228969131826,-0.7887941360940435,0.25132876081913913,-1.0401228968989527,-0.7888755457679085,0.2512473511310441
common_control_plant_replay,84,8.4,9,47,x4,tube,-1.0640662812735782,-0.7901366260656438,0.27392965520793433,-1.06406628125931,-0.7951195384111008,0.2689467428482092
common_control_plant_replay,84,8.4,9,0,u1,tube,9.992277275715091,10.341735762891503,0.3494584871764115,9.992277275727998,10.341735762878583,0.34945848715058503
common_control_plant_replay,84,8.4,9,23,u1,tube,9.841320261011642,10.157051545795646,0.3157312847840039,9.84132026102446,10.157051545782814,0.3157312847583533
common_control_plant_replay,84,8.4,9,47,u1,tube,9.785403322327895,10.11493843104832,0.3295351087204246,9.785403322340736,10.114938431035464,0.3295351086947278
common_control_plant_replay,85,8.5,9,0,x1,endpoint,-0.6771559711908638,-0.5929099485248651,0.08424602266599868,-0.6773380020990147,-0.5928886861494663,0.08444931594954841
common_control_plant_replay,85,8.5,9,23,x1,endpoint,-0.6294258801864023,-0.5464986143828213,0.08292726580358101,-0.6295924557216472,-0.546486986605689,0.08310546911595829
common_control_plant_replay,85,8.5,9,47,x1,endpoint,-0.6561640042339358,-0.5742803294468221,0.08188367478711378,-0.6563491232941182,-0.5742672583441845,0.08208186494993375
common_control_plant_replay,85,8.5,9,0,x2,endpoint,-0.06911750236939203,0.022657753474631736,0.09177525584402377,-0.06968097466968975,0.022793773708901535,0.09247474837859129
common_control_plant_replay,85,8.5,9,23,x2,endpoint,-0.12880251151852293,-0.04026697275985314,0.08853553875866979,-0.12935067009492948,-0.04020143776250839,0.08914923233242109
common_control_plant_replay,85,8.5,9,47,x2,endpoint,-0.1536304709932734,-0.06608789763008399,0.08754257336318941,-0.15425220556686958,-0.06601353654013063,0.08823866902673895
common_control_plant_replay,85,8.5,9,0,x3,endpoint,-0.12768556436104653,0.13863288187954173,0.26631844624058826,-0.12768556434164835,0.13863288186014355,0.2663184462017919
common_control_plant_replay,85,8.5,9,23,x3,endpoint,0.021118957180408987,0.24561862072983778,0.2244996635494288,0.02111895719971272,0.24561862071053384,0.22449966351082112
common_control_plant_replay,85,8.5,9,47,x3,endpoint,0.054417853439422605,0.28789933735377027,0.23348148391434767,0.054417853458753836,0.28789933733443873,0.2334814838756849
common_control_plant_replay,85,8.5,9,0,x4,endpoint,-1.0977364282642252,-0.7789999373037589,0.3187364909604663,-1.0977364282453,-0.7789999373226829,0.318736490922617
common_control_plant_replay,85,8.5,9,23,x4,endpoint,-1.0559908708142345,-0.7731703911719006,0.2828204796423339,-1.0559908707954067,-0.7731703911907272,0.2828204796046795
common_control_plant_replay,85,8.5,9,47,x4,endpoint,-1.085525949043015,-0.7836256952897771,0.3019002537532378,-1.0855259490241362,-0.7836256953086544,0.3019002537154818
common_control_plant_replay,85,8.5,9,0,u1,endpoint,9.992277275713029,10.341735762893565,0.3494584871805362,9.992277275728998,10.341735762877583,0.34945848714858485
common_control_plant_replay,85,8.5,9,23,u1,endpoint,9.841320261009596,10.157051545797689,0.3157312847880931,9.84132026102546,10.157051545781814,0.31573128475635315
common_control_plant_replay,85,8.5,9,47,u1,endpoint,9.78540332232584,10.114938431050371,0.3295351087245315,9.785403322341736,10.114938431034464,0.3295351086927276
common_control_plant_replay,85,8.5,9,0,x1,tube,-0.6831048444332551,-0.5814820538525466,0.10162279058070856,-0.6830325558157626,-0.5891934251809023,0.09383913063486027
common_control_plant_replay,85,8.5,9,23,x1,tube,-0.6351658195039733,-0.529330451309403,0.10583536819457029,-0.635091273081831,-0.5367051414098662,0.09838613167196475
common_control_plant_replay,85,8.5,9,47,x1,tube,-0.6620163294632007,-0.5543184722410935,0.10769785722210712,-0.6619616742543939,-0.5617828974446301,0.10017877680976384
common_control_plant_replay,85,8.5,9,0,x2,tube,-0.13581355699123382,0.02554954268156391,0.16136309967279772,-0.13088859512593579,0.025644180682200177,0.15653277580813596
common_control_plant_replay,85,8.5,9,23,x2,tube,-0.1916336136699644,-0.037490204181417526,0.15414340948854688,-0.18698568636997126,-0.03742466918422954,0.14956101718574172
common_control_plant_replay,85,8.5,9,47,x2,tube,-0.2193987990200098,-0.06334863283995418,0.15605016618005563,-0.2148420230943118,-0.06327427175016782,0.15156775134414396
common_control_plant_replay,85,8.5,9,0,x3,tube,-0.12852059695757218,0.23413976535098283,0.36266036230855503,-0.12768556434164835,0.21824155440679974,0.34592711874844806
common_control_plant_replay,85,8.5,9,23,x3,tube,0.021118957180398912,0.33707261334617283,0.3159536561657739,0.021118957199712712,0.3237209175585156,0.30260196035880293
common_control_plant_replay,85,8.5,9,47,x3,tube,0.05441785343941193,0.381107773953861,0.32668992051444906,0.05441785345875384,0.3668365990204765,0.31241874556172267
common_control_plant_replay,85,8.5,9,0,x4,tube,-1.1144370801945689,-0.7789999373037445,0.3354371428908244,-1.0977364282453,-0.7789999373226829,0.318736490922617
common_control_plant_replay,85,8.5,9,23,x4,tube,-1.0559908708142471,-0.7730889815122515,0.28290188930199567,-1.0559908707954069,-0.7731703911907271,0.2828204796046798
common_control_plant_replay,85,8.5,9,47,x4,tube,-1.0855259490430278,-0.7786427829585739,0.3068831660844539,-1.0855259490241365,-0.7836256953086544,0.301900253715482
common_control_plant_replay,85,8.5,9,0,u1,tube,9.992277275712906,10.341735762893688,0.3494584871807813,9.992277275728998,10.341735762877583,0.34945848714858485
common_control_plant_replay,85,8.5,9,23,u1,tube,9.841320261009475,10.157051545797813,0.31573128478833823,9.84132026102546,10.157051545781814,0.31573128475635315
common_control_plant_replay,85,8.5,9,47,u1,tube,9.78540332232572,10.114938431050494,0.3295351087247731,9.785403322341736,10.114938431034464,0.3295351086927276
common_control_plant_replay,86,8.6,9,0,x1,endpoint,-0.6778955307488851,-0.5905090120787371,0.08738651867014802,-0.6781318511596323,-0.5904679426424243,0.08766390851720796
common_control_plant_replay,86,8.6,9,23,x1,endpoint,-0.6362887541875184,-0.5505467337844466,0.08574202040307177,-0.6365114213196841,-0.5505305768802875,0.08598084443939658
common_control_plant_replay,86,8.6,9,47,x1,endpoint,-0.6653914600342118,-0.5807080134191301,0.08468344661508165,-0.6656417517393076,-0.5806908671140214,0.08495088462528622
common_control_plant_replay,86,8.6,9,0,x2,endpoint,-0.008473820144683236,0.08811342676722991,0.09658724691191314,-0.009072287586664892,0.08837718849255845,0.09744947607922334
common_control_plant_replay,86,8.6,9,23,x2,endpoint,-0.07109567318933659,0.02190469916854646,0.09300037235788305,-0.07171305312374548,0.02201580131539823,0.09372885443914372
common_control_plant_replay,86,8.6,9,47,x2,endpoint,-0.09276174464079333,-0.0006628527409667755,0.09209889189982655,-0.09347539417577111,-0.0005500577771769932,0.09292533639859411
common_control_plant_replay,86,8.6,9,0,x3,endpoint,-0.237497820811244,0.062441566965973666,0.2999393877772176,-0.23749782078642834,0.06244156694115816,0.2999393877275865
common_control_plant_replay,86,8.6,9,23,x3,endpoint,-0.08527352859828018,0.16908683934394975,0.25436036794222994,-0.08527352857359567,0.1690868393192652,0.2543603678928609
common_control_plant_replay,86,8.6,9,47,x3,endpoint,-0.05520772485556846,0.21011145998236308,0.26531918483793154,-0.05520772483084612,0.21011145995764063,0.26531918478848676
common_control_plant_replay,86,8.6,9,0,x4,endpoint,-1.0985087006951946,-0.7448263610121311,0.3536823396830635,-1.0985087006713001,-0.7448263610360246,0.3536823396352755
common_control_plant_replay,86,8.6,9,23,x4,endpoint,-1.0718588447155315,-0.7574652365898764,0.3143936081256551,-1.0718588446917607,-0.7574652366136458,0.3143936080781149
common_control_plant_replay,86,8.6,9,47,x4,endpoint,-1.1069856168126986,-0.7721318521824734,0.3348537646302252,-1.1069856167888628,-0.772131852206308,0.3348537645825548
common_control_plant_replay,86,8.6,9,0,u1,endpoint,9.992277275710846,10.341735762895748,0.34945848718490247,9.992277275729998,10.341735762876583,0.3494584871465847
common_control_plant_replay,86,8.6,9,23,u1,endpoint,9.841320261007429,10.157051545799856,0.3157312847924274,9.84132026102646,10.157051545780813,0.31573128475435297
common_control_plant_replay,86,8.6,9,47,u1,endpoint,9.785403322323665,10.114938431052545,0.32953510872888003,9.785403322342736,10.114938431033464,0.32953510869072744
common_control_plant_replay,86,8.6,9,0,x1,tube,-0.6843828793637702,-0.5848927761792181,0.09949010318455209,-0.6843417753621696,-0.58714647137652,0.09719530398564957
common_control_plant_replay,86,8.6,9,23,x1,tube,-0.6425869601307985,-0.5388276400147143,0.10375932011608424,-0.642555041584756,-0.5464540087740505,0.09610103281070548
common_control_plant_replay,86,8.6,9,47,x1,tube,-0.671806266949896,-0.5665007428462229,0.10530552410367311,-0.6718038832528808,-0.5742307087322924,0.09757317452058833
common_control_plant_replay,86,8.6,9,0,x2,tube,-0.07533928438642734,0.09188271030631934,0.16722199469274668,-0.06987278707428268,0.09185184707052566,0.16172463414480834
common_control_plant_replay,86,8.6,9,23,x2,tube,-0.13444553912405732,0.02526391835750316,0.15970945748156049,-0.12957183546174111,0.025343093929897604,0.15491492939163873
common_control_plant_replay,86,8.6,9,47,x2,tube,-0.15924755272145089,0.0026192059583877805,0.16186675867983866,-0.15450810064694934,0.0027320009219714116,0.15724010156892074
common_control_plant_replay,86,8.6,9,0,x3,tube,-0.23833285340776372,0.15627838524437604,0.39461123865213976,-0.23749782078642834,0.13863288185914355,0.3761307026455719
common_control_plant_replay,86,8.6,9,23,x3,tube,-0.08527352859828934,0.2605489729262474,0.34582250152453675,-0.08527352857359566,0.24561862070953383,0.3308921492831295
common_control_plant_replay,86,8.6,9,47,x3,tube,-0.0552077248555783,0.30381818781557196,0.35902591267115025,-0.0552077248308461,0.2878993373334387,0.34310706216428477
common_control_plant_replay,86,8.6,9,0,x4,tube,-1.1152093526255384,-0.7448263610121165,0.3703829916134219,-1.0985087006713001,-0.7448263610360245,0.3536823396352756
common_control_plant_replay,86,8.6,9,23,x4,tube,-1.0718588447155446,-0.7573838269302271,0.3144750177853175,-1.0718588446917607,-0.7574652366136458,0.3143936080781149
common_control_plant_replay,86,8.6,9,47,x4,tube,-1.106985616812712,-0.7671489398512701,0.3398366769614418,-1.1069856167888628,-0.772131852206308,0.3348537645825548
common_control_plant_replay,86,8.6,9,0,u1,tube,9.992277275710723,10.34173576289587,0.3494584871851476,9.992277275729998,10.341735762876583,0.3494584871465847
common_control_plant_replay,86,8.6,9,23,u1,tube,9.841320261007308,10.15705154579998,0.31573128479267254,9.84132026102646,10.157051545780813,0.31573128475435297
common_control_plant_replay,86,8.6,9,47,u1,tube,9.785403322323546,10.114938431052668,0.3295351087291216,9.785403322342736,10.114938431033464,0.32953510869072744
common_control_plant_replay,87,8.700000000000001,9,0,x1,endpoint,-0.6721279008815275,-0.5821358394907958,0.08999206139073168,-0.6724143765952059,-0.5820583165398036,0.09035606005540231
common_control_plant_replay,87,8.700000000000001,9,23,x1,endpoint,-0.6369076581084223,-0.5489172872015412,0.08799037090688111,-0.6371867311903856,-0.5488906810465012,0.08829605014388442
common_control_plant_replay,87,8.700000000000001,9,47,x1,endpoint,-0.6680534969126416,-0.5811183105957194,0.08693518631692221,-0.6683712682284761,-0.5810917715526807,0.08727949667579549
common_control_plant_replay,87,8.700000000000001,9,0,x2,endpoint,0.051150613629925755,0.15197037894104246,0.1008197653111167,0.05056183050419828,0.1524347665207559,0.10187293601655763
