step,t_start,t_end,h,t_start_exact,t_end_exact,safety_check_passed,queue_size,queue_reset_count,published_endpoint_x_lo,published_endpoint_x_hi,published_endpoint_y_lo,published_endpoint_y_hi,common_endpoint_x_lo,common_endpoint_x_hi,common_endpoint_y_lo,common_endpoint_y_hi,published_tube_x_lo,published_tube_x_hi,published_tube_y_lo,published_tube_y_hi,common_tube_x_lo,common_tube_x_hi,common_tube_y_lo,common_tube_y_hi
430,8.58,8.6,0.02,2473016627381686815/288230376151711744,1239390617452360525/144115188075855872,True,430,0,1.2765345204797667,1.3054548502356431,1.6975169500383451,1.7188552298011304,1.276534520479769,1.305454850235641,1.6975169500383473,1.7188552298011281,1.2762512372773063,1.3323123806049042,1.6762675440766523,1.7196151773754047,1.2762512372773152,1.3323123806048958,1.6762675440766617,1.7196151773753954
431,8.6,8.620000000000001,0.02,1239390617452360525/144115188075855872,2484545842427755285/288230376151711744,True,431,0,1.2506961265349472,1.2790801155549614,1.71803601552788,1.7394333229197845,1.250696126534949,1.2790801155549594,1.718036015527882,1.7394333229197825,1.250416317747953,1.3054664151028952,1.6967555706936222,1.7401652627421715,1.2504163177479615,1.305466415102887,1.6967555706936308,1.7401652627421629
432,8.620000000000001,8.64,0.02,2484545842427755285/288230376151711744,155644403121924345/18014398509481984,True,432,0,1.2253210821371892,1.253172501164116,1.7386108742842263,1.7600600997471971,1.2253210821371912,1.2531725011641137,1.7386108742842286,1.760060099747195,1.225044550429807,1.2790902884138386,1.7173054530974101,1.7607647777364777,1.2250445504298162,1.2790902884138293,1.717305453097419,1.760764777736469
433,8.64,8.66,0.02,155644403121924345/18014398509481984,2496075057473823755/288230376151711744,True,433,0,1.200407112005417,1.2277295709262372,1.7592346650910509,1.780728571145522,1.200407112005419,1.2277295709262352,1.759234665091053,1.7807285711455199,1.2001336764233594,1.2531813825653653,1.7379104527955525,1.7814067272104086,1.2001336764233683,1.2531813825653564,1.7379104527955622,1.7814067272103988
434,8.66,8.68,0.02,2496075057473823755/288230376151711744,1250919832498428995/144115188075855872,True,434,0,1.1759520789888835,1.2027490457581416,1.7799004108679737,1.8014316598735047,1.1759520789888853,1.2027490457581396,1.779900410867976,1.8014316598735025,1.1756815748677492,1.2277372545972776,1.7585637004245684,1.802084028184605,1.1756815748677585,1.2277372545972682,1.758563700424578,1.8020840281845956
435,8.68,8.700000000000001,0.02,1250919832498428995/144115188075855872,2507604272519892225/288230376151711744,True,435,0,1.1519539659254174,1.1782287844575559,1.8006010372243306,1.8221622138144251,1.1519539659254197,1.1782287844575536,1.8006010372243328,1.8221622138144227,1.1516862447683724,1.2027556182097643,1.7792582134331087,1.8227895227910824,1.151686244768382,1.2027556182097552,1.7792582134331176,1.8227895227910738
436,8.700000000000001,8.72,0.02,2507604272519892225/288230376151711744,628342220010731615/72057594037927936,True,436,0,1.1284108558447592,1.1541667648041576,1.8213294057423801,1.8429130066163883,1.1284108558447614,1.1541667648041554,1.8213294057423821,1.8429130066163864,1.128145785196149,1.1782343255594412,1.7999869293101565,1.8435159778973647,1.1281457851961585,1.178234325559432,1.799986929310165,1.8435159778973562
437,8.72,8.74,0.02,628342220010731615/72057594037927936,2519133487565960695/288230376151711744,True,437,0,1.1053209109501683,1.1305610647180397,1.8420782889232608,1.8636767986189358,1.1053209109501705,1.1305610647180373,1.842078288923263,1.8636767986189335,1.1050583741512743,1.1541713491172834,1.8207426771538588,1.8642561484356386,1.105058374151283,1.1541713491172743,1.8207426771538675,1.86425614843563
438,8.74,8.76,0.02,2519133487565960695/288230376151711744,1262449047544497465/144115188075855872,True,438,0,1.082682353801479,1.1074098402935497,1.8628404552080542,1.884446289436876,1.0826823538014811,1.1074098402935475,1.8628404552080564,1.8844462894368739,1.0824222498229328,1.130564760088587,1.8415182656056346,1.8850027262073417,1.0824222498229414,1.1305647600885782,1.8415182656056437,1.8850027262073323
439,8.76,8.78,0.02,1262449047544497465/144115188075855872,2530662702612029165/288230376151711744,True,439,0,1.0604934444396308,1.0847113072176466,1.8836086127963243,1.9052142132412362,1.0604934444396332,1.0847113072176442,1.8836086127963265,1.905214213241234,1.0602356875329884,1.107412710347239,1.8623064214540135,1.9057484396323063,1.060235687532998,1.1074127103472298,1.8623064214540224,1.9057484396322975
440,8.78,8.8,0.02,2530662702612029165/288230376151711744,317053413766882925/36028797018963968,True,440,0,1.0387524607436407,1.0624637185590868,1.9043754916625717,1.9259732970737014,1.038752460743643,1.0624637185590848,1.9043754916625735,1.9259732970736994,1.0384969801477322,1.0847134103695804,1.8830973441047778,1.926488538993293,1.038496980147741,1.0847134103695715,1.8830973441047865,1.9264885389932842
441,8.8,8.82,0.02,317053413766882925/36028797018963968,2542191917658097635/288230376151711744,True,441,0,1.0174576775777218,1.040665343652382,1.9251338359950143,1.9467163096919264,1.0174576775777238,1.0406653436523803,1.9251338359950165,1.9467163096919242,1.017204416526908,1.0624651088734933,1.9038851973890398,1.947214345435615,1.017204416526917,1.0624651088734849,1.9038851973890485,1.9472143454356057
442,8.82,8.84,0.02,2542191917658097635/288230376151711744,1273978262590565935/144115188075855872,True,442,0,0.9966073445365137,1.0193144485666141,1.945876403125988,1.9674361045794482,0.9966073445365152,1.0193144485666117,1.94587640312599,1.9674361045794462,0.9963492979624932,1.0406730345029243,1.9246638132204281,1.967917588921976,0.9963492979624993,1.0406730345029152,1.9246638132204372,1.9679175889219669
443,8.84,8.86,0.02,1273978262590565935/144115188075855872,2553721132704166105/288230376151711744,True,443,0,0.9761996675192335,0.9984092732276215,1.9665960474548196,1.9881255783119751,0.9761996675192346,0.9984092732276205,1.9665960474548219,1.988125578311973,0.9759265085934277,1.0193387838671797,1.9454259959064342,1.9885911460369061,0.9759265085934326,1.019338783867171,1.9454259959064433,1.9885911460368975
444,8.86,8.88,0.02,2553721132704166105/288230376151711744,639871435056800085/72057594037927936,True,444,0,0.9562327867524812,0.9779480128838284,1.9872856832526586,2.0087777500648896,0.9562327867524821,0.9779480128838276,1.9872856832526609,2.008777750064885,0.9559452145754429,0.9984495814638319,1.966164587971451,2.0092280164626404,0.9559452145754477,0.9984495814638273,1.9661645879714598,2.0092280164626235
445,8.88,8.9,0.02,639871435056800085/72057594037927936,2565250347750234575/288230376151711744,True,445,0,0.9367047585260166,0.957928796959563,2.0079383119952197,2.0293857762971506,0.9367047585260176,0.957928796959562,2.0079383119952237,2.0293857762971466,0.9364034971689653,0.9780036066303297,1.9868724979857086,2.029821337316547,0.9364034971689701,0.9780036066303249,1.9868724979857173,2.0298213373165295
446,8.9,8.92,0.02,2565250347750234575/288230376151711744,1285507477636634405/144115188075855872,True,446,0,0.9176135364753422,0.9383496697630697,2.028547088621758,2.0499429258790682,0.9176135364753434,0.9383496697630686,2.028547088621762,2.0499429258790647,0.9172993329312585,0.9579989746409883,2.007542768828545,2.0503643565887075,0.917299332931263,0.9579989746409838,2.007542768828564,2.0503643565886893
447,8.92,8.94,0.02,1285507477636634405/144115188075855872,2576779562796303045/288230376151711744,True,447,0,0.8989569519447227,0.919208573814081,2.0491052928837985,2.0704426491746393,0.8989569519447238,0.9192085738140799,2.0491052928838025,2.0704426491746344,0.8986305737577522,0.9384337195069358,2.0281685474657665,2.0708505042731615,0.8986305737577568,0.9384337195069313,2.0281685474657847,2.0708505042731433
448,8.94,8.96,0.02,2576779562796303045/288230376151711744,40352252661239645/4503599627370496,True,448,0,0.8807326999296499,0.9005033295712159,2.069606361091779,2.090878585453587,0.8807326999296511,0.9005033295712147,2.069606361091783,2.0908785854535825,0.8803949327105348,0.919305772826211,2.048743117785577,2.091273399328448,0.8803949327105391,0.9193057728262067,2.048743117785596,2.0912733993284287
449,8.96,8.98,0.02,40352252661239645/4503599627370496,2588308777842371515/288230376151711744,True,449,0,0.8629383235265612,0.8822316189047151,2.090043921277001,2.1112445652999368,0.8629383235265622,0.8822316189047141,2.0900439212770054,2.1112445652999323,0.8625899683254116,0.9006129462739629,2.0692599370246434,2.111626851615076,0.8625899683254163,0.9006129462739582,2.069259937024661,2.1116268516150583
450,8.98,9.0,0.02,2588308777842371515/288230376151711744,1297036692682702875/144115188075855872,True,450,0,0.8455711993810676,0.8643909700691276,2.1104118059131673,2.1315346335794843,0.8455711993810687,0.8643909700691266,2.1104118059131713,2.1315346335794803,0.8452130699107725,0.88235291547528,2.089712649095019,2.1319048851983395,0.8452130699107767,0.8823529154752754,2.089712649095037,2.131904885198322
451,9.0,9.02,0.02,1297036692682702875/144115188075855872,2599837992888439985/288230376151711744,True,451,0,0.8286285243607385,0.8469787441745399,2.1307040589902533,2.1517430758965146,0.8286285243607396,0.8469787441745388,2.1307040589902573,2.1517430758965106,0.8282614440870013,0.8645232052482849,2.110095092287719,2.1521017652545043,0.8282614440870061,0.8645232052482801,2.110095092287738,2.1521017652544856
452,9.02,9.040000000000001,0.02,2599837992888439985/288230376151711744,651400650102868555/72057594037927936,True,452,0,0.8121073045658568,0.8299921222402054,2.1509149558708396,2.171864429855892,0.8121073045658579,0.8299921222402041,2.150914955870844,2.1718644298558876,0.8117321037139993,0.847121175280525,2.1304013204954186,2.1722120091729034,0.811732103714004,0.8471211752805204,2.130401320495436,2.1722120091728856
453,9.040000000000001,9.06,0.02,651400650102868555/72057594037927936,2611367207934508455/288230376151711744,True,453,0,0.7960043456462895,0.8134280940316138,2.1710390192819093,2.191893497548175,0.7960043456462905,0.8134280940316128,2.171039019281914,2.191893497548171,0.7956218581385675,0.8301440074908586,2.1506256203967684,2.1922303991691807,0.7956218581385721,0.8301440074908539,2.1506256203967866,2.1922303991691616
454,9.06,9.08,0.02,2611367207934508455/288230376151711744,1308565907728771345/144115188075855872,True,454,0,0.7803162449495189,0.7972834482922695,2.191071045453219,2.211825345047123,0.7803162449495198,0.7972834482922685,2.191071045453223,2.211825345047119,0.7799273053163125,0.8135886946743962,2.1707625392766396,2.2121519815214667,0.7799273053163174,0.8135886946743917,2.170762539276658,2.2121519815214485
455,9.08,9.1,0.02,1308565907728771345/144115188075855872,2622896422980576925/288230376151711744,True,455,0,0.7650393849630382,0.7815547650101148,2.2110060978246175,2.231655331328473,0.7650393849630392,0.7815547650101138,2.2110060978246215,2.2316553313284695,0.7646448252283591,0.7974520311301904,2.1908068796549687,2.2319720960724396,0.7646448252283635,0.7974520311301859,2.190806879654986,2.231972096072422
456,9.1,9.120000000000001,0.02,2622896422980576925/288230376151711744,328582628812951395/36028797018963968,True,456,0,0.7501699287745104,0.7662384090631136,2.2308395248614494,2.2513791099356304,0.7501699287745115,0.7662384090631125,2.2308395248614534,2.2513791099356264,0.749770575365233,0.7817306045846314,2.2107537188285793,2.251686377741088,0.7497705753652376,0.781730604584627,2.210753718828597,2.2516863777410703
457,9.120000000000001,9.14,0.02,328582628812951395/36028797018963968,2634425638026645395/288230376151711744,True,457,0,0.7357038171839616,0.7513305256423688,2.2505669690251344,2.2709926362441935,0.7357038171839627,0.7513305256423677,2.2505669690251384,2.2709926362441895,0.7353004878912988,0.7664207898475695,2.2305984193969652,2.271290763855007,0.7353004878913033,0.7664207898475649,2.2305984193969826,2.2712907638549895
458,9.14,9.16,0.02,2634425638026645395/288230376151711744,1320095122774839815/144115188075855872,True,458,0,0.7216367675137492,0.7368270374041324,2.27018437386169,2.290492173296858,0.7216367675137499,0.7368270374041315,2.270184373861695,2.2904921732968533,0.7212302685211818,0.7515187441845503,2.25033663794101,2.290781500050919,0.7212302685211864,0.7515187441845457,2.2503366379410283,2.2907815000509006
459,9.16,9.18,0.02,1320095122774839815/144115188075855872,2645954853072713865/288230376151711744,True,459,0,0.7079642740607693,0.7227236433687516,2.2896879857201626,2.309874299665975,0.7079642740607703,0.7227236433687505,2.2896879857201666,2.3098742996659705,0.7075553970750199,0.7370204044182987,2.269964328276801,2.3101551482729032,0.7075553970750246,0.7370204044182943,2.269964328276819,2.310155148272886
460,9.18,9.200000000000001,0.02,2645954853072713865/288230376151711744,662929865148937025/72057594037927936,True,460,0,0.6946816103771728,0.7090158193081793,2.3090743715995816,2.3291358978500103,0.6946816103771739,0.7090158193081781,2.3090743715995856,2.329135897850006,0.6942711299108684,0.7229214855058671,2.289477761302128,2.32940857483816,0.6942711299108727,0.7229214855058629,2.2894777613021473,2.3294085748381406
461,9.200000000000001,9.22,0.02,662929865148937025/72057594037927936,2657484068118782335/288230376151711744,True,461,0,0.6817838328162376,0.69569882008292,2.3283404064979623,2.348274169868348,0.6817838328162388,0.695698820082919,2.3283404064979663,2.3482741698683434,0.6813725035843696,0.7092174811548838,2.308873513543348,2.3485389664837055,0.681372503584374,0.7092174811548795,2.3088735135433662,2.3485389664836878
462,9.22,9.24,0.02,2657484068118782335/288230376151711744,1331624337820908285/144115188075855872,True,462,0,0.6692657856119973,0.6827676835253148,2.3474832792971787,2.367286631090196,0.6692657856119985,0.6827676835253137,2.347483279297183,2.3672866310901917,0.6688543400916237,0.6959036660033736,2.3281484747990286,2.3675438240510895,0.6688543400916278,0.6959036660033693,2.3281484747990477,2.36754382405107
463,9.24,9.26,0.02,1331624337820908285/144115188075855872,2669013283164850805/288230376151711744,True,463,0,0.6571221080330831,0.6702172351684532,2.36650049217136,2.386171107412488,0.6571221080330841,0.6702172351684522,2.3665004921713644,2.3861711074124834,0.6567112542456333,0.6829750986661396,2.3472998490973223,2.3864209596796275,0.656711254245638,0.6829750986661351,2.3472998490973405,2.3864209596796093
464,9.26,9.28,0.02,2669013283164850805/288230376151711744,167173618167992815/18014398509481984,True,464,0,0.6453472419736911,0.6580420952729787,2.3853898576350345,2.404925731796662,0.6453472419736921,0.6580420952729777,2.3853898576350385,2.404925731796658,0.6449376614829675,0.6704266271783452,2.3663251532202696,2.405168493367216,0.6449376614829723,0.6704266271783405,2.3663251532202882,2.4051684933671975
465,9.28,9.3,0.02,167173618167992815/18014398509481984,2680542498210919275/288230376151711744,True,465,0,0.6339354408679121,0.6462366870611006,2.40414949510746,2.423548938441767,0.6339354408679132,0.6462366870610995,2.4041494951074642,2.423548938441763,0.6335277869321347,0.6582528958108588,2.385222214707561,2.423784847127642,0.6335277869321391,0.6582528958108546,2.3852222147075786,2.423784847127624
466,9.3,9.32,0.02,2680542498210919275/288230376151711744,1343153552866976755/144115188075855872,True,466,0,0.6228807806369204,0.6347952452223932,2.4227778256619845,2.442039456100615,0.6228807806369213,0.6347952452223923,2.422777825661988,2.442039456100611,0.6224756766297759,0.6464483521540659,2.403989167950961,2.4422687382978476,0.6224756766297804,0.6464483521540614,2.40398916795098,2.4422687382978294
467,9.32,9.34,0.02,1343153552866976755/144115188075855872,2692071713256987745/288230376151711744,True,467,0,0.6121771701527985,0.6237118269730257,2.4412735649595,2.4603963007325684,0.6121771701527995,0.6237118269730247,2.4412735649595043,2.4603963007325644,0.6117752081868911,0.6350072569403247,2.422624448372721,2.4606191721852264,0.6117752081868958,0.6350072569403201,2.42262444837274,2.4606191721852073
468,9.34,9.36,0.02,2692071713256987745/288230376151711744,674459080195005495/72057594037927936,True,468,0,0.6018183639654708,0.6129803226721733,2.459635715811356,2.4786187662560777,0.6018183639654721,0.6129803226721722,2.459635715811361,2.4786187662560732,0.6014201037721597,0.6239236934933633,2.4411267861510684,2.478835432792734,0.6014201037721643,0.6239236934933587,2.4411267861510866,2.478835432792716
469,9.36,9.38,0.02,674459080195005495/72057594037927936,2703600928303056215/288230376151711744,True,469,0,0.5917979747146414,0.6025944683216881,2.47786036402534,2.49670960996824,0.5917979747146423,0.6025944683216872,2.477860364025344,2.496709609968236,0.591403942742703,0.6131915792255681,2.4594950873197403,2.496917184009953,0.5914039427427077,0.6131915792255633,2.4594950873197567,2.496917184009936
470,9.38,9.4,0.02,2703600928303056215/288230376151711744,1354682767913045225/144115188075855872,True,470,0,0.5821094868474131,0.5925478580690361,2.495947679298446,2.514668031096075,0.5821094868474141,0.5925478580690351,2.4959476792984505,2.5146680310960705,0.5817201756055286,0.6028046772421849,2.477722833654762,2.5148700500811305,0.5817201756055331,0.6028046772421803,2.4777228336547794,2.5148700500811123
471,9.4,9.42,0.02,1354682767913045225/144115188075855872,2715130143349124685/288230376151711744,True,471,0,0.5727462700763881,0.5828339580233405,2.5139005887935797,2.532490975075288,0.5727462700763892,0.5828339580233394,2.5139005887935837,2.532490975075284,0.5723621376850406,0.5927566094215693,2.4958160598608172,2.532687617068344,0.5723621376850453,0.5927566094215646,2.495816059860834,2.5326876170683263
472,9.42,9.44,0.02,2715130143349124685/288230376151711744,340111843859019865/36028797018963968,True,472,0,0.5637015936485871,0.5734461200594189,2.5317191197563513,2.550178767436139,0.5637015936485882,0.5734461200594178,2.5317191197563558,2.5501787674361345,0.5633230636136929,0.5830408695979583,2.5137745411953545,2.5503702224065274,0.5633230636136978,0.5830408695979534,2.5137745411953727,2.550370222406509
473,9.44,9.46,0.02,340111843859019865/36028797018963968,2726659358395193155/288230376151711744,True,473,0,0.554968641285567,0.5643775955021183,2.5494035339808776,2.5677319547213644,0.554968641285568,0.5643775955021174,2.549403533980882,2.56773195472136,0.5545961025041466,0.5736508367379354,2.5315983496194674,2.56791837469583,0.5545961025041513,0.5736508367379307,2.5315983496194856,2.5679183746958114
474,9.46,9.48,0.02,2726659358395193155/288230376151711744,1366211982959113695/144115188075855872,True,474,0,0.5465405253458638,0.5556215499019114,2.566954315045021,2.585151291745319,0.546540525345865,0.5556215499019103,2.5669543150450256,2.5851512917453148,0.546174188979665,0.5645799326915273,2.5492877598822923,2.585332822556143,0.5461741889796699,0.5645799326915226,2.54928775988231,2.5853328225561256
475,9.48,9.5,0.02,1366211982959113695/144115188075855872,2738188573441261625/288230376151711744,True,475,0,0.5384103009292979,0.5471710779543769,2.5843721550962546,2.6024377286365517,0.538410300929299,0.5471710779543759,2.584372155096259,2.6024377286365477,0.5380504517763334,0.5558212425709111,2.5668432678066435,2.6026145105027556,0.5380504517763378,0.5558212425709066,2.56684326780666,2.6026145105027383
476,9.5,9.52,0.02,2738188573441261625/288230376151711744,685988295241073965/72057594037927936,True,476,0,0.5305709810514554,0.5390192172204028,2.601657942559396,2.6195923965081693,0.5305709810514565,0.5390192172204017,2.6016579425594,2.619592396508165,0.5302179208752892,0.5473678365771554,2.584265578283641,2.619764564555286,0.5302179208752937,0.5473678365771507,2.5842655782836585,2.6197645645552687
477,9.52,9.540000000000001,0.02,685988295241073965/72057594037927936,2749717788487330095/288230376151711744,True,477,0,0.5230155501973964,0.5311589631396885,2.6188127482288,2.636616594496287,0.5230155501973975,0.5311589631396874,2.618812748228804,2.636616594496283,0.5226695475431784,0.5392127786910474,2.6015555915244226,2.636784279240013,0.522669547543183,0.5392127786910428,2.6015555915244404,2.636784279239996
478,9.540000000000001,9.56,0.02,2749717788487330095/288230376151711744,1377741198005182165/144115188075855872,True,478,0,0.5157369781332066,0.5235832832743873,2.6358378116130354,2.653511776491516,0.5157369781332078,0.5235832832743861,2.63583781161304,2.6535117764915124,0.515398269118791,0.5313490901975213,2.618714389473489,2.653675104280064,0.5153982691187958,0.5313490901975169,2.6187143894735065,2.653675104280047
479,9.56,9.58,0.02,1377741198005182165/144115188075855872,2761247003533398565/288230376151711744,True,479,0,0.5087282342054492,0.5162851303860606,2.652734528890745,2.6702795363834944,0.5087282342054502,0.5162851303860597,2.652734528890749,2.670279536383491,0.5083970232472143,0.5237697631671275,2.6357432237605907,2.6704386297819895,0.5083970232472188,0.5237697631671228,2.635743223760609,2.6704386297819718
480,9.58,9.6,0.02,2761247003533398565/288230376151711744,86469112845513525/9007199254740992,True,480,0,0.5019822997303477,0.5092574565959015,2.6695044386874134,2.686921595772018,0.5019822997303486,0.5092574565959005,2.6695044386874174,2.6869215957720143,0.501658760776444,0.5164677745226277,2.652643501363311,2.6870765739170204,0.5016587607764481,0.5164677745226235,2.6526435013633276,2.6870765739170035
481,9.6,9.620000000000001,0.02,86469112845513525/9007199254740992,2772776218579467035/288230376151711744,True,481,0,0.4954921804643987,0.5024932265042665,2.6861492087728576,2.703439791195145,0.49549218046439913,0.5024932265042656,2.6861492087728607,2.7034397911951413,0.4951764585093466,0.5094360993566682,2.6694167711257593,2.7035907701092667,0.4951764585093488,0.5094360993566637,2.6694167711257766,2.703590770109249
482,9.620000000000001,9.64,0.02,2772776218579467035/288230376151711744,1389270413051250635/144115188075855872,True,482,0,0.4892509188473811,0.4959854294651829,2.702670623345699,2.719836061341701,0.4892509188473814,0.4959854294651826,2.7026706233457025,2.719836061341697,0.4889431308583688,0.50266772433081,2.686064710795966,2.719983154209689,0.488943130858371,0.5026677243308062,2.6860647107959856,2.7199831542096704
483,9.64,9.66,0.02,1389270413051250635/144115188075855872,2784305433625535505/288230376151711744,True,483,0,0.48325160530003647,0.4897270916379348,2.71907057056805,2.736112434703034,0.48325160530003686,0.48972709163793443,2.7190705705680536,2.7361124347030303,0.48295184152205356,0.4961556599324705,2.7025891142531266,2.7362557521105173,0.4829518415220558,0.4961556599324683,2.7025891142531453,2.736255752110498
484,9.66,9.68,0.02,2784305433625535505/288230376151711744,697517510287142435/72057594037927936,True,484,0,0.47748738895446824,0.48371128735880187,2.735351029618395,2.752271018499063,0.4774873889544687,0.4837112873588014,2.7353510296183976,2.7522710184990604,0.47719571426914886,0.4898929524164752,2.718991878190704,2.752410668644857,0.4771957142691511,0.48989295241647296,2.7189918781907223,2.7524106686448397
485,9.68,9.700000000000001,0.02,697517510287142435/72057594037927936,2795834648671603975/288230376151711744,True,485,0,0.4719514877138697,0.4779311498742394,2.751514062826697,2.7683139834023254,0.47195148771387013,0.47793114987423896,2.7515140628266996,2.7683139834023227,0.4716679430378294,0.4838726951533349,2.735274993879688,2.7684500722425054,0.4716679430378315,0.4838726951533329,2.735274993879706,2.768450072242487
486,9.700000000000001,9.72,0.02,2795834648671603975/288230376151711744,1400799628097319105/144115188075855872,True,486,0,0.4666371976268261,0.4723798814038797,2.7675618001847906,2.7842435568399737,0.4666371976268265,0.4723798814038793,2.7675618001847946,2.78424355683997,0.4663618013364537,0.4780880393435932,2.7514405311894854,2.78437618824483,0.4663618013364559,0.47808803934359095,2.7514405311895027,2.7843761882448135
487,9.72,9.74,0.02,1400799628097319105/144115188075855872,2807363863717672445/288230376151711744,True,487,0,0.46153790119552673,0.4670507628823511,2.783496427870865,2.8000620132940637,0.46153790119552723,0.46705076288235065,2.783496427870868,2.8000620132940606,0.4612706505451772,0.4725322044598131,2.767490626627719,2.800191289183624,0.4612706505451793,0.47253220445981087,2.767490626627737,2.8001912891836063
488,9.74,9.76,0.02,2807363863717672445/288230376151711744,351641058905088335/36028797018963968,True,488,0,0.45664707590521464,0.4619371620750319,2.799320181527278,2.8157716609063637,0.456647075905215,0.46193716207503144,2.799320181527281,2.81577166090636,0.4563879484789347,0.4671984870312458,2.7834274761451527,2.8158976813298358,0.4563879484789368,0.4671984870312436,2.783427476145169,2.8158976813298193
489,9.76,9.78,0.02,351641058905088335/36028797018963968,2818893078763740915/288230376151711744,True,489,0,0.45195830177179025,0.45703254126535714,2.8150353336957203,2.831374835017329,0.4519583017717906,0.45703254126535675,2.815035333695723,2.831374835017326,0.45170725694481717,0.4620802690263309,2.7992532874652656,2.8314977327925663,0.45170725694481934,0.4620802690263287,2.7992532874652833,2.831497732792549
490,9.78,9.8,0.02,2818893078763740915/288230376151711744,1412328843143387575/144115188075855872,True,490,0,0.4474652670903339,0.45233046533828797,2.8306441862178016,2.846873887851926,0.44746526709033435,0.4523304653382875,2.830644186217805,2.846873887851923,0.4472222474266371,0.4571710267018283,2.8149703509466804,2.8469937841866635,0.44722224742663913,0.45717102670182624,2.814970350946697,2.846993784186647
491,9.8,9.82,0.02,1412328843143387575/144115188075855872,2830422293809809385/288230376151711744,True,491,0,0.4431617746384528,0.44782460802199736,2.8461490599718635,2.8622711819934636,0.4431617746384532,0.44782460802199703,2.846149059971867,2.86227118199346,0.44292670728135264,0.4524643375446743,2.8305810058619625,2.862388165002681,0.44292670728135486,0.4524643375446721,2.8305810058619802,2.8623881650026637
492,9.82,9.84,0.02,2830422293809809385/288230376151711744,709046725333210905/72057594037927936,True,492,0,0.43904174695110776,0.4435087576979031,2.861552288437558,2.8775690811545886,0.43904174695110815,0.44350875769790266,2.8615522884375606,2.877569081154586,0.43881454498534833,0.4479538867907403,2.8460875800451313,2.877683237732385,0.4388145449853505,0.4479538867907381,2.8460875800451486,2.8776832377323673
493,9.84,9.86,0.02,709046725333210905/72057594037927936,2841951508855877855/288230376151711744,True,493,0,0.43509923078899876,0.4393768226906444,2.8768562082948437,2.8927699450320117,0.4350992307889992,0.4393768226906439,2.876856208294847,2.892769945032009,0.4348797945589899,0.44363347342172293,2.8614924115684937,2.892881361086745,0.43487979455899206,0.44363347342172077,2.8614924115685123,2.892881361086726
494,9.86,9.88,0.02,2841951508855877855/288230376151711744,1423858058189456045/144115188075855872,True,494,0,0.4313284010195013,0.43542283586075636,2.892063154613236,2.907876120673451,0.43132840101950165,0.4354228358607561,2.892063154613239,2.9078761206734476,0.43111661940073154,0.4394970154471671,2.876797844147082,2.907984880596282,0.43111661940073376,0.4394970154471648,2.8767978441470987,2.9079848805962656
495,9.88,9.9,0.02,1423858058189456045/144115188075855872,2853480723901946325/288230376151711744,True,495,0,0.4277235641902436,0.43164095826634485,2.907175449850577,2.922889941116439,0.427723564190244,0.4316409582663444,2.90717544985058,2.9228899411164355,0.4275193157877781,0.43553855425808824,2.892006214768147,2.9229961280786316,0.4275193157877804,0.435538554258086,2.892006214768166,2.922996128078613
496,9.9,9.92,0.02,2853480723901946325/288230376151711744,178702833214061285/18014398509481984,True,496,0,0.42427916058175225,0.4280254831596743,2.9221954046688907,2.937813713263358,0.42427916058175263,0.428025483159674,2.922195404668894,2.9378137132633544,0.4240823138224791,0.4317522603229558,2.9071198543209547,2.9379174091728664,0.4240823138224811,0.4317522603229536,2.90711985432097,2.93791740917285
497,9.92,9.94,0.02,178702833214061285/18014398509481984,2865009938948014795/288230376151711744,True,497,0,0.42098976764386853,0.42457083746880037,2.9371253089098444,2.9526497166183843,0.4209897676438689,0.4245708374688,2.9371253089098484,2.9526497166183807,0.4208001842955948,0.42813243180780475,2.922141078043508,2.9527510020946317,0.42080018429559696,0.4281324318078025,2.9221410780435257,2.952751002094614
498,9.94,9.96,0.02,2865009938948014795/288230376151711744,1435387273235524515/144115188075855872,True,498,0,0.4178501001555348,0.4212715854843418,2.951967426198528,2.967400199380121,0.41785010015553525,0.42127158548434135,2.9519674261985314,2.967400199380118,0.4176676350765872,0.4246735025685529,2.9370721796287516,2.967499153734085,0.4176676350765892,0.42467350256855096,2.9370721796287684,2.9674991537340687
499,9.96,9.98,0.02,1435387273235524515/144115188075855872,2876539153994083265/288230376151711744,True,499,0,0.4148550123346315,0.41812242958419427,2.9667239897981386,2.9820673742286123,0.4148550123346319,0.4181224295841939,2.9667239897981417,2.9820673742286092,0.414679514489857,0.4213700421150316,2.9519154266141694,2.982164075435632,0.4146795144898592,0.4213700421150294,2.951915426614188,2.9821640754356133
500,9.98,10.0,0.02,2876539153994083265/288230376151711744,720575940379279375/72057594037927936,True,500,0,0.41199949815307835,0.4151182118038344,2.981397197600063,2.996653415879012,0.41199949815307874,0.415118211803834,2.981397197600066,2.996653415879009,0.41183081154619805,0.418216757739643,2.966673054915007,2.996747940557291,0.41183081154620016,0.418216757739641,2.966673054915026,2.9967479405572726
501,10.0,10.02,0.02,720575940379279375/72057594037927936,2888068369040151735/288230376151711744,True,501,0,0.409278692059786,0.41225391411184525,2.995989211585107,3.0111604550222966,0.4092786920597864,0.4122539141118448,2.9959892115851106,3.0111604550222935,0.40911665663280494,0.4152084952692012,2.9813472678781086,3.011252878389801,0.4091166566328072,0.4152084952691989,2.981347267878126,3.011252878389784
